2026-04-17T00:00:00.039045+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-17T13:36:37.166096+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T13:37:18.948778+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T13:37:59.749155+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T13:38:42.497043+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T13:39:24.468364+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T13:40:05.263120+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T13:40:47.569904+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T13:41:27.704461+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T13:42:15.041869+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T13:42:55.284960+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T13:43:38.942349+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T13:44:19.444576+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T13:45:18.651191+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T13:46:06.058449+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T13:46:46.811741+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T13:47:28.539955+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T13:48:50.551087+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T13:49:42.082235+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T13:50:23.514071+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T13:51:06.182044+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T13:52:41.120801+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T13:53:24.061710+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T13:54:05.326193+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T13:54:47.302824+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T13:56:13.474121+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T13:56:55.704257+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T13:57:38.148639+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T13:58:20.282025+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T13:59:37.472692+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T14:00:19.699080+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T14:01:02.091378+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T14:01:45.222188+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T14:02:28.748246+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T14:03:15.376838+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T14:03:55.706462+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T14:04:36.479275+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T14:05:17.258839+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T14:05:59.164777+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T14:06:41.590631+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T14:07:23.209768+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T14:08:06.358386+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T14:08:48.145801+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T14:09:30.263648+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T14:10:16.843710+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T14:10:57.469991+00:00 | I Had Some Help | Post Malone Ft Morgan Wallen | source:amperwave-api
2026-04-17T14:12:14.251097+00:00 | I Had Some Help | Post Malone Ft Morgan Wallen | source:amperwave-api
2026-04-17T14:12:55.359547+00:00 | I Had Some Help | Post Malone Ft Morgan Wallen | source:amperwave-api
2026-04-17T14:13:36.282501+00:00 | I Had Some Help | Post Malone Ft Morgan Wallen | source:amperwave-api
2026-04-17T14:14:16.958126+00:00 | I Had Some Help | Post Malone Ft Morgan Wallen | source:amperwave-api
2026-04-17T14:14:57.524954+00:00 | I Had Some Help | Post Malone Ft Morgan Wallen | source:amperwave-api
2026-04-17T14:15:41.210892+00:00 | I Had Some Help | Post Malone Ft Morgan Wallen | source:amperwave-api
2026-04-17T14:16:27.625998+00:00 | I Had Some Help | Post Malone Ft Morgan Wallen | source:amperwave-api
2026-04-17T14:17:11.005270+00:00 | I Had Some Help | Post Malone Ft Morgan Wallen | source:amperwave-api
2026-04-17T14:17:53.515546+00:00 | I Had Some Help | Post Malone Ft Morgan Wallen | source:amperwave-api
2026-04-17T14:18:35.398926+00:00 | I Had Some Help | Post Malone Ft Morgan Wallen | source:amperwave-api
2026-04-17T14:19:16.747948+00:00 | I Had Some Help | Post Malone Ft Morgan Wallen | source:amperwave-api
2026-04-17T14:20:00.762850+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-17T14:20:43.106271+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-17T14:21:36.267911+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-17T14:22:20.099475+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-17T14:23:01.938209+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-17T14:23:44.037410+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-17T14:24:24.207455+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-17T14:25:55.219225+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-17T14:26:39.352655+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-17T14:27:28.268540+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-17T14:28:53.390723+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-17T14:29:34.311098+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-17T14:30:16.980366+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-17T14:30:56.842721+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-17T14:33:09.501623+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-17T14:33:52.480224+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-17T14:34:32.101650+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-17T14:35:47.133030+00:00 | Dilemma | Nelly / Kelly Rowland | source:amperwave-api
2026-04-17T14:36:29.480831+00:00 | Dilemma | Nelly / Kelly Rowland | source:amperwave-api
2026-04-17T14:37:10.703414+00:00 | Dilemma | Nelly / Kelly Rowland | source:amperwave-api
2026-04-17T14:37:52.470107+00:00 | Dilemma | Nelly / Kelly Rowland | source:amperwave-api
2026-04-17T14:39:01.483054+00:00 | Dilemma | Nelly / Kelly Rowland | source:amperwave-api
2026-04-17T14:39:42.885036+00:00 | Dilemma | Nelly / Kelly Rowland | source:amperwave-api
2026-04-17T14:40:25.601856+00:00 | Dilemma | Nelly / Kelly Rowland | source:amperwave-api
2026-04-17T14:41:07.351522+00:00 | Dilemma | Nelly / Kelly Rowland | source:amperwave-api
2026-04-17T14:41:51.477555+00:00 | Dilemma | Nelly / Kelly Rowland | source:amperwave-api
2026-04-17T14:42:33.818427+00:00 | Dilemma | Nelly / Kelly Rowland | source:amperwave-api
2026-04-17T14:43:18.352543+00:00 | Dilemma | Nelly / Kelly Rowland | source:amperwave-api
2026-04-17T14:43:58.634395+00:00 | Dilemma | Nelly / Kelly Rowland | source:amperwave-api
2026-04-17T14:44:40.096074+00:00 | Dilemma | Nelly / Kelly Rowland | source:amperwave-api
2026-04-17T14:45:23.292159+00:00 | Dilemma | Nelly / Kelly Rowland | source:amperwave-api
2026-04-17T14:46:03.717687+00:00 | Dilemma | Nelly / Kelly Rowland | source:amperwave-api
2026-04-17T14:46:44.757444+00:00 | Dilemma | Nelly / Kelly Rowland | source:amperwave-api
2026-04-17T14:47:24.739485+00:00 | Dilemma | Nelly / Kelly Rowland | source:amperwave-api
2026-04-17T14:48:10.283151+00:00 | Dilemma | Nelly / Kelly Rowland | source:amperwave-api
2026-04-17T14:48:53.495977+00:00 | Dilemma | Nelly / Kelly Rowland | source:amperwave-api
2026-04-17T14:49:34.172535+00:00 | Dilemma | Nelly / Kelly Rowland | source:amperwave-api
2026-04-17T14:50:53.982579+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-17T14:51:35.488533+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-17T14:52:16.402781+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-17T14:52:56.026695+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-17T14:53:37.509975+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-17T14:54:19.040898+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-17T14:54:59.672629+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-17T14:55:43.757469+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-17T14:56:26.878498+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-17T14:57:10.114830+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-17T14:57:52.601652+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-17T14:58:35.177901+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-17T14:59:16.863130+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-17T14:59:58.650679+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T15:00:42.157604+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T15:01:23.266600+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T15:02:04.974349+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T15:03:23.282450+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T15:04:04.064070+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T15:04:48.830076+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T15:05:29.164388+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T15:06:43.931074+00:00 | Clarity (Feat. Foxes) | Zedd | source:amperwave-api
2026-04-17T15:07:26.730096+00:00 | Clarity (Feat. Foxes) | Zedd | source:amperwave-api
2026-04-17T15:08:07.866234+00:00 | Clarity (Feat. Foxes) | Zedd | source:amperwave-api
2026-04-17T15:08:46.186158+00:00 | Clarity (Feat. Foxes) | Zedd | source:amperwave-api
2026-04-17T15:09:26.594757+00:00 | Clarity (Feat. Foxes) | Zedd | source:amperwave-api
2026-04-17T15:10:44.895504+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T15:11:23.432242+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T15:12:02.145178+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T15:13:32.392956+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T15:14:16.086143+00:00 | Lil Boo Thang | Paul Russell | source:amperwave-api
2026-04-17T15:15:16.305834+00:00 | Lil Boo Thang | Paul Russell | source:amperwave-api
2026-04-17T15:15:57.073964+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T15:16:52.248091+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T15:17:32.860836+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T15:18:12.738316+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T15:18:51.655344+00:00 | Suga Suga | Baby Bash | source:amperwave-api
2026-04-17T15:19:31.036253+00:00 | Suga Suga | Baby Bash | source:amperwave-api
2026-04-17T15:20:11.806148+00:00 | Suga Suga | Baby Bash | source:amperwave-api
2026-04-17T15:20:55.957626+00:00 | Suga Suga | Baby Bash | source:amperwave-api
2026-04-17T15:21:36.590445+00:00 | Suga Suga | Baby Bash | source:amperwave-api
2026-04-17T15:22:16.866102+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T15:22:58.317674+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T15:23:38.304030+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T15:24:18.195201+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T15:24:58.682477+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T15:25:41.485026+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T15:26:24.795747+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T15:27:07.881130+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T15:27:47.764370+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T15:29:10.232898+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T15:29:55.589118+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T15:30:39.883651+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T15:31:20.627672+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T15:32:03.808978+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T15:32:44.253921+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T15:33:27.139734+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T15:34:13.466025+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T15:34:54.637547+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T15:35:36.558286+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T15:36:18.191498+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T15:36:59.557995+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T15:37:42.465271+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T15:38:24.877128+00:00 | Manchild | Sabrina Carpenter | source:amperwave-api
2026-04-17T15:39:05.816706+00:00 | Manchild | Sabrina Carpenter | source:amperwave-api
2026-04-17T15:39:49.192286+00:00 | Manchild | Sabrina Carpenter | source:amperwave-api
2026-04-17T15:40:30.008520+00:00 | Manchild | Sabrina Carpenter | source:amperwave-api
2026-04-17T15:41:13.349114+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T15:41:52.376204+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T15:42:57.021469+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T15:43:38.753369+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T15:44:24.344062+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T15:45:05.201777+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T15:46:24.788795+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T15:47:09.174229+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T15:47:48.809533+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T15:48:29.342863+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T15:49:40.173799+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T15:50:23.391186+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T15:51:07.702912+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T15:51:48.274663+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T15:53:08.653831+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T15:53:50.369212+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T15:54:31.288984+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T15:55:51.062384+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T15:56:35.338354+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T15:57:17.819979+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T15:58:01.556070+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T15:58:45.157396+00:00 | Rockstar (Feat. 21 Savage) | Post Malone | source:amperwave-api
2026-04-17T15:59:27.484058+00:00 | Rockstar (Feat. 21 Savage) | Post Malone | source:amperwave-api
2026-04-17T16:00:07.845475+00:00 | Rockstar (Feat. 21 Savage) | Post Malone | source:amperwave-api
2026-04-17T16:00:48.811193+00:00 | Rockstar (Feat. 21 Savage) | Post Malone | source:amperwave-api
2026-04-17T16:01:30.664821+00:00 | Rockstar (Feat. 21 Savage) | Post Malone | source:amperwave-api
2026-04-17T16:02:14.018860+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-17T16:02:54.402708+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-17T16:03:39.086588+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-17T16:04:21.067338+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-17T16:05:02.506776+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-17T16:05:45.071142+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-17T16:06:30.185918+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-17T16:07:53.956823+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-17T16:08:38.035392+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-17T16:09:17.575467+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T16:10:03.401488+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T16:10:48.295179+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T16:11:32.918367+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T16:12:13.812340+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T16:12:57.718846+00:00 | Need To Know | Doja Cat | source:amperwave-api
2026-04-17T16:13:44.487102+00:00 | Need To Know | Doja Cat | source:amperwave-api
2026-04-17T16:14:25.901127+00:00 | Need To Know | Doja Cat | source:amperwave-api
2026-04-17T16:15:09.669239+00:00 | Need To Know | Doja Cat | source:amperwave-api
2026-04-17T16:15:53.285668+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-17T16:16:33.266826+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-17T16:17:18.733174+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-17T16:18:01.609595+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-17T16:18:41.857428+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-17T16:19:22.114017+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-17T16:20:10.697370+00:00 | Gives You Hell | All American Rejects | source:amperwave-api
2026-04-17T16:20:50.773591+00:00 | Gives You Hell | All American Rejects | source:amperwave-api
2026-04-17T16:22:24.741105+00:00 | Gives You Hell | All American Rejects | source:amperwave-api
2026-04-17T16:23:18.319434+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T16:24:01.132941+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T16:24:41.686733+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T16:26:01.915088+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T16:26:45.219203+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T16:27:44.994103+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T16:28:26.433255+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T16:29:55.153249+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T16:30:36.437575+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T16:31:19.766217+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T16:32:25.273016+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T16:33:08.796447+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T16:33:50.694235+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T16:34:34.647496+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T16:35:37.262397+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T16:36:25.536992+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T16:37:07.497398+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T16:37:46.918616+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T16:38:28.416570+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-17T16:39:09.870566+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-17T16:39:51.252707+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-17T16:40:37.094668+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-17T16:41:31.769712+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-17T16:42:13.988627+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T16:42:54.180781+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T16:43:37.806797+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T16:44:19.204375+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T16:45:02.172327+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T16:45:46.702638+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T16:46:29.537316+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T16:47:50.183999+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T16:48:30.527714+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T16:49:10.822241+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T16:49:53.491869+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T16:50:35.364795+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T16:51:17.549242+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T16:52:01.121011+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T16:52:44.167949+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T16:53:26.589248+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T16:54:07.880903+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T16:54:49.294455+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T16:55:31.365563+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T16:56:13.222135+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T16:56:55.104076+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T16:57:35.586315+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T16:58:18.777518+00:00 | Shape Of You | Ed Sheeran | source:amperwave-api
2026-04-17T16:59:20.775992+00:00 | Shape Of You | Ed Sheeran | source:amperwave-api
2026-04-17T17:00:02.862102+00:00 | Shape Of You | Ed Sheeran | source:amperwave-api
2026-04-17T17:00:44.280866+00:00 | Shape Of You | Ed Sheeran | source:amperwave-api
2026-04-17T17:01:24.274049+00:00 | Shape Of You | Ed Sheeran | source:amperwave-api
2026-04-17T17:02:24.135247+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T17:03:04.861904+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T17:03:44.292258+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T17:04:22.589118+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T17:05:34.010526+00:00 | Never Forget You | Zara Larsson Mnek | source:amperwave-api
2026-04-17T17:06:13.812287+00:00 | Never Forget You | Zara Larsson Mnek | source:amperwave-api
2026-04-17T17:06:52.210428+00:00 | Never Forget You | Zara Larsson Mnek | source:amperwave-api
2026-04-17T17:07:31.923075+00:00 | Never Forget You | Zara Larsson Mnek | source:amperwave-api
2026-04-17T17:08:38.404609+00:00 | Never Forget You | Zara Larsson Mnek | source:amperwave-api
2026-04-17T17:09:21.224633+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-17T17:10:00.306929+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-17T17:10:38.809837+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-17T17:11:40.007944+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-17T17:12:20.670823+00:00 | Good Luck, Babe! | Chappell Roan | source:amperwave-api
2026-04-17T17:12:58.995238+00:00 | Good Luck, Babe! | Chappell Roan | source:amperwave-api
2026-04-17T17:13:37.503954+00:00 | Good Luck, Babe! | Chappell Roan | source:amperwave-api
2026-04-17T17:14:15.777674+00:00 | Good Luck, Babe! | Chappell Roan | source:amperwave-api
2026-04-17T17:14:53.102792+00:00 | Good Luck, Babe! | Chappell Roan | source:amperwave-api
2026-04-17T17:15:30.910635+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-17T17:16:08.881814+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-17T17:16:48.905919+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-17T17:17:26.726549+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-17T17:18:04.602786+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-17T17:18:43.270263+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-17T17:19:21.547386+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-17T17:19:59.595119+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T17:20:37.507187+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T17:21:17.450834+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T17:21:57.241624+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T17:23:00.215837+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T17:23:38.162280+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T17:24:17.823290+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T17:24:56.635109+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
