2026-04-19T00:00:34.508963+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-19T11:21:48.763736+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-19T11:22:24.563074+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-19T11:23:00.630762+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-19T11:24:07.209553+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-19T11:24:42.418138+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-19T11:25:36.700261+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-19T11:26:14.293130+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-19T11:26:49.772914+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-19T11:27:35.120932+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-19T11:28:10.825116+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-19T11:28:45.634350+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-19T11:29:37.602783+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-19T11:30:12.991820+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-19T11:30:48.669264+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-19T11:31:43.766439+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-19T11:32:20.919396+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-19T11:32:56.743510+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-19T11:33:43.648434+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-19T11:34:24.963527+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-19T11:35:00.134587+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-19T11:35:35.250315+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-19T11:36:10.857246+00:00 | Greedy | Tate Mcrae | source:amperwave-api
2026-04-19T11:36:46.422044+00:00 | Greedy | Tate Mcrae | source:amperwave-api
2026-04-19T11:37:22.150335+00:00 | Greedy | Tate Mcrae | source:amperwave-api
2026-04-19T11:37:58.033798+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-19T11:38:32.443325+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-19T11:39:07.479248+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-19T11:39:43.906425+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-19T11:40:19.910297+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-19T11:40:54.870724+00:00 | I Gotta Feeling | Black Eyed Peas | source:amperwave-api
2026-04-19T11:41:29.711554+00:00 | I Gotta Feeling | Black Eyed Peas | source:amperwave-api
2026-04-19T11:42:31.233646+00:00 | I Gotta Feeling | Black Eyed Peas | source:amperwave-api
2026-04-19T11:43:06.719969+00:00 | I Gotta Feeling | Black Eyed Peas | source:amperwave-api
2026-04-19T11:43:41.736176+00:00 | I Gotta Feeling | Black Eyed Peas | source:amperwave-api
2026-04-19T11:44:35.894312+00:00 | I Gotta Feeling | Black Eyed Peas | source:amperwave-api
2026-04-19T11:45:11.626161+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-19T11:45:46.365511+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-19T11:46:42.790874+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-19T11:47:17.818023+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-19T11:47:52.889274+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-19T11:48:43.170483+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-19T11:49:22.317118+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-19T11:49:57.579091+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-19T11:50:45.967513+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-19T11:51:22.344924+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-19T11:51:57.743984+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-19T11:52:48.629557+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-19T11:53:23.465418+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-19T11:53:58.692158+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-19T11:54:33.507531+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-19T11:55:08.961292+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-19T11:55:44.231220+00:00 | Sunflower | Post Malone | source:amperwave-api
2026-04-19T11:56:21.533553+00:00 | Sunflower | Post Malone | source:amperwave-api
2026-04-19T11:56:57.125498+00:00 | Sunflower | Post Malone | source:amperwave-api
2026-04-19T11:57:31.675396+00:00 | Sunflower | Post Malone | source:amperwave-api
2026-04-19T11:58:07.825743+00:00 | Swim | Bts | source:amperwave-api
2026-04-19T11:58:42.465055+00:00 | Swim | Bts | source:amperwave-api
2026-04-19T11:59:17.977119+00:00 | Swim | Bts | source:amperwave-api
2026-04-19T11:59:53.091169+00:00 | Swim | Bts | source:amperwave-api
2026-04-19T12:00:28.306168+00:00 | Swim | Bts | source:amperwave-api
2026-04-19T12:01:37.579317+00:00 | Manchild | Sabrina Carpenter | source:amperwave-api
2026-04-19T12:02:17.313482+00:00 | Manchild | Sabrina Carpenter | source:amperwave-api
2026-04-19T12:02:53.860002+00:00 | Manchild | Sabrina Carpenter | source:amperwave-api
2026-04-19T12:03:44.185664+00:00 | Manchild | Sabrina Carpenter | source:amperwave-api
2026-04-19T12:04:19.802504+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-19T12:04:54.700782+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-19T12:05:44.213033+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-19T12:06:19.496525+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-19T12:06:54.409921+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-19T12:07:45.340505+00:00 | Dynamite | Taio Cruz | source:amperwave-api
2026-04-19T12:08:20.597092+00:00 | Dynamite | Taio Cruz | source:amperwave-api
2026-04-19T12:08:55.597041+00:00 | Dynamite | Taio Cruz | source:amperwave-api
2026-04-19T12:09:47.256962+00:00 | Dynamite | Taio Cruz | source:amperwave-api
2026-04-19T12:10:22.998757+00:00 | Dynamite | Taio Cruz | source:amperwave-api
2026-04-19T12:10:58.304511+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-19T12:11:49.192866+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-19T12:12:25.902941+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-19T12:13:00.427954+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-19T12:13:35.299815+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-19T12:14:11.352938+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-19T12:14:45.867680+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-19T12:15:20.571776+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-19T12:15:56.145806+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-19T12:16:31.395869+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-19T12:17:08.375658+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-19T12:17:43.522128+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-19T12:18:18.783725+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-19T12:18:53.901198+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-19T12:19:28.188453+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-19T12:20:29.435095+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-19T12:21:06.995338+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-19T12:21:41.711459+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-19T12:22:27.453118+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-19T12:23:03.178801+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-19T12:23:38.157964+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-19T12:24:27.979175+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-19T12:25:05.201873+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-19T12:25:41.555445+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-19T12:26:35.256556+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-19T12:27:10.397023+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-19T12:27:47.862002+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-19T12:28:30.521093+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-19T12:29:07.626780+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-19T12:29:42.105046+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-19T12:30:35.628377+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-19T12:31:13.090779+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-19T12:31:47.558239+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-19T12:32:22.313382+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-19T12:32:57.527116+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-19T12:33:34.135063+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-19T12:34:09.214689+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-19T12:34:47.732982+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-19T12:35:23.063441+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-19T12:35:57.604947+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-19T12:36:33.788475+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-19T12:37:08.928886+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-19T12:37:44.232136+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-19T12:38:20.001538+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-19T12:38:54.551630+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-19T12:39:32.109117+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-19T12:40:08.382142+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-19T12:40:44.284950+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-19T12:41:37.168020+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-19T12:42:13.001313+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-19T12:42:48.890754+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-19T12:43:48.940069+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-19T12:44:26.304368+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-19T12:45:00.921180+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-19T12:46:00.715778+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-19T12:46:36.929843+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-19T12:47:12.452402+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-19T12:48:06.637781+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-19T12:48:41.742764+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-19T12:49:16.262886+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-19T12:50:04.786736+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-19T12:50:40.542462+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-19T12:51:14.719233+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-19T12:51:49.681033+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-19T12:52:24.437235+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-19T12:52:59.876918+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-19T12:53:34.793471+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-19T12:54:09.922892+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-19T12:54:44.941038+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-19T12:55:19.970964+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-19T12:55:54.668449+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-19T12:56:30.952488+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-19T12:57:05.765741+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-19T12:57:41.725507+00:00 | Rude Boy | Rihanna | source:amperwave-api
2026-04-19T12:58:33.683377+00:00 | Rude Boy | Rihanna | source:amperwave-api
2026-04-19T12:59:12.369872+00:00 | Rude Boy | Rihanna | source:amperwave-api
2026-04-19T12:59:47.238847+00:00 | Rude Boy | Rihanna | source:amperwave-api
2026-04-19T13:00:43.309425+00:00 | Rude Boy | Rihanna | source:amperwave-api
2026-04-19T13:01:19.628102+00:00 | Sunroof | Nicky Youre | source:amperwave-api
2026-04-19T13:01:54.712430+00:00 | Sunroof | Nicky Youre | source:amperwave-api
2026-04-19T13:02:30.116974+00:00 | Sunroof | Nicky Youre | source:amperwave-api
2026-04-19T13:03:07.991803+00:00 | Sunroof | Nicky Youre | source:amperwave-api
2026-04-19T13:03:43.261687+00:00 | Sunroof | Nicky Youre | source:amperwave-api
2026-04-19T13:04:18.607865+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-19T13:05:15.413002+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-19T13:05:50.784912+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-19T13:06:25.293942+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-19T13:07:19.132191+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-19T13:07:54.708092+00:00 | Party In The U.S.A. | Miley Cyrus | source:amperwave-api
2026-04-19T13:08:29.392604+00:00 | Party In The U.S.A. | Miley Cyrus | source:amperwave-api
2026-04-19T13:12:05.318889+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-19T13:12:41.308786+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-19T13:13:16.839337+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-19T13:13:52.122948+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-19T13:14:27.338418+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-19T13:15:02.196269+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-19T13:15:37.800216+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-19T13:16:13.090138+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-19T13:16:48.049207+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-19T13:17:22.813412+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-19T13:17:57.573076+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-19T13:18:34.593047+00:00 | Bad At Love | Halsey | source:amperwave-api
2026-04-19T13:19:10.266131+00:00 | Bad At Love | Halsey | source:amperwave-api
2026-04-19T13:19:44.925675+00:00 | Bad At Love | Halsey | source:amperwave-api
2026-04-19T13:20:40.842848+00:00 | Bad At Love | Halsey | source:amperwave-api
2026-04-19T13:21:20.376831+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-19T13:21:55.773789+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-19T13:22:48.654481+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-19T13:23:24.493296+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-19T13:24:01.059284+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-19T13:24:53.193691+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-19T13:25:29.365692+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-19T13:26:05.139119+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-19T13:26:53.753425+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-19T13:27:30.222701+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-19T13:28:04.979545+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-19T13:29:05.871912+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-19T13:29:42.949842+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-19T13:30:17.849107+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-19T13:30:53.310050+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-19T13:31:28.494345+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-19T13:32:03.266548+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-19T13:32:38.607105+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-19T13:33:13.167967+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-19T13:33:48.698613+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-19T13:34:23.985795+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-19T13:34:59.813155+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-19T13:35:35.774601+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-19T13:36:10.645282+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-19T13:36:45.086406+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-19T13:37:31.766271+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-19T13:38:07.003813+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-19T13:38:44.031218+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-19T13:39:40.812904+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-19T13:40:15.546195+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-19T13:40:50.763906+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-19T13:41:46.406013+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-19T13:42:22.216991+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-19T13:42:57.005746+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-19T13:43:56.489589+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-19T13:44:31.406468+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-19T13:45:05.653068+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-19T13:45:54.821003+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-19T13:46:31.260995+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-19T13:47:06.438592+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-19T13:48:02.817230+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-19T13:48:38.236509+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-19T13:49:14.267938+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-19T13:49:49.336870+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-19T13:50:24.476813+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-19T13:50:59.579965+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-19T13:51:35.168068+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-19T13:52:11.203755+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-19T13:52:46.520963+00:00 | Live Your Life | Ti Ft Rihanna | source:amperwave-api
2026-04-19T13:53:23.005429+00:00 | Live Your Life | Ti Ft Rihanna | source:amperwave-api
2026-04-19T13:53:57.981172+00:00 | Live Your Life | Ti Ft Rihanna | source:amperwave-api
2026-04-19T13:54:33.220677+00:00 | Live Your Life | Ti Ft Rihanna | source:amperwave-api
2026-04-19T13:55:08.818786+00:00 | Live Your Life | Ti Ft Rihanna | source:amperwave-api
2026-04-19T13:55:44.221292+00:00 | Live Your Life | Ti Ft Rihanna | source:amperwave-api
2026-04-19T13:56:38.487554+00:00 | Starships | Minaj, Nicki | source:amperwave-api
2026-04-19T13:57:14.009896+00:00 | Starships | Minaj, Nicki | source:amperwave-api
2026-04-19T13:57:48.577738+00:00 | Starships | Minaj, Nicki | source:amperwave-api
2026-04-19T13:58:49.377353+00:00 | Starships | Minaj, Nicki | source:amperwave-api
2026-04-19T13:59:30.818908+00:00 | Starships | Minaj, Nicki | source:amperwave-api
2026-04-19T14:00:06.384348+00:00 | A Bar Song (Tipsy) | Shaboozey | source:amperwave-api
2026-04-19T14:01:04.512742+00:00 | A Bar Song (Tipsy) | Shaboozey | source:amperwave-api
2026-04-19T14:01:50.744939+00:00 | A Bar Song (Tipsy) | Shaboozey | source:amperwave-api
2026-04-19T14:02:26.144580+00:00 | A Bar Song (Tipsy) | Shaboozey | source:amperwave-api
2026-04-19T14:03:11.873026+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-19T14:03:47.977058+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-19T14:04:28.622513+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-19T14:05:28.550429+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-19T14:06:04.968975+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-19T14:06:40.998204+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-19T14:07:43.727526+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-19T14:08:19.933412+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-19T14:08:54.887056+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-19T14:09:29.809195+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-19T14:10:11.338347+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-19T14:10:52.163052+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-19T14:11:33.564552+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-19T14:12:09.025489+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-19T14:12:44.007974+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-19T14:13:19.749375+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-19T14:13:55.260783+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-19T14:14:30.738509+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-19T14:15:05.937152+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-19T14:15:41.265608+00:00 | Heat Waves | Glass Animals | source:amperwave-api
2026-04-19T14:16:36.173358+00:00 | Heat Waves | Glass Animals | source:amperwave-api
2026-04-19T14:17:11.832466+00:00 | Heat Waves | Glass Animals | source:amperwave-api
2026-04-19T14:17:46.249542+00:00 | Heat Waves | Glass Animals | source:amperwave-api
2026-04-19T14:18:49.917306+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-19T14:19:26.632340+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-19T14:20:04.410951+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-19T14:20:52.093216+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-19T14:21:31.247215+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-19T14:22:17.015574+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-19T14:23:00.911431+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-19T14:23:42.537144+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-19T14:24:18.332947+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-19T14:24:59.123105+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-19T14:25:34.255095+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-19T14:26:09.910183+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-19T14:26:57.252126+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-19T14:27:32.421774+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-19T14:28:07.845011+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-19T14:28:48.272586+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-19T14:29:36.040495+00:00 | Better Now | Post Malone | source:amperwave-api
2026-04-19T14:30:12.233370+00:00 | Better Now | Post Malone | source:amperwave-api
2026-04-19T14:30:47.982796+00:00 | Better Now | Post Malone | source:amperwave-api
2026-04-19T14:31:24.605465+00:00 | Better Now | Post Malone | source:amperwave-api
2026-04-19T14:32:05.678526+00:00 | Better Now | Post Malone | source:amperwave-api
2026-04-19T14:32:40.669059+00:00 | Better Now | Post Malone | source:amperwave-api
2026-04-19T14:33:15.382384+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-19T14:33:56.092031+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-19T14:34:31.790261+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-19T14:35:41.182771+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-19T14:36:21.514177+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-19T14:36:56.466663+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-19T14:37:32.332421+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-19T14:38:07.305943+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-19T14:38:42.443477+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-19T14:41:09.722380+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-19T14:42:42.921913+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-19T14:43:41.561342+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-19T14:46:00.764246+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-19T14:47:59.710544+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-19T14:49:55.444848+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-19T14:51:51.517634+00:00 | The Monster (Feat. Rihanna) | Eminem | source:amperwave-api
2026-04-19T14:53:41.878731+00:00 | The Monster (Feat. Rihanna) | Eminem | source:amperwave-api
2026-04-19T14:55:42.726658+00:00 | Adore You | Harry Styles | source:amperwave-api
2026-04-19T14:57:51.890622+00:00 | Adore You | Harry Styles | source:amperwave-api
2026-04-19T14:59:43.276724+00:00 | Fast Car | Luke Combs | source:amperwave-api
