2026-04-19T00:00:32.534191+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-19T11:37:56.377749+00:00 | I Gotta Feeling | Black Eyed Peas | source:amperwave-api
2026-04-19T11:38:30.856991+00:00 | I Gotta Feeling | Black Eyed Peas | source:amperwave-api
2026-04-19T11:39:05.247163+00:00 | I Gotta Feeling | Black Eyed Peas | source:amperwave-api
2026-04-19T11:39:40.637556+00:00 | I Gotta Feeling | Black Eyed Peas | source:amperwave-api
2026-04-19T11:40:17.332845+00:00 | I Gotta Feeling | Black Eyed Peas | source:amperwave-api
2026-04-19T11:40:53.069347+00:00 | I Gotta Feeling | Black Eyed Peas | source:amperwave-api
2026-04-19T11:41:27.799253+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-19T11:43:04.249156+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-19T11:43:39.797096+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-19T11:44:28.767009+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-19T11:45:09.895865+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-19T11:45:44.723591+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-19T11:46:38.223024+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-19T11:47:15.960763+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-19T11:47:50.765018+00:00 | Sunflower (Feat. Swae Lee) | Post Malone | source:amperwave-api
2026-04-19T11:48:39.045745+00:00 | Sunflower (Feat. Swae Lee) | Post Malone | source:amperwave-api
2026-04-19T11:49:20.507979+00:00 | Sunflower (Feat. Swae Lee) | Post Malone | source:amperwave-api
2026-04-19T11:49:55.427558+00:00 | Sunflower (Feat. Swae Lee) | Post Malone | source:amperwave-api
2026-04-19T11:50:40.004792+00:00 | Sunflower (Feat. Swae Lee) | Post Malone | source:amperwave-api
2026-04-19T11:51:20.195454+00:00 | Sunflower (Feat. Swae Lee) | Post Malone | source:amperwave-api
2026-04-19T11:51:55.349065+00:00 | Sunflower (Feat. Swae Lee) | Post Malone | source:amperwave-api
2026-04-19T11:52:46.030321+00:00 | Sunflower (Feat. Swae Lee) | Post Malone | source:amperwave-api
2026-04-19T11:53:21.681443+00:00 | Sunflower (Feat. Swae Lee) | Post Malone | source:amperwave-api
2026-04-19T11:53:56.728069+00:00 | Sunflower (Feat. Swae Lee) | Post Malone | source:amperwave-api
2026-04-19T11:54:31.823092+00:00 | Sunflower (Feat. Swae Lee) | Post Malone | source:amperwave-api
2026-04-19T11:55:07.174729+00:00 | Swim | Bts | source:amperwave-api
2026-04-19T11:55:42.535827+00:00 | Swim | Bts | source:amperwave-api
2026-04-19T11:56:18.105655+00:00 | Swim | Bts | source:amperwave-api
2026-04-19T11:56:55.308649+00:00 | Swim | Bts | source:amperwave-api
2026-04-19T11:57:29.950561+00:00 | Swim | Bts | source:amperwave-api
2026-04-19T11:58:06.161786+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-19T11:58:40.721113+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-19T11:59:15.683101+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-19T11:59:51.169677+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-19T12:00:26.403230+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-19T12:01:01.133614+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-19T12:02:13.569901+00:00 | Manchild | Sabrina Carpenter | source:amperwave-api
2026-04-19T12:02:51.772387+00:00 | Manchild | Sabrina Carpenter | source:amperwave-api
2026-04-19T12:03:35.029683+00:00 | Manchild | Sabrina Carpenter | source:amperwave-api
2026-04-19T12:04:17.577185+00:00 | Manchild | Sabrina Carpenter | source:amperwave-api
2026-04-19T12:04:52.634461+00:00 | Manchild | Sabrina Carpenter | source:amperwave-api
2026-04-19T12:05:39.553241+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-19T12:06:17.389862+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-19T12:06:52.227441+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-19T12:07:40.618161+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-19T12:08:19.032493+00:00 | Dynamite | Taio Cruz | source:amperwave-api
2026-04-19T12:08:53.445333+00:00 | Dynamite | Taio Cruz | source:amperwave-api
2026-04-19T12:09:37.955473+00:00 | Dynamite | Taio Cruz | source:amperwave-api
2026-04-19T12:10:21.123688+00:00 | Dynamite | Taio Cruz | source:amperwave-api
2026-04-19T12:10:56.072366+00:00 | Dynamite | Taio Cruz | source:amperwave-api
2026-04-19T12:11:41.551690+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-19T12:12:23.871224+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-19T12:12:58.887822+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-19T12:13:33.267247+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-19T12:14:08.935836+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-19T12:14:44.035804+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-19T12:15:18.776223+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-19T12:15:53.631406+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-19T12:16:29.138823+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-19T12:17:04.804894+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-19T12:17:41.643916+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-19T12:18:16.553874+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-19T12:18:51.829265+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-19T12:19:26.658302+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-19T12:20:01.001734+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-19T12:21:05.027395+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-19T12:21:39.921081+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-19T12:22:20.674040+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-19T12:23:01.079718+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-19T12:23:35.824580+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-19T12:24:21.759922+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-19T12:25:01.764182+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-19T12:25:39.207494+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-19T12:26:26.111037+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-19T12:27:08.902073+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-19T12:27:45.870715+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-19T12:28:22.523118+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-19T12:29:05.416311+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-19T12:29:40.384916+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-19T12:30:24.375161+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-19T12:31:10.910799+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-19T12:31:45.831050+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-19T12:32:20.508330+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-19T12:32:55.423466+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-19T12:33:30.221092+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-19T12:34:07.560146+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-19T12:34:42.262726+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-19T12:35:21.178170+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-19T12:35:55.683876+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-19T12:36:32.029518+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-19T12:37:06.785083+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-19T12:37:42.094414+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-19T12:38:17.621442+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-19T12:38:53.027681+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-19T12:39:29.673411+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-19T12:40:06.169094+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-19T12:40:41.955487+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-19T12:41:32.013848+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-19T12:42:10.633248+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-19T12:42:46.642260+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-19T12:44:24.258418+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-19T12:44:59.320497+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-19T12:46:34.661757+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-19T12:47:09.922838+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-19T12:47:59.914768+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-19T12:48:39.993384+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-19T12:49:14.552320+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-19T12:49:55.081293+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-19T12:50:38.597283+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-19T12:51:13.130283+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-19T12:51:47.976772+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-19T12:52:22.533817+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-19T12:52:57.614023+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-19T12:53:32.831834+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-19T12:54:08.161875+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-19T12:54:43.160536+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-19T12:55:17.802772+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-19T12:55:52.804440+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-19T12:56:28.706578+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-19T12:57:03.801483+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-19T12:57:39.322301+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-19T12:58:27.291768+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-19T12:59:10.694624+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-19T12:59:45.375248+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-19T13:00:30.795239+00:00 | Sunroof | Nicky Youre | source:amperwave-api
2026-04-19T13:01:17.661410+00:00 | Sunroof | Nicky Youre | source:amperwave-api
2026-04-19T13:01:52.874517+00:00 | Sunroof | Nicky Youre | source:amperwave-api
2026-04-19T13:02:27.966921+00:00 | Sunroof | Nicky Youre | source:amperwave-api
2026-04-19T13:03:04.609346+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-19T13:03:41.488548+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-19T13:04:16.435968+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-19T13:05:08.149702+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-19T13:05:49.039325+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-19T13:06:23.505093+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-19T13:07:11.505886+00:00 | Party In The U.S.A. | Miley Cyrus | source:amperwave-api
2026-04-19T13:07:52.462471+00:00 | Party In The U.S.A. | Miley Cyrus | source:amperwave-api
2026-04-19T13:08:27.689699+00:00 | Party In The U.S.A. | Miley Cyrus | source:amperwave-api
2026-04-19T13:12:03.134919+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-19T13:12:39.493493+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-19T13:13:14.445805+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-19T13:13:50.251334+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-19T13:14:25.558710+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-19T13:15:00.238713+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-19T13:15:35.541739+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-19T13:16:11.246748+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-19T13:16:46.077092+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-19T13:17:21.184880+00:00 | Bad At Love | Halsey | source:amperwave-api
2026-04-19T13:17:56.028451+00:00 | Bad At Love | Halsey | source:amperwave-api
2026-04-19T13:18:31.308226+00:00 | Bad At Love | Halsey | source:amperwave-api
2026-04-19T13:19:07.992830+00:00 | Bad At Love | Halsey | source:amperwave-api
2026-04-19T13:19:43.360278+00:00 | Bad At Love | Halsey | source:amperwave-api
2026-04-19T13:20:29.325962+00:00 | Bad At Love | Halsey | source:amperwave-api
2026-04-19T13:21:17.575736+00:00 | Bad At Love | Halsey | source:amperwave-api
2026-04-19T13:21:53.476826+00:00 | Bad At Love | Halsey | source:amperwave-api
2026-04-19T13:22:42.765586+00:00 | Bad At Love | Halsey | source:amperwave-api
2026-04-19T13:23:22.230313+00:00 | Bad At Love | Halsey | source:amperwave-api
2026-04-19T13:23:58.506949+00:00 | Bad At Love | Halsey | source:amperwave-api
2026-04-19T13:24:46.448160+00:00 | Bad At Love | Halsey | source:amperwave-api
2026-04-19T13:25:27.367672+00:00 | Bad At Love | Halsey | source:amperwave-api
2026-04-19T13:26:03.084539+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-19T13:26:45.335585+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-19T13:27:28.482143+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-19T13:28:03.364205+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-19T13:28:54.539507+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-19T13:29:40.836328+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-19T13:30:15.933364+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-19T13:30:50.779427+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-19T13:31:26.361696+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-19T13:32:01.390831+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-19T13:32:36.618088+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-19T13:33:11.529866+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-19T13:33:46.494059+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-19T13:34:21.745912+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-19T13:34:57.018379+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-19T13:35:33.394256+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-19T13:36:09.125394+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-19T13:36:43.462021+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-19T13:37:27.097851+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-19T13:38:04.928942+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-19T13:38:41.564621+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-19T13:39:31.034152+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-19T13:40:13.661938+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-19T13:40:48.513740+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-19T13:41:39.914779+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-19T13:42:19.892852+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-19T13:42:55.126243+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-19T13:44:29.515655+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-19T13:45:04.113904+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-19T13:45:48.381898+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-19T13:46:28.924763+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-19T13:47:04.743910+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-19T13:47:55.331601+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-19T13:48:36.454933+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-19T13:49:12.087912+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-19T13:49:47.533462+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-19T13:50:22.565497+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-19T13:50:57.239248+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-19T13:51:32.891009+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-19T13:52:09.088087+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-19T13:52:44.929619+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-19T13:53:19.396683+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-19T13:53:56.119076+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-19T13:54:31.414385+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-19T13:55:06.413868+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-19T13:55:42.319807+00:00 | Live Your Life | Ti Ft Rihanna | source:amperwave-api
2026-04-19T13:56:33.566863+00:00 | Live Your Life | Ti Ft Rihanna | source:amperwave-api
2026-04-19T13:57:11.982363+00:00 | Live Your Life | Ti Ft Rihanna | source:amperwave-api
2026-04-19T13:57:46.824991+00:00 | Live Your Life | Ti Ft Rihanna | source:amperwave-api
2026-04-19T13:58:38.443415+00:00 | Live Your Life | Ti Ft Rihanna | source:amperwave-api
2026-04-19T13:59:28.369793+00:00 | Live Your Life | Ti Ft Rihanna | source:amperwave-api
2026-04-19T14:00:04.442818+00:00 | A Bar Song (Tipsy) | Shaboozey | source:amperwave-api
2026-04-19T14:00:50.605819+00:00 | A Bar Song (Tipsy) | Shaboozey | source:amperwave-api
2026-04-19T14:01:48.771446+00:00 | A Bar Song (Tipsy) | Shaboozey | source:amperwave-api
2026-04-19T14:02:24.464738+00:00 | A Bar Song (Tipsy) | Shaboozey | source:amperwave-api
2026-04-19T14:03:04.870186+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-19T14:03:45.978319+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-19T14:04:21.050875+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-19T14:05:16.593721+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-19T14:06:01.911692+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-19T14:06:38.432512+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-19T14:08:17.713105+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-19T14:08:53.151193+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-19T14:09:27.980788+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-19T14:10:09.096749+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-19T14:10:49.797443+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-19T14:11:31.574102+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-19T14:12:06.817213+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-19T14:12:42.141092+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-19T14:13:17.517763+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-19T14:13:52.819060+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-19T14:14:28.570253+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-19T14:15:03.979858+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-19T14:15:39.514470+00:00 | Heat Waves | Glass Animals | source:amperwave-api
2026-04-19T14:16:27.768333+00:00 | Heat Waves | Glass Animals | source:amperwave-api
2026-04-19T14:17:09.845037+00:00 | Heat Waves | Glass Animals | source:amperwave-api
2026-04-19T14:17:44.675973+00:00 | Heat Waves | Glass Animals | source:amperwave-api
2026-04-19T14:18:36.384356+00:00 | Heat Waves | Glass Animals | source:amperwave-api
2026-04-19T14:19:23.327786+00:00 | Heat Waves | Glass Animals | source:amperwave-api
2026-04-19T14:20:01.961254+00:00 | Heat Waves | Glass Animals | source:amperwave-api
2026-04-19T14:20:46.892097+00:00 | Heat Waves | Glass Animals | source:amperwave-api
2026-04-19T14:21:29.070537+00:00 | Heat Waves | Glass Animals | source:amperwave-api
2026-04-19T14:22:09.873339+00:00 | Heat Waves | Glass Animals | source:amperwave-api
2026-04-19T14:22:57.275053+00:00 | Heat Waves | Glass Animals | source:amperwave-api
2026-04-19T14:23:40.205331+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-19T14:24:16.328505+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-19T14:24:56.177774+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-19T14:25:32.496977+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-19T14:26:07.476217+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-19T14:26:49.263227+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-19T14:27:30.571942+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-19T14:28:05.575563+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-19T14:28:41.383387+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-19T14:29:23.675037+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-19T14:30:10.055637+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-19T14:30:45.248486+00:00 | Better Now | Post Malone | source:amperwave-api
2026-04-19T14:31:22.460151+00:00 | Better Now | Post Malone | source:amperwave-api
2026-04-19T14:32:02.817404+00:00 | Better Now | Post Malone | source:amperwave-api
2026-04-19T14:32:38.950756+00:00 | Better Now | Post Malone | source:amperwave-api
2026-04-19T14:33:13.873463+00:00 | Better Now | Post Malone | source:amperwave-api
2026-04-19T14:33:48.704699+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-19T14:34:29.439217+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-19T14:35:25.974371+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-19T14:36:19.744152+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-19T14:36:54.686426+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-19T14:37:30.314949+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-19T14:38:05.450312+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-19T14:38:40.616564+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-19T14:41:06.122158+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-19T14:42:14.298318+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-19T14:43:31.787466+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-19T14:44:40.403060+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-19T14:47:20.024256+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-19T14:49:16.082089+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-19T14:51:06.924374+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-19T14:52:54.360009+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-19T14:54:40.534022+00:00 | The Monster (Feat. Rihanna) | Eminem | source:amperwave-api
2026-04-19T14:56:50.961916+00:00 | The Monster (Feat. Rihanna) | Eminem | source:amperwave-api
2026-04-19T14:58:51.312349+00:00 | Adore You | Harry Styles | source:amperwave-api
2026-04-19T15:00:34.214412+00:00 | Adore You | Harry Styles | source:amperwave-api
2026-04-19T15:02:26.816154+00:00 | Agora Hills | Doja Cat | source:amperwave-api
2026-04-19T15:04:29.475421+00:00 | Agora Hills | Doja Cat | source:amperwave-api
2026-04-19T15:05:54.987096+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-19T15:07:31.096016+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-19T15:08:39.353042+00:00 | Whatcha Say | Jason Derulo | source:amperwave-api
2026-04-19T15:10:05.451401+00:00 | Whatcha Say | Jason Derulo | source:amperwave-api
2026-04-19T15:11:47.040393+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-19T15:13:11.496584+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-19T15:14:22.942805+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-19T15:15:11.158593+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-19T15:15:52.458447+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-19T15:16:33.457087+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-19T15:17:15.329111+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-19T15:17:55.498256+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-19T15:18:56.085311+00:00 | Dont Start Now | Dua Lipa | source:amperwave-api
2026-04-19T15:19:38.493334+00:00 | Dont Start Now | Dua Lipa | source:amperwave-api
2026-04-19T15:20:28.896187+00:00 | Dont Start Now | Dua Lipa | source:amperwave-api
2026-04-19T15:21:13.096356+00:00 | Dont Start Now | Dua Lipa | source:amperwave-api
2026-04-19T15:21:52.927040+00:00 | Dont Start Now | Dua Lipa | source:amperwave-api
2026-04-19T15:22:54.282197+00:00 | Swim | Bts | source:amperwave-api
2026-04-19T15:23:36.787170+00:00 | Swim | Bts | source:amperwave-api
2026-04-19T15:24:17.843371+00:00 | Swim | Bts | source:amperwave-api
2026-04-19T15:25:00.057445+00:00 | Swim | Bts | source:amperwave-api
2026-04-19T15:25:41.918785+00:00 | Swim | Bts | source:amperwave-api
2026-04-19T15:26:23.698318+00:00 | Swim | Bts | source:amperwave-api
2026-04-19T15:27:03.634946+00:00 | Swim | Bts | source:amperwave-api
2026-04-19T15:27:44.470905+00:00 | Swim | Bts | source:amperwave-api
2026-04-19T15:28:25.383442+00:00 | Swim | Bts | source:amperwave-api
2026-04-19T15:29:07.674264+00:00 | Swim | Bts | source:amperwave-api
2026-04-19T15:29:49.072413+00:00 | Swim | Bts | source:amperwave-api
