2026-04-17T00:00:36.583164+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-17T14:30:13.460061+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T14:30:53.769541+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T14:31:33.527223+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T14:33:05.438191+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T14:33:47.424297+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T14:34:28.540395+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T14:36:23.973297+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T14:37:06.409068+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T14:37:47.626865+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T14:38:46.023663+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T14:39:38.855718+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T14:40:22.242672+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T14:41:03.180976+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T14:41:46.882282+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T14:42:29.059509+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T14:43:12.588612+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T14:43:55.566223+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T14:44:35.809996+00:00 | I Had Some Help | Post Malone Ft Morgan Wallen | source:amperwave-api
2026-04-17T14:45:18.161274+00:00 | I Had Some Help | Post Malone Ft Morgan Wallen | source:amperwave-api
2026-04-17T14:45:59.753896+00:00 | I Had Some Help | Post Malone Ft Morgan Wallen | source:amperwave-api
2026-04-17T14:46:40.704981+00:00 | I Had Some Help | Post Malone Ft Morgan Wallen | source:amperwave-api
2026-04-17T14:47:21.081492+00:00 | I Had Some Help | Post Malone Ft Morgan Wallen | source:amperwave-api
2026-04-17T14:48:06.730249+00:00 | I Had Some Help | Post Malone Ft Morgan Wallen | source:amperwave-api
2026-04-17T14:48:48.389018+00:00 | I Had Some Help | Post Malone Ft Morgan Wallen | source:amperwave-api
2026-04-17T14:49:29.929516+00:00 | I Had Some Help | Post Malone Ft Morgan Wallen | source:amperwave-api
2026-04-17T14:51:32.435672+00:00 | I Had Some Help | Post Malone Ft Morgan Wallen | source:amperwave-api
2026-04-17T14:52:12.339507+00:00 | I Had Some Help | Post Malone Ft Morgan Wallen | source:amperwave-api
2026-04-17T14:52:53.049085+00:00 | I Had Some Help | Post Malone Ft Morgan Wallen | source:amperwave-api
2026-04-17T14:53:32.908578+00:00 | I Had Some Help | Post Malone Ft Morgan Wallen | source:amperwave-api
2026-04-17T14:54:14.767307+00:00 | I Had Some Help | Post Malone Ft Morgan Wallen | source:amperwave-api
2026-04-17T14:54:55.535646+00:00 | I Had Some Help | Post Malone Ft Morgan Wallen | source:amperwave-api
2026-04-17T14:55:39.044551+00:00 | I Had Some Help | Post Malone Ft Morgan Wallen | source:amperwave-api
2026-04-17T14:56:22.056603+00:00 | I Had Some Help | Post Malone Ft Morgan Wallen | source:amperwave-api
2026-04-17T14:57:06.131901+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-17T14:57:47.685023+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-17T14:58:31.063738+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-17T14:59:12.772454+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-17T14:59:55.066096+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T15:00:37.433047+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T15:01:19.446170+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T15:02:01.436051+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T15:04:00.338896+00:00 | Clarity (Feat. Foxes) | Zedd | source:amperwave-api
2026-04-17T15:04:43.898520+00:00 | Clarity (Feat. Foxes) | Zedd | source:amperwave-api
2026-04-17T15:05:26.276146+00:00 | Clarity (Feat. Foxes) | Zedd | source:amperwave-api
2026-04-17T15:07:23.199424+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T15:08:04.902350+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T15:08:43.407655+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T15:09:22.199182+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T15:10:41.804469+00:00 | Lil Boo Thang | Paul Russell | source:amperwave-api
2026-04-17T15:11:20.465282+00:00 | Lil Boo Thang | Paul Russell | source:amperwave-api
2026-04-17T15:11:59.069202+00:00 | Lil Boo Thang | Paul Russell | source:amperwave-api
2026-04-17T15:12:37.447875+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T15:14:13.067046+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T15:14:51.959371+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T15:15:53.963041+00:00 | Suga Suga | Baby Bash | source:amperwave-api
2026-04-17T15:16:40.209773+00:00 | Suga Suga | Baby Bash | source:amperwave-api
2026-04-17T15:17:29.638369+00:00 | Suga Suga | Baby Bash | source:amperwave-api
2026-04-17T15:18:09.209801+00:00 | Suga Suga | Baby Bash | source:amperwave-api
2026-04-17T15:18:47.921283+00:00 | Suga Suga | Baby Bash | source:amperwave-api
2026-04-17T15:19:27.508523+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T15:20:08.287494+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T15:20:51.076218+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T15:21:33.076264+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T15:22:13.906139+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T15:22:53.885199+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T15:23:34.358350+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T15:24:15.068987+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T15:24:55.230759+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T15:25:37.802365+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T15:26:19.568043+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T15:27:02.593929+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T15:27:44.344823+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T15:29:51.332390+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T15:30:35.520999+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T15:31:16.641261+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T15:31:59.246277+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T15:32:41.112556+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T15:33:21.742730+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T15:34:05.931062+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T15:34:51.001962+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T15:35:33.218256+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T15:36:14.544037+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T15:36:54.864803+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T15:37:37.901973+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T15:38:20.325552+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T15:39:01.684832+00:00 | Manchild | Sabrina Carpenter | source:amperwave-api
2026-04-17T15:39:44.491273+00:00 | Manchild | Sabrina Carpenter | source:amperwave-api
2026-04-17T15:40:26.392435+00:00 | Manchild | Sabrina Carpenter | source:amperwave-api
2026-04-17T15:41:09.185600+00:00 | Manchild | Sabrina Carpenter | source:amperwave-api
2026-04-17T15:41:49.252535+00:00 | Manchild | Sabrina Carpenter | source:amperwave-api
2026-04-17T15:42:39.559327+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T15:43:35.716369+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T15:44:15.642715+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T15:45:02.001735+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T15:47:04.074648+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T15:47:45.441847+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T15:48:25.980189+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T15:50:18.805004+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T15:51:03.580961+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T15:51:45.000286+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T15:53:04.296445+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T15:53:47.194601+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T15:54:27.543808+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T15:56:31.496858+00:00 | Rockstar (Feat. 21 Savage) | Post Malone | source:amperwave-api
2026-04-17T15:57:13.106525+00:00 | Rockstar (Feat. 21 Savage) | Post Malone | source:amperwave-api
2026-04-17T15:57:56.514401+00:00 | Rockstar (Feat. 21 Savage) | Post Malone | source:amperwave-api
2026-04-17T15:58:39.725130+00:00 | Rockstar (Feat. 21 Savage) | Post Malone | source:amperwave-api
2026-04-17T15:59:23.953164+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-17T16:00:03.953278+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-17T16:00:44.767790+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-17T16:01:27.292743+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-17T16:02:09.090027+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-17T16:02:50.634370+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-17T16:03:34.827775+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-17T16:04:15.707181+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-17T16:04:58.658539+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-17T16:05:40.844640+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-17T16:06:26.382431+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T16:08:34.315088+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T16:09:14.523513+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T16:09:56.546251+00:00 | Need To Know | Doja Cat | source:amperwave-api
2026-04-17T16:10:44.858917+00:00 | Need To Know | Doja Cat | source:amperwave-api
2026-04-17T16:11:28.910079+00:00 | Need To Know | Doja Cat | source:amperwave-api
2026-04-17T16:12:10.094792+00:00 | Need To Know | Doja Cat | source:amperwave-api
2026-04-17T16:12:52.885238+00:00 | Need To Know | Doja Cat | source:amperwave-api
2026-04-17T16:13:40.488616+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-17T16:14:22.692489+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-17T16:15:03.492579+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-17T16:15:48.800037+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-17T16:16:29.603597+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-17T16:17:13.295993+00:00 | Gives You Hell | All American Rejects | source:amperwave-api
2026-04-17T16:17:56.910436+00:00 | Gives You Hell | All American Rejects | source:amperwave-api
2026-04-17T16:18:38.259408+00:00 | Gives You Hell | All American Rejects | source:amperwave-api
2026-04-17T16:19:17.800775+00:00 | Gives You Hell | All American Rejects | source:amperwave-api
2026-04-17T16:20:01.373511+00:00 | Gives You Hell | All American Rejects | source:amperwave-api
2026-04-17T16:20:47.237452+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T16:21:28.362260+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T16:23:12.811442+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T16:23:55.207886+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T16:24:38.070769+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T16:26:39.839547+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T16:27:22.044427+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T16:28:22.885869+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T16:29:48.943276+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T16:30:32.490754+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T16:31:14.802513+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T16:32:10.972381+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T16:33:03.985761+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T16:33:46.215437+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T16:34:30.140910+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T16:35:29.647214+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T16:36:21.085504+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-17T16:37:02.415155+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-17T16:37:43.609209+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-17T16:38:23.301598+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-17T16:39:05.450422+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-17T16:39:46.416763+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-17T16:40:29.405916+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T16:41:24.907626+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T16:42:10.057271+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T16:42:50.700120+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T16:43:33.287478+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T16:44:15.222570+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T16:44:58.081956+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T16:45:38.035973+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T16:46:25.197789+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T16:48:27.199930+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T16:49:07.595188+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T16:49:49.522874+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T16:50:31.339145+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T16:51:13.855738+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T16:51:55.280266+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T16:52:38.634322+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T16:53:20.910861+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T16:54:04.026696+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T16:54:45.077930+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T16:55:27.727138+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T16:56:08.795689+00:00 | Shape Of You | Ed Sheeran | source:amperwave-api
2026-04-17T16:56:52.057396+00:00 | Shape Of You | Ed Sheeran | source:amperwave-api
2026-04-17T16:57:32.239693+00:00 | Shape Of You | Ed Sheeran | source:amperwave-api
2026-04-17T16:58:14.627988+00:00 | Shape Of You | Ed Sheeran | source:amperwave-api
2026-04-17T16:59:02.124833+00:00 | Shape Of You | Ed Sheeran | source:amperwave-api
2026-04-17T16:59:58.633644+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T17:00:40.331994+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T17:01:20.264250+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T17:02:15.669017+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T17:03:01.991361+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T17:03:41.419852+00:00 | Never Forget You (Feat. Mnek) | Zara Larsson | source:amperwave-api
2026-04-17T17:04:19.523971+00:00 | Never Forget You (Feat. Mnek) | Zara Larsson | source:amperwave-api
2026-04-17T17:06:09.873651+00:00 | Never Forget You (Feat. Mnek) | Zara Larsson | source:amperwave-api
2026-04-17T17:06:48.756384+00:00 | Never Forget You (Feat. Mnek) | Zara Larsson | source:amperwave-api
2026-04-17T17:07:28.619236+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-17T17:08:14.255885+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-17T17:09:17.541388+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-17T17:09:57.073664+00:00 | Good Luck, Babe! | Chappell Roan | source:amperwave-api
2026-04-17T17:10:35.539858+00:00 | Good Luck, Babe! | Chappell Roan | source:amperwave-api
2026-04-17T17:11:23.323287+00:00 | Good Luck, Babe! | Chappell Roan | source:amperwave-api
2026-04-17T17:12:17.770431+00:00 | Good Luck, Babe! | Chappell Roan | source:amperwave-api
2026-04-17T17:12:56.185446+00:00 | Good Luck, Babe! | Chappell Roan | source:amperwave-api
2026-04-17T17:13:33.390218+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-17T17:14:12.767138+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-17T17:14:50.729019+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-17T17:15:28.009874+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-17T17:16:05.906772+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-17T17:16:44.620631+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-17T17:17:24.069537+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-17T17:18:01.850773+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-17T17:18:40.385495+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T17:19:19.097968+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T17:19:56.353710+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T17:20:34.668555+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T17:21:12.611960+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T17:21:53.098209+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T17:22:45.840505+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T17:23:34.570411+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T17:24:14.567849+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T17:24:53.411624+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T17:25:32.991801+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T17:26:11.126615+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T17:28:02.192052+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T17:28:40.209275+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T17:29:19.020062+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T17:30:16.892750+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T17:31:05.753549+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T17:31:43.598303+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T17:32:22.344912+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T17:33:01.294412+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T17:34:28.668927+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T17:35:06.601488+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T17:35:44.620067+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T17:36:41.570137+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-17T17:37:29.790213+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-17T17:38:07.421501+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-17T17:38:45.764655+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-17T17:39:39.009496+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T17:40:26.681346+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T17:41:05.723221+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T17:41:43.879762+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T17:42:22.786058+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T17:43:00.728516+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-17T17:43:38.350119+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-17T17:44:15.668153+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-17T17:44:53.803926+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-17T17:45:33.101018+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-17T17:46:13.296784+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-17T17:46:50.917820+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-17T17:47:29.927412+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-17T17:48:07.775625+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-17T17:48:46.751494+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-17T17:49:26.423135+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-17T17:51:18.755702+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-17T17:51:58.589267+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-17T17:52:42.236290+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T17:53:20.060140+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T17:53:58.752394+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T17:54:53.857344+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T17:55:47.617495+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T17:56:26.256979+00:00 | Empire State Of Mind (Feat. Alicia Keys) | Jay Z | source:amperwave-api
2026-04-17T17:57:05.085284+00:00 | Empire State Of Mind (Feat. Alicia Keys) | Jay Z | source:amperwave-api
2026-04-17T17:59:00.285917+00:00 | Empire State Of Mind (Feat. Alicia Keys) | Jay Z | source:amperwave-api
2026-04-17T17:59:40.071608+00:00 | Empire State Of Mind (Feat. Alicia Keys) | Jay Z | source:amperwave-api
2026-04-17T18:00:18.593503+00:00 | Empire State Of Mind (Feat. Alicia Keys) | Jay Z | source:amperwave-api
2026-04-17T18:02:08.572739+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T18:02:47.929235+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T18:03:27.533458+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T18:04:11.418310+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T18:04:59.596723+00:00 | Titanium (Feat. Sia) | David Guetta | source:amperwave-api
2026-04-17T18:05:38.052063+00:00 | Titanium (Feat. Sia) | David Guetta | source:amperwave-api
2026-04-17T18:06:15.644334+00:00 | Titanium (Feat. Sia) | David Guetta | source:amperwave-api
2026-04-17T18:07:07.393715+00:00 | Titanium (Feat. Sia) | David Guetta | source:amperwave-api
2026-04-17T18:08:02.464525+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T18:08:41.328558+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T18:09:18.117805+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T18:09:57.603170+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T18:10:36.011864+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T18:11:14.861480+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T18:11:55.437502+00:00 | Messy | Lola Young | source:amperwave-api
2026-04-17T18:12:36.686171+00:00 | Messy | Lola Young | source:amperwave-api
2026-04-17T18:13:16.555230+00:00 | Messy | Lola Young | source:amperwave-api
2026-04-17T18:13:55.572287+00:00 | Messy | Lola Young | source:amperwave-api
2026-04-17T18:14:34.274907+00:00 | Messy | Lola Young | source:amperwave-api
2026-04-17T18:15:13.150867+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T18:15:52.981470+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T18:16:33.778915+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T18:17:14.930268+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T18:17:53.238248+00:00 | Whats My Name (Clean) | Rihanna Ft Drake | source:amperwave-api
2026-04-17T18:18:40.717996+00:00 | Whats My Name (Clean) | Rihanna Ft Drake | source:amperwave-api
2026-04-17T18:19:24.271647+00:00 | Whats My Name (Clean) | Rihanna Ft Drake | source:amperwave-api
2026-04-17T18:20:03.980239+00:00 | Whats My Name (Clean) | Rihanna Ft Drake | source:amperwave-api
2026-04-17T18:20:43.206288+00:00 | Whats My Name (Clean) | Rihanna Ft Drake | source:amperwave-api
2026-04-17T18:21:21.712839+00:00 | Whats My Name (Clean) | Rihanna Ft Drake | source:amperwave-api
2026-04-17T18:22:00.500874+00:00 | Whats My Name (Clean) | Rihanna Ft Drake | source:amperwave-api
2026-04-17T18:22:38.869227+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T18:23:18.169186+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T18:23:59.787290+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T18:24:45.950652+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T18:25:23.849163+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T18:26:00.861933+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T18:27:54.471956+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T18:28:31.341382+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T18:29:08.015079+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T18:29:52.701721+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T18:30:34.854261+00:00 | Golden | Huntr/X | source:amperwave-api
