2026-04-14T00:04:54.601704+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T10:26:31.365699+00:00 | Shut Up And Dance! | Walk The Moon | source:amperwave-api
2026-04-14T10:27:06.731505+00:00 | Shut Up And Dance! | Walk The Moon | source:amperwave-api
2026-04-14T10:27:42.109151+00:00 | Shut Up And Dance! | Walk The Moon | source:amperwave-api
2026-04-14T10:28:17.010389+00:00 | Shut Up And Dance! | Walk The Moon | source:amperwave-api
2026-04-14T10:28:51.979591+00:00 | Shut Up And Dance! | Walk The Moon | source:amperwave-api
2026-04-14T10:29:27.876670+00:00 | Shut Up And Dance! | Walk The Moon | source:amperwave-api
2026-04-14T10:30:03.785969+00:00 | Shut Up And Dance! | Walk The Moon | source:amperwave-api
2026-04-14T10:30:59.216654+00:00 | Shut Up And Dance! | Walk The Moon | source:amperwave-api
2026-04-14T10:31:36.183805+00:00 | Shut Up And Dance! | Walk The Moon | source:amperwave-api
2026-04-14T10:32:32.018106+00:00 | Shut Up And Dance! | Walk The Moon | source:amperwave-api
2026-04-14T10:33:11.062307+00:00 | Shut Up And Dance! | Walk The Moon | source:amperwave-api
2026-04-14T10:34:02.331108+00:00 | Whatcha Say | Jason Derulo | source:amperwave-api
2026-04-14T10:34:37.246419+00:00 | Whatcha Say | Jason Derulo | source:amperwave-api
2026-04-14T10:35:30.387332+00:00 | Whatcha Say | Jason Derulo | source:amperwave-api
2026-04-14T10:36:06.149848+00:00 | Whatcha Say | Jason Derulo | source:amperwave-api
2026-04-14T10:37:00.704974+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T10:37:36.694137+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T10:38:12.005474+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T10:38:47.428694+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T10:39:23.732353+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T10:39:59.129582+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T10:40:33.832704+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T10:41:09.843362+00:00 | What It Is (Block Boy) | Doechii | source:amperwave-api
2026-04-14T10:41:44.967932+00:00 | What It Is (Block Boy) | Doechii | source:amperwave-api
2026-04-14T10:42:20.354101+00:00 | What It Is (Block Boy) | Doechii | source:amperwave-api
2026-04-14T10:42:55.626303+00:00 | What It Is (Block Boy) | Doechii | source:amperwave-api
2026-04-14T10:43:30.915204+00:00 | What It Is (Block Boy) | Doechii | source:amperwave-api
2026-04-14T10:44:27.428085+00:00 | I Had Some Help | Post Malone Ft Morgan Wallen | source:amperwave-api
2026-04-14T10:45:02.752206+00:00 | I Had Some Help | Post Malone Ft Morgan Wallen | source:amperwave-api
2026-04-14T10:46:00.545116+00:00 | I Had Some Help | Post Malone Ft Morgan Wallen | source:amperwave-api
2026-04-14T10:46:36.973484+00:00 | I Had Some Help | Post Malone Ft Morgan Wallen | source:amperwave-api
2026-04-14T10:47:36.440143+00:00 | Wonderwall | Oasis | source:amperwave-api
2026-04-14T10:48:12.203122+00:00 | Wonderwall | Oasis | source:amperwave-api
2026-04-14T10:49:07.052021+00:00 | Wonderwall | Oasis | source:amperwave-api
2026-04-14T10:49:42.902639+00:00 | Wonderwall | Oasis | source:amperwave-api
2026-04-14T10:50:42.639396+00:00 | Wonderwall | Oasis | source:amperwave-api
2026-04-14T10:51:18.721357+00:00 | Wonderwall | Oasis | source:amperwave-api
2026-04-14T10:52:13.846245+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T10:52:49.287228+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T10:53:24.845937+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T10:53:59.409235+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T10:54:34.447334+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T10:55:09.485806+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T10:55:44.378295+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T10:56:22.479245+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T10:56:59.422218+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T10:57:35.450470+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T10:58:11.060672+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T10:58:46.441944+00:00 | Sorry | Justin Bieber | source:amperwave-api
2026-04-14T10:59:27.386728+00:00 | Sorry | Justin Bieber | source:amperwave-api
2026-04-14T11:00:03.386017+00:00 | Sorry | Justin Bieber | source:amperwave-api
2026-04-14T11:01:01.010881+00:00 | Sorry | Justin Bieber | source:amperwave-api
2026-04-14T11:01:42.350842+00:00 | Sorry | Justin Bieber | source:amperwave-api
2026-04-14T11:02:34.055216+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T11:03:10.123956+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T11:04:07.702312+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T11:04:42.347698+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T11:05:35.617864+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-14T11:06:11.187221+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-14T11:07:00.136981+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-14T11:07:35.692742+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-14T11:08:11.005545+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-14T11:08:46.042725+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-14T11:09:21.990064+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-14T11:09:57.031381+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-14T11:10:32.320548+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-14T11:11:07.586920+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-14T11:11:42.799591+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-14T11:12:18.501268+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-14T11:12:54.144430+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-14T11:13:29.622879+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-14T11:14:28.276331+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-14T11:15:03.941381+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-14T11:16:01.908422+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-14T11:16:39.455114+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-14T11:17:36.187246+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T11:18:11.912974+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T11:19:10.354938+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T11:19:46.098658+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T11:20:43.963294+00:00 | Say So | Doja Cat | source:amperwave-api
2026-04-14T11:21:20.106575+00:00 | Say So | Doja Cat | source:amperwave-api
2026-04-14T11:22:11.612661+00:00 | Say So | Doja Cat | source:amperwave-api
2026-04-14T11:22:47.421272+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T11:23:22.874176+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T11:23:58.236222+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T11:24:34.127465+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T11:25:09.882431+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T11:25:45.599849+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T11:26:21.431385+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T11:26:57.088801+00:00 | Too Sweet | Hozier | source:amperwave-api
2026-04-14T11:27:32.067330+00:00 | Too Sweet | Hozier | source:amperwave-api
2026-04-14T11:28:07.217347+00:00 | Too Sweet | Hozier | source:amperwave-api
2026-04-14T11:28:42.595564+00:00 | Too Sweet | Hozier | source:amperwave-api
2026-04-14T11:29:29.249456+00:00 | Too Sweet | Hozier | source:amperwave-api
2026-04-14T11:30:04.268549+00:00 | Too Sweet | Hozier | source:amperwave-api
2026-04-14T11:31:00.999195+00:00 | Too Sweet | Hozier | source:amperwave-api
2026-04-14T11:31:38.641512+00:00 | Too Sweet | Hozier | source:amperwave-api
2026-04-14T11:32:37.262751+00:00 | Too Sweet | Hozier | source:amperwave-api
2026-04-14T11:33:15.347515+00:00 | Too Sweet | Hozier | source:amperwave-api
2026-04-14T11:34:04.810704+00:00 | Too Sweet | Hozier | source:amperwave-api
2026-04-14T11:34:40.316729+00:00 | Too Sweet | Hozier | source:amperwave-api
2026-04-14T11:35:38.980148+00:00 | Too Sweet | Hozier | source:amperwave-api
2026-04-14T11:36:16.794800+00:00 | Too Sweet | Hozier | source:amperwave-api
2026-04-14T11:37:14.746196+00:00 | Bad Romance | Lady Gaga | source:amperwave-api
2026-04-14T11:37:53.410728+00:00 | Bad Romance | Lady Gaga | source:amperwave-api
2026-04-14T11:38:28.456181+00:00 | Bad Romance | Lady Gaga | source:amperwave-api
2026-04-14T11:39:04.348342+00:00 | Bad Romance | Lady Gaga | source:amperwave-api
2026-04-14T11:39:39.865996+00:00 | Bad Romance | Lady Gaga | source:amperwave-api
2026-04-14T11:40:16.053125+00:00 | Bad Romance | Lady Gaga | source:amperwave-api
2026-04-14T11:40:51.103520+00:00 | Bad Romance | Lady Gaga | source:amperwave-api
2026-04-14T11:41:26.320206+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-14T11:42:00.868319+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-14T11:42:35.807234+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-14T11:43:11.557536+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-14T11:43:46.973594+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-14T11:44:27.802133+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T11:45:03.077921+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T11:45:59.976077+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T11:46:37.306547+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T11:47:12.148813+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T11:48:11.827598+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T11:48:46.623028+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T11:49:22.488507+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T11:49:58.505349+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T11:50:48.892771+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-14T11:51:24.126668+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-14T11:52:17.856693+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-14T11:52:52.860845+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-14T11:53:27.447898+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-14T11:54:02.571722+00:00 | Greedy | Tate Mcrae | source:amperwave-api
2026-04-14T11:54:38.221308+00:00 | Greedy | Tate Mcrae | source:amperwave-api
2026-04-14T11:55:13.157274+00:00 | Greedy | Tate Mcrae | source:amperwave-api
2026-04-14T11:55:49.000106+00:00 | Greedy | Tate Mcrae | source:amperwave-api
2026-04-14T11:56:24.276577+00:00 | Wild Ones | Flo-Rida Ft Sia | source:amperwave-api
2026-04-14T11:56:59.853245+00:00 | Wild Ones | Flo-Rida Ft Sia | source:amperwave-api
2026-04-14T11:57:34.788971+00:00 | Wild Ones | Flo-Rida Ft Sia | source:amperwave-api
2026-04-14T11:58:10.924767+00:00 | Wild Ones | Flo-Rida Ft Sia | source:amperwave-api
2026-04-14T11:58:46.547111+00:00 | Wild Ones | Flo-Rida Ft Sia | source:amperwave-api
2026-04-14T11:59:24.945099+00:00 | Wild Ones | Flo-Rida Ft Sia | source:amperwave-api
2026-04-14T12:00:00.944156+00:00 | Wild Ones | Flo-Rida Ft Sia | source:amperwave-api
2026-04-14T12:01:00.496821+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T12:01:36.190765+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T12:02:35.022741+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T12:03:12.596985+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T12:03:47.223248+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T12:04:43.031956+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T12:05:35.776474+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T12:06:16.951494+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T12:07:14.831946+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T12:07:51.104056+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T12:08:26.156354+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T12:09:01.935640+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T12:09:37.553268+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T12:10:15.363351+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T12:10:50.368511+00:00 | Ride Wit Me | Nelly | source:amperwave-api
2026-04-14T12:11:25.563987+00:00 | Ride Wit Me | Nelly | source:amperwave-api
2026-04-14T12:12:01.094011+00:00 | Ride Wit Me | Nelly | source:amperwave-api
2026-04-14T12:12:37.066367+00:00 | Ride Wit Me | Nelly | source:amperwave-api
2026-04-14T12:13:14.033399+00:00 | Ride Wit Me | Nelly | source:amperwave-api
2026-04-14T12:13:51.521286+00:00 | Ride Wit Me | Nelly | source:amperwave-api
2026-04-14T12:14:30.871140+00:00 | Ride Wit Me | Nelly | source:amperwave-api
2026-04-14T12:15:05.981924+00:00 | Ride Wit Me | Nelly | source:amperwave-api
2026-04-14T12:15:56.000266+00:00 | Ride Wit Me | Nelly | source:amperwave-api
2026-04-14T12:16:32.612739+00:00 | Ride Wit Me | Nelly | source:amperwave-api
2026-04-14T12:17:30.609007+00:00 | Ride Wit Me | Nelly | source:amperwave-api
2026-04-14T12:18:12.175108+00:00 | Ride Wit Me | Nelly | source:amperwave-api
2026-04-14T12:19:03.917593+00:00 | Ride Wit Me | Nelly | source:amperwave-api
2026-04-14T12:19:39.199546+00:00 | Ride Wit Me | Nelly | source:amperwave-api
2026-04-14T12:20:30.357182+00:00 | Ride Wit Me | Nelly | source:amperwave-api
2026-04-14T12:21:06.398921+00:00 | Ride Wit Me | Nelly | source:amperwave-api
2026-04-14T12:22:01.109180+00:00 | Ride Wit Me | Nelly | source:amperwave-api
2026-04-14T12:22:36.845001+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T12:23:15.199785+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T12:23:51.910324+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T12:24:27.386449+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T12:25:03.498472+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T12:25:38.710917+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T12:26:15.235114+00:00 | Dancing With A Stranger | Sam Smith Ft. Normani | source:amperwave-api
2026-04-14T12:26:50.988772+00:00 | Dancing With A Stranger | Sam Smith Ft. Normani | source:amperwave-api
2026-04-14T12:27:26.123649+00:00 | Dancing With A Stranger | Sam Smith Ft. Normani | source:amperwave-api
2026-04-14T12:28:01.784854+00:00 | Dancing With A Stranger | Sam Smith Ft. Normani | source:amperwave-api
2026-04-14T12:28:36.574275+00:00 | Dancing With A Stranger | Sam Smith Ft. Normani | source:amperwave-api
2026-04-14T12:29:31.148084+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T12:30:06.800960+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T12:30:58.509870+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T12:31:33.574306+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T12:32:34.105219+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T12:33:10.524634+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T12:34:05.205747+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T12:34:40.865105+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T12:35:39.238698+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T12:36:15.446328+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T12:37:10.795844+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T12:37:46.791061+00:00 | As It Was | Harry Styles | source:amperwave-api
2026-04-14T12:38:21.862441+00:00 | As It Was | Harry Styles | source:amperwave-api
2026-04-14T12:38:56.805168+00:00 | As It Was | Harry Styles | source:amperwave-api
2026-04-14T12:39:31.552051+00:00 | As It Was | Harry Styles | source:amperwave-api
2026-04-14T12:40:07.936554+00:00 | As It Was | Harry Styles | source:amperwave-api
2026-04-14T12:40:43.215539+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T12:41:17.912402+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T12:41:52.529949+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T12:42:27.317723+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T12:43:02.154083+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T12:43:36.760828+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T12:44:26.451549+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T12:45:02.185867+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T12:46:00.076298+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T12:46:35.322971+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T12:47:31.955027+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T12:48:06.486569+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T12:48:59.609068+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T12:49:35.392703+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T12:50:24.222645+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T12:50:59.914242+00:00 | Dont Cha | Pussycat Dolls/Busta Ryhmes | source:amperwave-api
2026-04-14T12:51:49.528584+00:00 | Dont Cha | Pussycat Dolls/Busta Ryhmes | source:amperwave-api
2026-04-14T12:52:24.403060+00:00 | Dont Cha | Pussycat Dolls/Busta Ryhmes | source:amperwave-api
2026-04-14T12:52:59.148489+00:00 | Dont Cha | Pussycat Dolls/Busta Ryhmes | source:amperwave-api
2026-04-14T12:53:34.800004+00:00 | Dont Cha | Pussycat Dolls/Busta Ryhmes | source:amperwave-api
2026-04-14T12:54:10.457278+00:00 | Dont Cha | Pussycat Dolls/Busta Ryhmes | source:amperwave-api
2026-04-14T12:54:45.653813+00:00 | Dont Cha | Pussycat Dolls/Busta Ryhmes | source:amperwave-api
2026-04-14T12:55:21.606858+00:00 | Save Your Tears | The Weeknd | source:amperwave-api
2026-04-14T12:55:56.954159+00:00 | Save Your Tears | The Weeknd | source:amperwave-api
2026-04-14T12:56:32.313752+00:00 | Save Your Tears | The Weeknd | source:amperwave-api
2026-04-14T12:57:09.217577+00:00 | Save Your Tears | The Weeknd | source:amperwave-api
2026-04-14T12:57:44.115550+00:00 | Save Your Tears | The Weeknd | source:amperwave-api
2026-04-14T12:58:19.491930+00:00 | Save Your Tears | The Weeknd | source:amperwave-api
2026-04-14T12:58:54.045493+00:00 | Give Me Everything | Pitbull Ft Ne-Yo | source:amperwave-api
2026-04-14T12:59:29.402636+00:00 | Give Me Everything | Pitbull Ft Ne-Yo | source:amperwave-api
2026-04-14T13:00:05.409545+00:00 | Give Me Everything | Pitbull Ft Ne-Yo | source:amperwave-api
2026-04-14T13:01:01.709854+00:00 | Give Me Everything | Pitbull Ft Ne-Yo | source:amperwave-api
2026-04-14T13:01:37.695109+00:00 | Give Me Everything | Pitbull Ft Ne-Yo | source:amperwave-api
2026-04-14T13:02:34.055346+00:00 | Give Me Everything | Pitbull Ft Ne-Yo | source:amperwave-api
2026-04-14T13:03:09.934130+00:00 | Give Me Everything | Pitbull Ft Ne-Yo | source:amperwave-api
2026-04-14T13:04:07.572803+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-14T13:04:44.415655+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-14T13:05:37.545342+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-14T13:06:13.546938+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T13:07:11.378592+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T13:07:46.654240+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T13:08:21.713034+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T13:08:56.973006+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-14T13:09:32.515384+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-14T13:10:09.074135+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-14T13:10:46.230771+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-14T13:11:22.193098+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-14T13:11:57.833692+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-14T13:12:32.654511+00:00 | Circles | Post Malone | source:amperwave-api
2026-04-14T13:13:09.488196+00:00 | Circles | Post Malone | source:amperwave-api
2026-04-14T13:13:45.439357+00:00 | Circles | Post Malone | source:amperwave-api
2026-04-14T13:14:28.205057+00:00 | Circles | Post Malone | source:amperwave-api
2026-04-14T13:15:03.638657+00:00 | Circles | Post Malone | source:amperwave-api
2026-04-14T13:16:39.384987+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T13:17:14.945026+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T13:17:52.823025+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T13:18:28.611833+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T13:19:03.530400+00:00 | Pon De Replay | Rihanna | source:amperwave-api
2026-04-14T13:19:38.845608+00:00 | Pon De Replay | Rihanna | source:amperwave-api
2026-04-14T13:20:13.847070+00:00 | Pon De Replay | Rihanna | source:amperwave-api
2026-04-14T13:21:08.792396+00:00 | Pon De Replay | Rihanna | source:amperwave-api
2026-04-14T13:21:43.712751+00:00 | Pon De Replay | Rihanna | source:amperwave-api
2026-04-14T13:22:41.075970+00:00 | Pon De Replay | Rihanna | source:amperwave-api
2026-04-14T13:23:18.701068+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T13:23:54.119478+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T13:24:30.276372+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T13:25:06.240454+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T13:25:42.022611+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T13:26:18.045502+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T13:26:53.566457+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T13:27:29.995843+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T13:28:06.163278+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T13:28:41.615772+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T13:29:28.834556+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T13:30:04.828113+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T13:30:58.766268+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T13:31:35.903800+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T13:32:34.860291+00:00 | Need To Know | Doja Cat | source:amperwave-api
2026-04-14T13:33:10.128500+00:00 | Need To Know | Doja Cat | source:amperwave-api
2026-04-14T13:34:04.450346+00:00 | Need To Know | Doja Cat | source:amperwave-api
2026-04-14T13:34:40.201818+00:00 | Need To Know | Doja Cat | source:amperwave-api
2026-04-14T13:35:41.292145+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T13:36:16.677166+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T13:36:51.543619+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T13:37:26.607126+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T13:38:01.238825+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T13:38:35.773179+00:00 | Rockstar (Feat. 21 Savage) | Post Malone | source:amperwave-api
2026-04-14T13:39:11.108664+00:00 | Rockstar (Feat. 21 Savage) | Post Malone | source:amperwave-api
2026-04-14T13:39:46.223169+00:00 | Rockstar (Feat. 21 Savage) | Post Malone | source:amperwave-api
2026-04-14T13:40:21.314015+00:00 | Rockstar (Feat. 21 Savage) | Post Malone | source:amperwave-api
2026-04-14T13:40:56.239869+00:00 | Rockstar (Feat. 21 Savage) | Post Malone | source:amperwave-api
2026-04-14T13:41:31.118045+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T13:42:06.695532+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T13:42:41.515429+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T13:43:17.446100+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T13:43:54.748676+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T13:44:33.090616+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T13:45:08.038296+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T13:46:06.449763+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T13:46:41.957055+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T13:47:39.502396+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T13:48:14.834636+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T13:48:49.877488+00:00 | Lose Control | Teddy Swims | source:amperwave-api
2026-04-14T13:49:46.057664+00:00 | Lose Control | Teddy Swims | source:amperwave-api
