2026-04-17T00:00:01.811179+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T13:44:22.066631+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T13:45:22.880770+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T13:46:08.432678+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-17T13:46:48.904989+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-17T13:47:30.155772+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-17T13:48:58.383764+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-17T13:49:44.132756+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-17T13:50:25.860148+00:00 | Stargazing | Myles Smith | source:amperwave-api
2026-04-17T13:51:08.846875+00:00 | Stargazing | Myles Smith | source:amperwave-api
2026-04-17T13:52:45.827330+00:00 | Stargazing | Myles Smith | source:amperwave-api
2026-04-17T13:53:25.713017+00:00 | Bye Bye Bye | N Sync | source:amperwave-api
2026-04-17T13:54:07.377719+00:00 | Bye Bye Bye | N Sync | source:amperwave-api
2026-04-17T13:54:49.036308+00:00 | Bye Bye Bye | N Sync | source:amperwave-api
2026-04-17T13:56:15.584160+00:00 | Down | Jay Sean Ft Lil Wayne | source:amperwave-api
2026-04-17T13:56:57.757308+00:00 | Down | Jay Sean Ft Lil Wayne | source:amperwave-api
2026-04-17T13:57:40.347108+00:00 | Down | Jay Sean Ft Lil Wayne | source:amperwave-api
2026-04-17T13:58:22.299279+00:00 | Down | Jay Sean Ft Lil Wayne | source:amperwave-api
2026-04-17T13:59:39.790246+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T14:00:21.919627+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T14:01:04.456715+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T14:01:47.582762+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T14:02:31.823116+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T14:03:17.287837+00:00 | Clarity (Feat. Foxes) | Zedd | source:amperwave-api
2026-04-17T14:03:58.019740+00:00 | Clarity (Feat. Foxes) | Zedd | source:amperwave-api
2026-04-17T14:04:38.734389+00:00 | Clarity (Feat. Foxes) | Zedd | source:amperwave-api
2026-04-17T14:05:19.405607+00:00 | Clarity (Feat. Foxes) | Zedd | source:amperwave-api
2026-04-17T14:06:01.625973+00:00 | Clarity (Feat. Foxes) | Zedd | source:amperwave-api
2026-04-17T14:06:43.226251+00:00 | Clarity (Feat. Foxes) | Zedd | source:amperwave-api
2026-04-17T14:07:25.402713+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T14:08:08.855832+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T14:08:50.417652+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T14:09:31.959335+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T14:10:18.254297+00:00 | Lil Boo Thang | Paul Russell | source:amperwave-api
2026-04-17T14:10:59.304365+00:00 | Lil Boo Thang | Paul Russell | source:amperwave-api
2026-04-17T14:12:17.588732+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T14:12:57.932324+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T14:13:38.423478+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T14:14:18.807886+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T14:14:59.427904+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T14:15:44.333742+00:00 | Suga Suga | Baby Bash | source:amperwave-api
2026-04-17T14:16:29.720707+00:00 | Suga Suga | Baby Bash | source:amperwave-api
2026-04-17T14:17:12.785821+00:00 | Suga Suga | Baby Bash | source:amperwave-api
2026-04-17T14:17:55.438587+00:00 | Suga Suga | Baby Bash | source:amperwave-api
2026-04-17T14:18:37.513833+00:00 | Suga Suga | Baby Bash | source:amperwave-api
2026-04-17T14:19:19.265260+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T14:20:02.302040+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T14:20:46.079774+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T14:21:38.819868+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T14:22:22.349031+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T14:23:04.114676+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T14:23:45.495973+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T14:24:25.710258+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T14:25:57.147189+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T14:26:40.733145+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T14:27:29.822943+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T14:28:55.485095+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T14:29:36.909967+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T14:30:18.613026+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T14:30:58.274517+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T14:32:25.910038+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T14:33:10.909430+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T14:33:54.285246+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T14:34:33.431587+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T14:35:48.639121+00:00 | Manchild | Sabrina Carpenter | source:amperwave-api
2026-04-17T14:36:31.439740+00:00 | Manchild | Sabrina Carpenter | source:amperwave-api
2026-04-17T14:37:12.068443+00:00 | Manchild | Sabrina Carpenter | source:amperwave-api
2026-04-17T14:37:54.921147+00:00 | Manchild | Sabrina Carpenter | source:amperwave-api
2026-04-17T14:39:03.757607+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T14:39:46.325109+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T14:40:27.261444+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T14:41:09.688000+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T14:41:53.557670+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T14:42:35.963451+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T14:43:19.948218+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T14:44:00.733514+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T14:44:41.655383+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T14:45:25.330365+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T14:46:05.292232+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T14:46:46.339129+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T14:47:26.640341+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T14:48:12.387978+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T14:48:55.141262+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T14:49:36.708393+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T14:50:55.425358+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T14:51:36.856431+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T14:52:18.447162+00:00 | Rockstar (Feat. 21 Savage) | Post Malone | source:amperwave-api
2026-04-17T14:52:58.462725+00:00 | Rockstar (Feat. 21 Savage) | Post Malone | source:amperwave-api
2026-04-17T14:53:38.861660+00:00 | Rockstar (Feat. 21 Savage) | Post Malone | source:amperwave-api
2026-04-17T14:54:20.329764+00:00 | Rockstar (Feat. 21 Savage) | Post Malone | source:amperwave-api
2026-04-17T14:55:02.106351+00:00 | Rockstar (Feat. 21 Savage) | Post Malone | source:amperwave-api
2026-04-17T14:55:45.603495+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-17T14:56:28.638400+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-17T14:57:12.561361+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-17T14:57:55.387748+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-17T14:58:37.231779+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-17T14:59:19.307748+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-17T15:00:01.431920+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-17T15:00:43.769865+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-17T15:01:26.581637+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-17T15:02:06.435961+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-17T15:03:24.501096+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-17T15:04:09.664205+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-17T15:04:50.846788+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-17T15:05:31.097855+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-17T15:06:47.730769+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-17T15:07:29.020791+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-17T15:08:09.498370+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T15:08:48.228308+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T15:09:28.732975+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T15:10:46.297780+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T15:11:24.931089+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T15:12:03.241770+00:00 | Need To Know | Doja Cat | source:amperwave-api
2026-04-17T15:13:36.658054+00:00 | Need To Know | Doja Cat | source:amperwave-api
2026-04-17T15:14:18.001569+00:00 | Need To Know | Doja Cat | source:amperwave-api
2026-04-17T15:15:18.627681+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-17T15:15:58.591655+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-17T15:16:54.750721+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-17T15:17:34.560448+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-17T15:18:13.927605+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-17T15:18:53.666454+00:00 | Gives You Hell | All American Rejects | source:amperwave-api
2026-04-17T15:19:32.984933+00:00 | Gives You Hell | All American Rejects | source:amperwave-api
2026-04-17T15:20:14.007573+00:00 | Gives You Hell | All American Rejects | source:amperwave-api
2026-04-17T15:20:58.200690+00:00 | Gives You Hell | All American Rejects | source:amperwave-api
2026-04-17T15:21:38.472883+00:00 | Gives You Hell | All American Rejects | source:amperwave-api
2026-04-17T15:22:18.814542+00:00 | Gives You Hell | All American Rejects | source:amperwave-api
2026-04-17T15:22:59.702354+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T15:23:40.464356+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T15:24:20.542040+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T15:25:00.979638+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T15:25:44.206241+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T15:26:27.500692+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T15:27:09.482691+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T15:27:49.623489+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T15:29:15.775162+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T15:30:00.206644+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T15:30:41.723205+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T15:31:22.740108+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T15:32:06.513684+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T15:32:46.989187+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T15:33:29.537729+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T15:34:15.174723+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T15:34:57.384112+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T15:35:39.392069+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T15:36:19.551558+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T15:37:02.693270+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T15:37:43.842406+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T15:38:26.578242+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T15:39:07.812328+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T15:39:51.160952+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T15:40:32.339990+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-17T15:41:14.816455+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-17T15:41:55.146222+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-17T15:43:00.750160+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-17T15:43:40.836525+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-17T15:44:26.486263+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T15:45:06.959685+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T15:46:27.411368+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T15:47:11.010005+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T15:47:50.827612+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T15:48:31.965183+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T15:49:41.830774+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T15:50:25.529121+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T15:51:10.009594+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T15:51:50.599071+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T15:53:10.915903+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T15:53:51.859577+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T15:54:32.940516+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T15:55:53.669193+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T15:56:37.119111+00:00 | Shape Of You | Ed Sheeran | source:amperwave-api
2026-04-17T15:57:20.989540+00:00 | Shape Of You | Ed Sheeran | source:amperwave-api
2026-04-17T15:58:03.307536+00:00 | Shape Of You | Ed Sheeran | source:amperwave-api
2026-04-17T15:58:46.859740+00:00 | Shape Of You | Ed Sheeran | source:amperwave-api
2026-04-17T15:59:29.341164+00:00 | Shape Of You | Ed Sheeran | source:amperwave-api
2026-04-17T16:00:10.093480+00:00 | Shape Of You | Ed Sheeran | source:amperwave-api
2026-04-17T16:00:51.154574+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-17T16:01:33.344202+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-17T16:02:16.274783+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-17T16:02:56.487303+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-17T16:03:40.848153+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-17T16:04:23.130361+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-17T16:05:04.933810+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-17T16:05:46.938806+00:00 | Dirrty | Christina Aguilera | source:amperwave-api
2026-04-17T16:06:32.073539+00:00 | Dirrty | Christina Aguilera | source:amperwave-api
2026-04-17T16:07:56.868322+00:00 | Dirrty | Christina Aguilera | source:amperwave-api
2026-04-17T16:08:40.369056+00:00 | Dirrty | Christina Aguilera | source:amperwave-api
2026-04-17T16:09:19.888781+00:00 | All The Small Things | Blink-182 | source:amperwave-api
2026-04-17T16:10:09.016034+00:00 | All The Small Things | Blink-182 | source:amperwave-api
2026-04-17T16:10:50.500001+00:00 | All The Small Things | Blink-182 | source:amperwave-api
2026-04-17T16:11:35.254867+00:00 | All The Small Things | Blink-182 | source:amperwave-api
2026-04-17T16:12:15.460414+00:00 | Lets Get It Started | Black Eyed Peas | source:amperwave-api
2026-04-17T16:12:59.867671+00:00 | Lets Get It Started | Black Eyed Peas | source:amperwave-api
2026-04-17T16:13:46.744979+00:00 | Lets Get It Started | Black Eyed Peas | source:amperwave-api
2026-04-17T16:14:27.438216+00:00 | Lets Get It Started | Black Eyed Peas | source:amperwave-api
2026-04-17T16:15:11.232943+00:00 | Lets Get It Started | Black Eyed Peas | source:amperwave-api
2026-04-17T16:15:55.164527+00:00 | Pieces Of Me | Ashlee Simpson | source:amperwave-api
2026-04-17T16:16:35.868392+00:00 | Pieces Of Me | Ashlee Simpson | source:amperwave-api
2026-04-17T16:17:20.085088+00:00 | Pieces Of Me | Ashlee Simpson | source:amperwave-api
2026-04-17T16:18:03.584974+00:00 | Pieces Of Me | Ashlee Simpson | source:amperwave-api
2026-04-17T16:18:42.993507+00:00 | Pieces Of Me | Ashlee Simpson | source:amperwave-api
2026-04-17T16:19:24.924032+00:00 | Jump Around | House Of Pain | source:amperwave-api
2026-04-17T16:20:12.274283+00:00 | Jump Around | House Of Pain | source:amperwave-api
2026-04-17T16:20:52.500781+00:00 | Jump Around | House Of Pain | source:amperwave-api
2026-04-17T16:22:36.546845+00:00 | Jump Around | House Of Pain | source:amperwave-api
2026-04-17T16:23:19.921366+00:00 | Jump Around | House Of Pain | source:amperwave-api
2026-04-17T16:24:03.770256+00:00 | Jump Around | House Of Pain | source:amperwave-api
2026-04-17T16:24:44.627125+00:00 | Jump Around | House Of Pain | source:amperwave-api
2026-04-17T16:26:04.498088+00:00 | Jump Around | House Of Pain | source:amperwave-api
2026-04-17T16:26:47.143264+00:00 | Jump Around | House Of Pain | source:amperwave-api
2026-04-17T16:27:47.665249+00:00 | Jump Around | House Of Pain | source:amperwave-api
2026-04-17T16:28:30.160386+00:00 | Jump Around | House Of Pain | source:amperwave-api
2026-04-17T16:29:56.962310+00:00 | Thrift Shop | Macklemore | source:amperwave-api
2026-04-17T16:30:38.332771+00:00 | Thrift Shop | Macklemore | source:amperwave-api
2026-04-17T16:31:22.033939+00:00 | Thrift Shop | Macklemore | source:amperwave-api
2026-04-17T16:32:29.263481+00:00 | Thrift Shop | Macklemore | source:amperwave-api
2026-04-17T16:33:10.873679+00:00 | Hella Good | No Doubt | source:amperwave-api
2026-04-17T16:33:52.162813+00:00 | Hella Good | No Doubt | source:amperwave-api
2026-04-17T16:34:38.791606+00:00 | Hella Good | No Doubt | source:amperwave-api
2026-04-17T16:35:40.451723+00:00 | Hella Good | No Doubt | source:amperwave-api
2026-04-17T16:36:27.322236+00:00 | Hella Good | No Doubt | source:amperwave-api
2026-04-17T16:37:09.737224+00:00 | Rude Boy | Rihanna | source:amperwave-api
2026-04-17T16:37:48.531633+00:00 | Rude Boy | Rihanna | source:amperwave-api
2026-04-17T16:38:31.561753+00:00 | Rude Boy | Rihanna | source:amperwave-api
2026-04-17T16:39:11.506445+00:00 | Rude Boy | Rihanna | source:amperwave-api
2026-04-17T16:39:53.000323+00:00 | Rude Boy | Rihanna | source:amperwave-api
2026-04-17T16:40:44.000728+00:00 | Regulate | Warren G./Nate Dogg | source:amperwave-api
2026-04-17T16:41:33.397210+00:00 | Regulate | Warren G./Nate Dogg | source:amperwave-api
2026-04-17T16:42:15.874779+00:00 | Regulate | Warren G./Nate Dogg | source:amperwave-api
2026-04-17T16:42:57.097153+00:00 | Regulate | Warren G./Nate Dogg | source:amperwave-api
2026-04-17T16:43:39.414629+00:00 | Regulate | Warren G./Nate Dogg | source:amperwave-api
2026-04-17T16:44:20.756534+00:00 | Regulate | Warren G./Nate Dogg | source:amperwave-api
2026-04-17T16:45:03.723962+00:00 | Everybody Talks | Neon Trees | source:amperwave-api
2026-04-17T16:45:48.319846+00:00 | Everybody Talks | Neon Trees | source:amperwave-api
2026-04-17T16:46:31.522265+00:00 | Everybody Talks | Neon Trees | source:amperwave-api
2026-04-17T16:47:53.051257+00:00 | Everybody Talks | Neon Trees | source:amperwave-api
2026-04-17T16:48:32.361395+00:00 | Everybody Talks | Neon Trees | source:amperwave-api
2026-04-17T16:49:12.349254+00:00 | Everybody Talks | Neon Trees | source:amperwave-api
2026-04-17T16:49:55.111531+00:00 | Everybody Talks | Neon Trees | source:amperwave-api
2026-04-17T16:50:37.528445+00:00 | Everybody Talks | Neon Trees | source:amperwave-api
2026-04-17T16:51:19.489423+00:00 | Everybody Talks | Neon Trees | source:amperwave-api
2026-04-17T16:52:03.611920+00:00 | Everybody Talks | Neon Trees | source:amperwave-api
2026-04-17T16:52:45.858607+00:00 | Everybody Talks | Neon Trees | source:amperwave-api
2026-04-17T16:53:28.590189+00:00 | Everybody Talks | Neon Trees | source:amperwave-api
2026-04-17T16:54:09.730729+00:00 | Everybody Talks | Neon Trees | source:amperwave-api
2026-04-17T16:54:51.258032+00:00 | Too Close | Next | source:amperwave-api
2026-04-17T16:55:33.106049+00:00 | Too Close | Next | source:amperwave-api
2026-04-17T16:56:15.523404+00:00 | Too Close | Next | source:amperwave-api
2026-04-17T16:56:57.539953+00:00 | Too Close | Next | source:amperwave-api
2026-04-17T16:57:37.662042+00:00 | Too Close | Next | source:amperwave-api
2026-04-17T16:58:21.167854+00:00 | Too Close | Next | source:amperwave-api
2026-04-17T16:59:22.014657+00:00 | Since U Been Gone | Kelly Clarkson | source:amperwave-api
2026-04-17T17:00:04.007303+00:00 | Since U Been Gone | Kelly Clarkson | source:amperwave-api
2026-04-17T17:00:45.942084+00:00 | Since U Been Gone | Kelly Clarkson | source:amperwave-api
2026-04-17T17:01:25.691615+00:00 | Since U Been Gone | Kelly Clarkson | source:amperwave-api
2026-04-17T17:02:27.434770+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T17:03:06.813558+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T17:03:45.539554+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T17:04:23.584801+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T17:05:35.159416+00:00 | Titanium | David Guetta Ft Sia | source:amperwave-api
2026-04-17T17:06:15.037025+00:00 | Titanium | David Guetta Ft Sia | source:amperwave-api
2026-04-17T17:06:53.716336+00:00 | Titanium | David Guetta Ft Sia | source:amperwave-api
2026-04-17T17:07:33.141139+00:00 | Titanium | David Guetta Ft Sia | source:amperwave-api
2026-04-17T17:08:41.663500+00:00 | Titanium | David Guetta Ft Sia | source:amperwave-api
2026-04-17T17:09:22.644442+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T17:10:01.740771+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T17:10:40.431469+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T17:11:42.339773+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T17:12:22.174519+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T17:12:59.893693+00:00 | Messy | Lola Young | source:amperwave-api
2026-04-17T17:13:38.537080+00:00 | Messy | Lola Young | source:amperwave-api
2026-04-17T17:14:16.562449+00:00 | Messy | Lola Young | source:amperwave-api
2026-04-17T17:14:54.433982+00:00 | Messy | Lola Young | source:amperwave-api
2026-04-17T17:15:32.058668+00:00 | Messy | Lola Young | source:amperwave-api
2026-04-17T17:16:09.936904+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T17:16:50.560294+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T17:17:27.969021+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T17:18:05.676468+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T17:18:44.542861+00:00 | Whats My Name (Clean) | Rihanna Ft Drake | source:amperwave-api
2026-04-17T17:19:23.011073+00:00 | Whats My Name (Clean) | Rihanna Ft Drake | source:amperwave-api
2026-04-17T17:20:00.779143+00:00 | Whats My Name (Clean) | Rihanna Ft Drake | source:amperwave-api
2026-04-17T17:20:38.517981+00:00 | Whats My Name (Clean) | Rihanna Ft Drake | source:amperwave-api
2026-04-17T17:21:18.893338+00:00 | Whats My Name (Clean) | Rihanna Ft Drake | source:amperwave-api
2026-04-17T17:21:58.324129+00:00 | Whats My Name (Clean) | Rihanna Ft Drake | source:amperwave-api
2026-04-17T17:23:01.382076+00:00 | Whats My Name (Clean) | Rihanna Ft Drake | source:amperwave-api
2026-04-17T17:23:39.538466+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T17:24:19.206033+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T17:24:58.431054+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T17:25:37.196920+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T17:26:17.187278+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T17:27:26.798947+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T17:28:06.509203+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T17:28:44.231064+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T17:29:23.441108+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T17:30:30.369147+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T17:31:09.860193+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T17:31:48.169414+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T17:32:27.068097+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T17:33:55.169494+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T17:34:33.032087+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T17:35:10.496790+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T17:35:49.244775+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T17:36:55.590400+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T17:37:33.566899+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T17:38:11.882551+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T17:38:50.710925+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T17:39:52.561828+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T17:40:31.095926+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T17:41:10.709650+00:00 | Paint The Town Red | Doja Cat | source:amperwave-api
2026-04-17T17:41:48.453074+00:00 | Paint The Town Red | Doja Cat | source:amperwave-api
2026-04-17T17:42:26.974425+00:00 | Paint The Town Red | Doja Cat | source:amperwave-api
2026-04-17T17:43:04.454426+00:00 | Paint The Town Red | Doja Cat | source:amperwave-api
2026-04-17T17:43:41.905836+00:00 | Paint The Town Red | Doja Cat | source:amperwave-api
2026-04-17T17:44:19.612220+00:00 | Swim | Bts | source:amperwave-api
