2026-04-18T00:00:02.293474+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T18:03:33.302905+00:00 | Break Free | Ariana Grande | source:amperwave-api
2026-04-18T18:04:11.010179+00:00 | Break Free | Ariana Grande | source:amperwave-api
2026-04-18T18:05:05.330622+00:00 | Break Free | Ariana Grande | source:amperwave-api
2026-04-18T18:05:42.673228+00:00 | Break Free | Ariana Grande | source:amperwave-api
2026-04-18T18:06:19.049009+00:00 | Break Free | Ariana Grande | source:amperwave-api
2026-04-18T18:07:21.089202+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T18:07:57.267256+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T18:08:35.658661+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T18:09:26.924238+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T18:10:03.487643+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T18:10:40.572019+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T18:11:32.632120+00:00 | Million Dollar Baby | Tommy Richman | source:amperwave-api
2026-04-18T18:12:08.914962+00:00 | Million Dollar Baby | Tommy Richman | source:amperwave-api
2026-04-18T18:12:48.360344+00:00 | Million Dollar Baby | Tommy Richman | source:amperwave-api
2026-04-18T18:13:24.197888+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T18:14:00.389914+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T18:14:36.986485+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T18:15:13.326628+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T18:15:50.090033+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T18:16:26.124440+00:00 | Temperature | Sean Paul | source:amperwave-api
2026-04-18T18:17:03.043832+00:00 | Temperature | Sean Paul | source:amperwave-api
2026-04-18T18:17:39.029466+00:00 | Temperature | Sean Paul | source:amperwave-api
2026-04-18T18:18:14.907431+00:00 | Temperature | Sean Paul | source:amperwave-api
2026-04-18T18:18:51.217667+00:00 | Temperature | Sean Paul | source:amperwave-api
2026-04-18T18:19:27.425856+00:00 | Temperature | Sean Paul | source:amperwave-api
2026-04-18T18:20:35.142362+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T18:21:11.298306+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T18:21:48.645309+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T18:22:51.480485+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T18:23:27.955761+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T18:24:05.115290+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T18:25:02.585457+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T18:25:38.955416+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T18:26:14.936421+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T18:27:13.624096+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T18:27:50.123347+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T18:28:27.556531+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T18:29:15.106216+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T18:29:51.664194+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T18:30:28.631087+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T18:31:25.385823+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-18T18:32:03.512455+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-18T18:32:39.593950+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-18T18:33:16.594095+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-18T18:33:54.141455+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-18T18:34:32.668547+00:00 | Im Good | Bebe Rexha And David Guetta | source:amperwave-api
2026-04-18T18:35:09.672245+00:00 | Im Good | Bebe Rexha And David Guetta | source:amperwave-api
2026-04-18T18:35:46.711911+00:00 | Im Good | Bebe Rexha And David Guetta | source:amperwave-api
2026-04-18T18:36:23.574367+00:00 | Im Good | Bebe Rexha And David Guetta | source:amperwave-api
2026-04-18T18:37:01.584217+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T18:37:38.587144+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T18:38:14.290174+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T18:38:51.633966+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T18:39:29.237131+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T18:40:35.422853+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T18:41:12.327615+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T18:41:48.688577+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T18:42:41.158603+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T18:43:19.664550+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T18:43:56.096165+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T18:44:53.597462+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T18:45:30.344460+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T18:46:07.439134+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T18:47:04.220142+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T18:47:42.809067+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T18:48:19.011512+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T18:49:15.821546+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T18:49:53.143461+00:00 | Heartless | The Weeknd | source:amperwave-api
2026-04-18T18:50:31.879821+00:00 | Heartless | The Weeknd | source:amperwave-api
2026-04-18T18:51:15.638168+00:00 | Heartless | The Weeknd | source:amperwave-api
2026-04-18T18:51:51.757397+00:00 | Heartless | The Weeknd | source:amperwave-api
2026-04-18T18:52:29.925244+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-18T18:53:06.711801+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-18T18:53:43.014746+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-18T18:54:19.947307+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-18T18:54:56.073805+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-18T18:55:32.303512+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-18T18:56:09.331423+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-18T18:56:48.329532+00:00 | Big Energy (Remix) | Latto And Mariah Carey Feat. Dj Khaled | source:amperwave-api
2026-04-18T18:57:24.402070+00:00 | Big Energy (Remix) | Latto And Mariah Carey Feat. Dj Khaled | source:amperwave-api
2026-04-18T18:58:01.226196+00:00 | Big Energy (Remix) | Latto And Mariah Carey Feat. Dj Khaled | source:amperwave-api
2026-04-18T18:58:37.574468+00:00 | Big Energy (Remix) | Latto And Mariah Carey Feat. Dj Khaled | source:amperwave-api
2026-04-18T18:59:38.141318+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-18T19:00:14.812755+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-18T19:00:51.704983+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-18T19:01:50.929809+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-18T19:02:28.349799+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-18T19:03:04.462836+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T19:04:01.717272+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T19:04:39.462076+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T19:05:15.876164+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T19:06:07.957587+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T19:06:44.380624+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T19:07:20.202073+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T19:08:12.533704+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T19:08:48.754178+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T19:09:27.772984+00:00 | Dynamite | Taio Cruz | source:amperwave-api
2026-04-18T19:10:18.691084+00:00 | Dynamite | Taio Cruz | source:amperwave-api
2026-04-18T19:10:55.116758+00:00 | Dynamite | Taio Cruz | source:amperwave-api
2026-04-18T19:11:32.809244+00:00 | Dynamite | Taio Cruz | source:amperwave-api
2026-04-18T19:12:09.658229+00:00 | Dynamite | Taio Cruz | source:amperwave-api
2026-04-18T19:12:48.158823+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T19:13:27.432006+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T19:14:04.626547+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T19:14:40.419911+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T19:15:16.232842+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T19:15:53.043692+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T19:16:28.522153+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-18T19:17:05.320238+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-18T19:17:41.220009+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-18T19:18:35.433751+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-18T19:19:12.009648+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-18T19:19:47.522123+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-18T19:20:40.709704+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-18T19:21:16.768310+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-18T19:21:52.947968+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-18T19:22:51.069817+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-18T19:23:26.920690+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-18T19:24:02.993819+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-18T19:24:54.423449+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-18T19:25:30.475731+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-18T19:26:06.349824+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-18T19:26:50.809002+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-18T19:27:28.112903+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-18T19:28:05.532910+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-18T19:28:54.924349+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T19:29:31.295842+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T19:30:06.993382+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T19:30:43.341750+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T19:31:19.218437+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T19:31:56.277455+00:00 | Agora Hills | Doja Cat | source:amperwave-api
2026-04-18T19:32:32.762956+00:00 | Agora Hills | Doja Cat | source:amperwave-api
2026-04-18T19:33:08.902354+00:00 | Agora Hills | Doja Cat | source:amperwave-api
2026-04-18T19:33:44.405503+00:00 | Agora Hills | Doja Cat | source:amperwave-api
2026-04-18T19:34:20.042055+00:00 | Agora Hills | Doja Cat | source:amperwave-api
2026-04-18T19:34:55.749046+00:00 | Agora Hills | Doja Cat | source:amperwave-api
2026-04-18T19:35:31.740901+00:00 | Agora Hills | Doja Cat | source:amperwave-api
2026-04-18T19:36:08.233631+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-18T19:36:44.920653+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-18T19:37:36.518130+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-18T19:38:13.269326+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-18T19:38:48.782480+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-18T19:39:41.515336+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T19:40:17.510565+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T19:40:53.386104+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T19:42:17.082190+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T19:43:16.888173+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T19:44:33.974728+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T19:45:11.384566+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T19:46:18.126723+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T19:47:01.594295+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T19:48:02.268145+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T19:48:38.759522+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T19:49:14.683963+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T19:49:50.239829+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T19:50:28.790475+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T19:51:05.325403+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T19:51:42.074093+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-18T19:52:20.196944+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-18T19:52:56.476612+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-18T19:53:34.469781+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-18T19:54:10.189273+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-18T19:54:47.153701+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-18T19:55:23.456342+00:00 | Luther | Kendrick Lamar Ft Sza | source:amperwave-api
2026-04-18T19:56:00.381322+00:00 | Luther | Kendrick Lamar Ft Sza | source:amperwave-api
2026-04-18T19:57:01.293942+00:00 | Luther | Kendrick Lamar Ft Sza | source:amperwave-api
2026-04-18T19:57:38.175098+00:00 | Luther | Kendrick Lamar Ft Sza | source:amperwave-api
2026-04-18T19:58:40.485670+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-18T19:59:18.572351+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-18T19:59:55.242597+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-18T20:00:51.255976+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-18T20:01:30.280496+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-18T20:02:08.916125+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-18T20:03:13.940936+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-18T20:03:51.740491+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-18T20:05:00.409014+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-18T20:05:37.481942+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-18T20:06:14.530538+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-18T20:07:12.395685+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-18T20:07:50.979818+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T20:08:26.425087+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T20:09:02.519691+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T20:09:40.825358+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T20:10:17.102677+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T20:10:54.132991+00:00 | Poker Face | Lady Gaga | source:amperwave-api
2026-04-18T20:11:30.054156+00:00 | Poker Face | Lady Gaga | source:amperwave-api
2026-04-18T20:12:07.194422+00:00 | Poker Face | Lady Gaga | source:amperwave-api
2026-04-18T20:12:43.961829+00:00 | Poker Face | Lady Gaga | source:amperwave-api
2026-04-18T20:13:20.605474+00:00 | Poker Face | Lady Gaga | source:amperwave-api
2026-04-18T20:13:56.890933+00:00 | Poker Face | Lady Gaga | source:amperwave-api
2026-04-18T20:14:32.569222+00:00 | Poker Face | Lady Gaga | source:amperwave-api
2026-04-18T20:15:39.009283+00:00 | Swim | Bts | source:amperwave-api
2026-04-18T20:16:16.636920+00:00 | Swim | Bts | source:amperwave-api
2026-04-18T20:16:53.601533+00:00 | Swim | Bts | source:amperwave-api
2026-04-18T20:17:45.212687+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-18T20:18:22.788105+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-18T20:18:58.650909+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-18T20:19:48.024616+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-18T20:20:24.679730+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-18T20:21:00.482070+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-18T20:21:54.031220+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T20:22:31.041202+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T20:23:07.456891+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T20:23:56.684967+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T20:24:32.975246+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T20:25:08.759692+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T20:26:07.030263+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T20:26:44.567511+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T20:27:21.251391+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T20:27:57.925772+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T20:28:34.498801+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T20:29:11.386419+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T20:29:47.390576+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T20:30:22.965477+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T20:30:59.064861+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T20:31:35.108392+00:00 | What It Is (Block Boy) | Doechii | source:amperwave-api
2026-04-18T20:32:12.888101+00:00 | What It Is (Block Boy) | Doechii | source:amperwave-api
2026-04-18T20:32:49.642722+00:00 | What It Is (Block Boy) | Doechii | source:amperwave-api
2026-04-18T20:33:25.685589+00:00 | What It Is (Block Boy) | Doechii | source:amperwave-api
2026-04-18T20:34:01.906394+00:00 | What It Is (Block Boy) | Doechii | source:amperwave-api
2026-04-18T20:35:06.550832+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T20:35:43.508090+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T20:36:49.382886+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T20:37:28.448476+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T20:38:04.711372+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T20:38:52.811347+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T20:39:29.295929+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T20:40:06.108943+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T20:41:12.480513+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T20:41:51.008256+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T20:42:27.264899+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T20:43:21.698871+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T20:43:59.476214+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T20:44:35.414090+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T20:45:33.275497+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T20:46:15.410964+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T20:46:52.565337+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T20:47:30.108330+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T20:48:07.364096+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T20:48:47.527816+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T20:49:32.906902+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T20:50:12.433040+00:00 | Shape Of You | Ed Sheeran | source:amperwave-api
2026-04-18T20:50:50.023854+00:00 | Shape Of You | Ed Sheeran | source:amperwave-api
2026-04-18T20:51:27.542468+00:00 | Shape Of You | Ed Sheeran | source:amperwave-api
2026-04-18T20:52:03.313277+00:00 | Shape Of You | Ed Sheeran | source:amperwave-api
2026-04-18T20:52:39.799110+00:00 | Shape Of You | Ed Sheeran | source:amperwave-api
2026-04-18T20:53:15.776628+00:00 | Shape Of You | Ed Sheeran | source:amperwave-api
2026-04-18T20:53:52.921390+00:00 | First Class | Jack Harlow | source:amperwave-api
2026-04-18T20:54:37.912414+00:00 | First Class | Jack Harlow | source:amperwave-api
2026-04-18T20:55:15.034160+00:00 | First Class | Jack Harlow | source:amperwave-api
2026-04-18T20:55:51.180749+00:00 | First Class | Jack Harlow | source:amperwave-api
2026-04-18T20:56:53.990164+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-18T20:57:30.041266+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-18T20:58:06.507907+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-18T20:59:13.407835+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-18T20:59:52.092513+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-18T21:00:28.518579+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T21:01:39.788064+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T21:02:19.501831+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T21:02:57.229244+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T21:03:54.949829+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T21:04:32.370949+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-18T21:05:08.549877+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-18T21:06:08.607958+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-18T21:06:46.483065+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-18T21:07:22.950767+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T21:07:59.374538+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T21:08:36.832382+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T21:09:13.824366+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T21:09:49.893633+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T21:10:26.683343+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T21:11:03.833169+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-18T21:11:40.288485+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-18T21:12:16.032844+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-18T21:12:51.846151+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-18T21:13:28.314926+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-18T21:14:39.152708+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-18T21:15:17.200894+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-18T21:15:53.577678+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-18T21:17:00.792804+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-18T21:17:39.234137+00:00 | Problem | Ariana Grande Ft Iggy Azalea | source:amperwave-api
2026-04-18T21:18:16.703753+00:00 | Problem | Ariana Grande Ft Iggy Azalea | source:amperwave-api
2026-04-18T21:19:21.334269+00:00 | Problem | Ariana Grande Ft Iggy Azalea | source:amperwave-api
2026-04-18T21:19:57.618477+00:00 | Problem | Ariana Grande Ft Iggy Azalea | source:amperwave-api
2026-04-18T21:20:36.360850+00:00 | Problem | Ariana Grande Ft Iggy Azalea | source:amperwave-api
2026-04-18T21:21:39.794447+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T21:22:21.933424+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T21:22:58.339996+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T21:23:58.331285+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T21:24:35.582598+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T21:25:13.712381+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T21:26:12.888004+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T21:26:50.522382+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T21:27:28.388241+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T21:28:05.985461+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-18T21:28:42.982083+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-18T21:29:20.051555+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-18T21:29:57.122419+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-18T21:30:33.703953+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-18T21:31:10.482602+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T21:31:46.332102+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T21:32:25.124844+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T21:33:01.352156+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T21:33:39.277296+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T21:34:15.551189+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T21:34:52.572056+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T21:35:36.620643+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T21:36:14.446799+00:00 | Man I Need | Olivia Dean | source:amperwave-api
