2026-04-14T00:04:54.290095+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T10:30:03.443877+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T10:30:58.535901+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T10:31:35.795877+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T10:32:31.585457+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T10:33:10.675103+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T10:34:01.921550+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T10:34:36.965697+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T10:35:30.089538+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T10:36:05.763218+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T10:37:00.195478+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-14T10:37:36.347381+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-14T10:38:11.712604+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-14T10:38:47.140328+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-14T10:39:23.431422+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-14T10:39:58.688549+00:00 | Run It | Chris Brown | source:amperwave-api
2026-04-14T10:40:33.483697+00:00 | Run It | Chris Brown | source:amperwave-api
2026-04-14T10:41:09.555799+00:00 | Run It | Chris Brown | source:amperwave-api
2026-04-14T10:41:44.625605+00:00 | Run It | Chris Brown | source:amperwave-api
2026-04-14T10:42:19.826047+00:00 | Run It | Chris Brown | source:amperwave-api
2026-04-14T10:42:55.234184+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T10:43:30.407593+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T10:44:27.060731+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T10:45:02.293975+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T10:46:00.235560+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T10:46:36.653922+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T10:47:35.969424+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T10:48:11.897578+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T10:49:06.021026+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T10:49:42.466075+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T10:50:41.976447+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T10:51:18.408070+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T10:52:13.047106+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T10:52:48.908326+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T10:53:24.429394+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T10:53:59.152235+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-14T10:54:33.993701+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-14T10:55:09.162783+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-14T10:55:44.089519+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-14T10:56:21.810102+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-14T10:56:58.965162+00:00 | Swim | Bts | source:amperwave-api
2026-04-14T10:57:35.129877+00:00 | Swim | Bts | source:amperwave-api
2026-04-14T10:58:10.756368+00:00 | Swim | Bts | source:amperwave-api
2026-04-14T10:58:46.073872+00:00 | Swim | Bts | source:amperwave-api
2026-04-14T10:59:27.016362+00:00 | Swim | Bts | source:amperwave-api
2026-04-14T11:00:02.876302+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-14T11:01:00.588170+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-14T11:01:40.481123+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-14T11:02:33.029291+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-14T11:03:09.796320+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-14T11:04:07.310626+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-14T11:04:41.998660+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-14T11:05:34.999551+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-14T11:06:10.796573+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-14T11:06:59.723908+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-14T11:07:35.373331+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-14T11:08:10.602257+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-14T11:08:45.701228+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-14T11:09:21.354632+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-14T11:09:56.653432+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-14T11:10:31.898273+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-14T11:11:07.253605+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-14T11:11:42.428625+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-14T11:12:18.097846+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-14T11:12:53.774851+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-14T11:13:29.270833+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-14T11:14:27.705328+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-14T11:15:03.607543+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-14T11:16:01.253535+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-14T11:16:39.147684+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-14T11:17:35.633385+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-14T11:18:11.592730+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-14T11:19:10.035622+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-14T11:19:45.709403+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-14T11:20:43.380840+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T11:21:19.721030+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T11:22:11.241030+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T11:22:47.114176+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T11:23:22.513671+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T11:23:57.948870+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T11:24:33.689735+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T11:25:09.385611+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T11:25:45.248375+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T11:26:21.156388+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T11:26:56.838183+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T11:27:31.587381+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T11:28:06.905650+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T11:28:42.343625+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T11:29:28.912189+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T11:30:03.968622+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T11:31:00.170805+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T11:31:38.215113+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T11:32:36.266707+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T11:33:14.797559+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T11:34:04.349093+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T11:34:39.977807+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T11:35:37.966491+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T11:36:16.478175+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T11:37:14.237836+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T11:37:53.037734+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T11:38:28.039052+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T11:39:03.911270+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T11:39:39.518698+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T11:40:15.353951+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T11:40:50.755852+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T11:41:25.999119+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T11:42:00.451565+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T11:42:35.405451+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T11:43:11.286226+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T11:43:46.582434+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T11:44:27.356381+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T11:45:02.830292+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T11:45:58.181793+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T11:46:36.937400+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T11:47:11.838914+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T11:48:11.529269+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T11:48:46.287383+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T11:49:22.010348+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T11:49:58.166371+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T11:50:48.065513+00:00 | Dont Start Now | Dua Lipa | source:amperwave-api
2026-04-14T11:51:23.829002+00:00 | Dont Start Now | Dua Lipa | source:amperwave-api
2026-04-14T11:52:17.555364+00:00 | Dont Start Now | Dua Lipa | source:amperwave-api
2026-04-14T11:52:52.370371+00:00 | Dont Start Now | Dua Lipa | source:amperwave-api
2026-04-14T11:53:27.164842+00:00 | Dont Start Now | Dua Lipa | source:amperwave-api
2026-04-14T11:54:02.288078+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T11:54:37.796369+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T11:55:12.785824+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T11:55:48.562686+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T11:56:23.827821+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T11:56:59.103887+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T11:57:34.509276+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T11:58:10.617659+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T11:58:46.292630+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T11:59:24.570755+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T12:00:00.633849+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T12:01:00.167983+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T12:01:35.754149+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T12:02:34.599220+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T12:03:12.299074+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T12:03:46.971132+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T12:04:42.675576+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T12:05:17.041856+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T12:06:16.592793+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T12:07:14.155797+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T12:07:50.539144+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T12:08:25.589866+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T12:09:01.589415+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T12:09:37.130355+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T12:10:12.365524+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T12:10:49.875868+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T12:11:25.288570+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T12:12:00.700067+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T12:12:36.721996+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T12:13:13.683758+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T12:13:51.250492+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T12:14:30.452590+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T12:15:05.686230+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T12:15:55.483262+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T12:16:32.301213+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T12:17:30.220155+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-14T12:18:11.333228+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-14T12:19:03.621941+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-14T12:19:38.793159+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-14T12:20:30.081711+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-14T12:21:06.084431+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-14T12:22:00.287792+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-14T12:22:36.534708+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-14T12:23:14.935833+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-14T12:23:51.499335+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-14T12:24:27.052470+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-14T12:25:02.990796+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-14T12:25:38.302119+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-14T12:26:14.769013+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-14T12:26:50.512204+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-14T12:27:25.758262+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-14T12:28:01.446228+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T12:28:36.328588+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T12:29:30.687461+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T12:30:05.806183+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T12:30:58.058950+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T12:31:33.318002+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T12:32:33.258168+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T12:33:10.165951+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T12:34:03.662422+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T12:34:40.538398+00:00 | Say So | Doja Cat | source:amperwave-api
2026-04-14T12:35:38.805803+00:00 | Say So | Doja Cat | source:amperwave-api
2026-04-14T12:36:14.937337+00:00 | Say So | Doja Cat | source:amperwave-api
2026-04-14T12:37:10.413792+00:00 | Say So | Doja Cat | source:amperwave-api
2026-04-14T12:37:46.500750+00:00 | Say So | Doja Cat | source:amperwave-api
2026-04-14T12:38:21.295571+00:00 | Say So | Doja Cat | source:amperwave-api
2026-04-14T12:38:56.229354+00:00 | Say So | Doja Cat | source:amperwave-api
2026-04-14T12:39:31.222122+00:00 | Say So | Doja Cat | source:amperwave-api
2026-04-14T12:40:07.580322+00:00 | Say So | Doja Cat | source:amperwave-api
2026-04-14T12:40:42.911542+00:00 | Say So | Doja Cat | source:amperwave-api
2026-04-14T12:41:17.548620+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T12:41:52.159394+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T12:42:27.072782+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T12:43:01.777043+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T12:43:36.512376+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T12:44:25.572170+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T12:45:01.778446+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T12:45:59.528864+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T12:46:34.921628+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T12:47:31.609285+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T12:48:06.114524+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T12:48:59.124811+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T12:49:35.034118+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T12:50:23.599477+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T12:50:59.619734+00:00 | Bad Romance | Lady Gaga | source:amperwave-api
2026-04-14T12:51:49.130315+00:00 | Bad Romance | Lady Gaga | source:amperwave-api
2026-04-14T12:52:24.098518+00:00 | Bad Romance | Lady Gaga | source:amperwave-api
2026-04-14T12:52:58.858337+00:00 | Bad Romance | Lady Gaga | source:amperwave-api
2026-04-14T12:53:34.449812+00:00 | Bad Romance | Lady Gaga | source:amperwave-api
2026-04-14T12:54:10.148923+00:00 | Bad Romance | Lady Gaga | source:amperwave-api
2026-04-14T12:54:45.236630+00:00 | Bad Romance | Lady Gaga | source:amperwave-api
2026-04-14T12:55:21.309732+00:00 | Bad Romance | Lady Gaga | source:amperwave-api
2026-04-14T12:55:56.333687+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T12:56:32.047945+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T12:57:08.775359+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T12:57:43.824092+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T12:58:19.205943+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T12:58:53.782915+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T12:59:29.060707+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T13:00:04.910960+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T13:01:01.141635+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T13:01:37.425400+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T13:02:33.450784+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T13:03:09.623817+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T13:04:07.209830+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T13:04:44.085560+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T13:05:36.939351+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T13:06:12.859600+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T13:07:11.057402+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T13:07:46.358887+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T13:08:21.322182+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T13:08:56.701553+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T13:09:32.190587+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T13:10:07.918249+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T13:10:45.656062+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T13:11:21.652391+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T13:11:57.527804+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T13:12:32.237683+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T13:13:09.140296+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T13:13:45.102751+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T13:14:27.805985+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T13:15:03.377756+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T13:15:38.359588+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T13:16:39.033026+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T13:17:14.447565+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T13:17:52.521948+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T13:18:28.264753+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T13:19:03.208459+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T13:19:38.400612+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T13:20:13.517941+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T13:21:08.520654+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T13:21:43.289337+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T13:22:40.581042+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T13:23:18.272291+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T13:23:53.728036+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T13:24:29.717648+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T13:25:05.765431+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T13:25:41.559991+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T13:26:17.368704+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T13:26:53.184326+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T13:27:29.598039+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T13:28:05.673090+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T13:28:41.344675+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T13:29:28.367832+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T13:30:04.469291+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T13:30:58.165052+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T13:31:35.473947+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T13:32:34.477125+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T13:33:09.704271+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T13:34:04.052657+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T13:34:39.861997+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T13:35:40.101496+00:00 | Dancing With A Stranger | Sam Smith Ft. Normani | source:amperwave-api
2026-04-14T13:36:16.238077+00:00 | Dancing With A Stranger | Sam Smith Ft. Normani | source:amperwave-api
2026-04-14T13:36:51.123615+00:00 | Dancing With A Stranger | Sam Smith Ft. Normani | source:amperwave-api
2026-04-14T13:37:26.342420+00:00 | Dancing With A Stranger | Sam Smith Ft. Normani | source:amperwave-api
2026-04-14T13:38:00.856810+00:00 | Dancing With A Stranger | Sam Smith Ft. Normani | source:amperwave-api
2026-04-14T13:38:35.527216+00:00 | Dancing With A Stranger | Sam Smith Ft. Normani | source:amperwave-api
2026-04-14T13:39:10.818114+00:00 | Dancing With A Stranger | Sam Smith Ft. Normani | source:amperwave-api
2026-04-14T13:39:45.954861+00:00 | Dancing With A Stranger | Sam Smith Ft. Normani | source:amperwave-api
2026-04-14T13:40:20.942776+00:00 | Dancing With A Stranger | Sam Smith Ft. Normani | source:amperwave-api
2026-04-14T13:40:55.911209+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T13:41:30.608408+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T13:42:06.326703+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T13:42:41.177424+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T13:43:17.140659+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T13:43:54.395853+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T13:44:32.620924+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T13:45:07.794929+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T13:46:06.001298+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T13:46:41.629076+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T13:47:39.089792+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T13:48:14.517808+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T13:48:49.535837+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T13:49:45.711983+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T13:50:20.674663+00:00 | Ride Wit Me (Feat. City Spud) | Nelly | source:amperwave-api
2026-04-14T13:51:19.402469+00:00 | Ride Wit Me (Feat. City Spud) | Nelly | source:amperwave-api
2026-04-14T13:52:16.563118+00:00 | Ride Wit Me (Feat. City Spud) | Nelly | source:amperwave-api
2026-04-14T13:52:52.476185+00:00 | Ride Wit Me (Feat. City Spud) | Nelly | source:amperwave-api
2026-04-14T13:53:28.588464+00:00 | Ride Wit Me (Feat. City Spud) | Nelly | source:amperwave-api
2026-04-14T13:54:03.211697+00:00 | Ride Wit Me (Feat. City Spud) | Nelly | source:amperwave-api
2026-04-14T13:54:37.925184+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T13:55:12.994248+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T13:55:48.306906+00:00 | Daisies | Justin Bieber | source:amperwave-api
