2026-04-18T00:00:03.541546+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T17:53:28.362648+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T17:54:04.341051+00:00 | Better Now | Post Malone | source:amperwave-api
2026-04-18T17:54:42.226682+00:00 | Better Now | Post Malone | source:amperwave-api
2026-04-18T17:55:17.937938+00:00 | Better Now | Post Malone | source:amperwave-api
2026-04-18T17:55:54.888516+00:00 | Better Now | Post Malone | source:amperwave-api
2026-04-18T17:56:31.887530+00:00 | Better Now | Post Malone | source:amperwave-api
2026-04-18T17:57:08.054937+00:00 | Better Now | Post Malone | source:amperwave-api
2026-04-18T17:57:43.786040+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T17:58:20.193747+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T17:58:56.297265+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T17:59:32.607116+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T18:00:42.540182+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-18T18:01:18.968712+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-18T18:01:55.776658+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-18T18:02:57.949366+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-18T18:03:34.992829+00:00 | Break Free (Feat. Zedd) | Ariana Grande | source:amperwave-api
2026-04-18T18:04:15.520424+00:00 | Break Free (Feat. Zedd) | Ariana Grande | source:amperwave-api
2026-04-18T18:05:07.469698+00:00 | Break Free (Feat. Zedd) | Ariana Grande | source:amperwave-api
2026-04-18T18:05:43.898282+00:00 | Break Free (Feat. Zedd) | Ariana Grande | source:amperwave-api
2026-04-18T18:06:20.422332+00:00 | Break Free (Feat. Zedd) | Ariana Grande | source:amperwave-api
2026-04-18T18:07:22.573179+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T18:07:58.727817+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T18:08:37.037152+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T18:09:28.460599+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T18:10:04.830282+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T18:10:41.915825+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T18:11:33.862328+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-18T18:12:10.111882+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-18T18:12:49.654348+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-18T18:13:25.437809+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-18T18:14:01.821039+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-18T18:14:38.184038+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T18:15:14.541431+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T18:15:51.580728+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T18:16:27.856810+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T18:17:04.297153+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T18:17:40.003499+00:00 | Temperature | Sean Paul | source:amperwave-api
2026-04-18T18:18:16.229346+00:00 | Temperature | Sean Paul | source:amperwave-api
2026-04-18T18:18:52.551004+00:00 | Temperature | Sean Paul | source:amperwave-api
2026-04-18T18:19:29.286118+00:00 | Temperature | Sean Paul | source:amperwave-api
2026-04-18T18:20:36.437957+00:00 | Temperature | Sean Paul | source:amperwave-api
2026-04-18T18:21:12.625609+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T18:21:49.899120+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T18:22:52.725877+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T18:23:29.167656+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T18:24:06.998179+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T18:25:03.825073+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T18:25:40.056803+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T18:26:16.222610+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T18:27:15.220158+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T18:27:52.707757+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T18:28:29.849859+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T18:29:16.484612+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T18:29:53.231754+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T18:30:30.232383+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T18:31:27.495655+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T18:32:05.232880+00:00 | /Where Is My Husband | Raye | source:amperwave-api
2026-04-18T18:32:41.384704+00:00 | /Where Is My Husband | Raye | source:amperwave-api
2026-04-18T18:33:18.685770+00:00 | /Where Is My Husband | Raye | source:amperwave-api
2026-04-18T18:33:55.615571+00:00 | /Where Is My Husband | Raye | source:amperwave-api
2026-04-18T18:34:34.288822+00:00 | /Where Is My Husband | Raye | source:amperwave-api
2026-04-18T18:35:11.138910+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-18T18:35:47.863682+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-18T18:36:24.764356+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-18T18:37:02.823313+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-18T18:37:39.959155+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-18T18:38:15.757062+00:00 | Im Good | Bebe Rexha And David Guetta | source:amperwave-api
2026-04-18T18:38:53.356287+00:00 | Im Good | Bebe Rexha And David Guetta | source:amperwave-api
2026-04-18T18:39:30.601346+00:00 | Im Good | Bebe Rexha And David Guetta | source:amperwave-api
2026-04-18T18:40:37.580590+00:00 | Im Good | Bebe Rexha And David Guetta | source:amperwave-api
2026-04-18T18:41:13.610176+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T18:41:50.067333+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T18:42:44.003682+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T18:43:20.941061+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T18:43:57.513768+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T18:44:55.355148+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T18:45:31.738312+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T18:46:08.696826+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T18:47:07.528711+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T18:47:43.995892+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T18:48:20.207199+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T18:49:17.191869+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T18:49:56.407640+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T18:50:33.507805+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T18:51:16.842082+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T18:51:54.777064+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T18:52:31.375865+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T18:53:08.087781+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T18:53:44.163069+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T18:54:21.290939+00:00 | Heartless | The Weeknd | source:amperwave-api
2026-04-18T18:54:57.321330+00:00 | Heartless | The Weeknd | source:amperwave-api
2026-04-18T18:55:33.616796+00:00 | Heartless | The Weeknd | source:amperwave-api
2026-04-18T18:56:11.002164+00:00 | Heartless | The Weeknd | source:amperwave-api
2026-04-18T18:56:49.287890+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-18T18:57:25.789926+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-18T18:58:02.661402+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-18T18:58:38.823249+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-18T18:59:39.787147+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-18T19:00:16.255547+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-18T19:00:53.070450+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-18T19:01:53.474203+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-18T19:02:29.539401+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-18T19:03:05.742141+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-18T19:04:03.628172+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T19:04:40.553262+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T19:05:17.258943+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T19:06:09.480665+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T19:06:45.512449+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T19:07:22.163604+00:00 | --So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T19:08:13.978173+00:00 | --So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T19:08:50.867863+00:00 | --So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T19:09:29.207272+00:00 | --So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T19:10:20.546435+00:00 | Dynamite | Taio Cruz | source:amperwave-api
2026-04-18T19:10:56.325734+00:00 | Dynamite | Taio Cruz | source:amperwave-api
2026-04-18T19:11:34.469464+00:00 | Dynamite | Taio Cruz | source:amperwave-api
2026-04-18T19:12:11.005702+00:00 | Dynamite | Taio Cruz | source:amperwave-api
2026-04-18T19:12:51.088079+00:00 | Dynamite | Taio Cruz | source:amperwave-api
2026-04-18T19:13:30.115176+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T19:14:05.637003+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T19:14:41.652803+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T19:15:17.739297+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T19:15:54.081692+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T19:16:29.873917+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T19:17:06.802843+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T19:17:42.571555+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-18T19:18:37.659601+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-18T19:19:13.230666+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-18T19:19:48.570034+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-18T19:20:42.063046+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-18T19:21:18.192277+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-18T19:21:54.149218+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-18T19:22:52.371572+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-18T19:23:28.238808+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-18T19:24:04.182740+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-18T19:24:55.783337+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-18T19:25:32.045341+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-18T19:26:08.147106+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-18T19:26:52.285823+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-18T19:27:29.802184+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-18T19:28:06.951363+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-18T19:28:56.637187+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-18T19:29:32.363691+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-18T19:30:08.244222+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-18T19:30:44.814433+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T19:31:20.426235+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T19:31:58.349642+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T19:32:34.038295+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T19:33:10.107588+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T19:33:45.602342+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T19:34:21.475241+00:00 | Agora Hills | Doja Cat | source:amperwave-api
2026-04-18T19:34:56.852292+00:00 | Agora Hills | Doja Cat | source:amperwave-api
2026-04-18T19:35:33.068792+00:00 | Agora Hills | Doja Cat | source:amperwave-api
2026-04-18T19:36:09.443037+00:00 | Agora Hills | Doja Cat | source:amperwave-api
2026-04-18T19:36:46.033234+00:00 | Agora Hills | Doja Cat | source:amperwave-api
2026-04-18T19:37:37.705996+00:00 | Agora Hills | Doja Cat | source:amperwave-api
2026-04-18T19:38:14.635640+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-18T19:38:50.712150+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-18T19:39:42.946395+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-18T19:40:18.700675+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-18T19:40:55.632083+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-18T19:42:20.189791+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T19:44:35.169196+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T19:45:13.271724+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T19:46:22.120442+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T19:47:02.796366+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T19:48:03.524204+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T19:48:39.887581+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T19:49:15.804448+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T19:49:52.289264+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T19:50:30.413770+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T19:51:06.860366+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T19:51:44.588458+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T19:52:21.927416+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T19:52:58.264827+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T19:53:35.542439+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T19:54:11.702736+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-18T19:54:48.628774+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-18T19:55:25.646621+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-18T19:56:01.539595+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-18T19:57:02.520476+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-18T19:57:39.489740+00:00 | Luther | Kendrick Lamar Ft Sza | source:amperwave-api
2026-04-18T19:58:43.507834+00:00 | Luther | Kendrick Lamar Ft Sza | source:amperwave-api
2026-04-18T19:59:20.749365+00:00 | Luther | Kendrick Lamar Ft Sza | source:amperwave-api
2026-04-18T19:59:56.495691+00:00 | Luther | Kendrick Lamar Ft Sza | source:amperwave-api
2026-04-18T20:00:53.992862+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-18T20:01:32.232688+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-18T20:02:10.253587+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-18T20:03:15.687013+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-18T20:03:53.370458+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-18T20:05:02.460703+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-18T20:05:38.652848+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-18T20:06:16.979696+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-18T20:07:14.626493+00:00 | --Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T20:07:52.272623+00:00 | --Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T20:08:28.011049+00:00 | --Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T20:09:03.814893+00:00 | --Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T20:09:42.122710+00:00 | --Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T20:10:18.323054+00:00 | Poker Face | Lady Gaga | source:amperwave-api
2026-04-18T20:10:55.931509+00:00 | Poker Face | Lady Gaga | source:amperwave-api
2026-04-18T20:11:31.226236+00:00 | Poker Face | Lady Gaga | source:amperwave-api
2026-04-18T20:12:08.793305+00:00 | Poker Face | Lady Gaga | source:amperwave-api
2026-04-18T20:12:45.469613+00:00 | Poker Face | Lady Gaga | source:amperwave-api
2026-04-18T20:13:21.475041+00:00 | Poker Face | Lady Gaga | source:amperwave-api
2026-04-18T20:13:58.411768+00:00 | Poker Face | Lady Gaga | source:amperwave-api
2026-04-18T20:14:34.368867+00:00 | Swim | Bts | source:amperwave-api
2026-04-18T20:15:40.892787+00:00 | Swim | Bts | source:amperwave-api
2026-04-18T20:16:18.025988+00:00 | Swim | Bts | source:amperwave-api
2026-04-18T20:16:55.093028+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-18T20:17:46.906363+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-18T20:18:24.069055+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-18T20:19:00.982380+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-18T20:19:49.907167+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-18T20:20:25.632471+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-18T20:21:01.907079+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T20:21:56.099038+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T20:22:32.569715+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T20:23:08.612742+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T20:23:58.053119+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T20:24:34.208602+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T20:25:10.162540+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T20:26:08.799922+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T20:26:45.943297+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T20:27:22.906957+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T20:27:59.359646+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T20:28:35.593269+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T20:29:12.709257+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T20:29:48.683270+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T20:30:24.142176+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T20:31:00.234556+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T20:31:36.724486+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T20:32:14.098959+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T20:32:51.033957+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T20:33:26.934482+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T20:34:30.185982+00:00 | Sunroof | Nicky Youre | source:amperwave-api
2026-04-18T20:35:07.678830+00:00 | Sunroof | Nicky Youre | source:amperwave-api
2026-04-18T20:35:44.790399+00:00 | Sunroof | Nicky Youre | source:amperwave-api
2026-04-18T20:36:51.481499+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T20:37:29.713505+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T20:38:05.812579+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T20:38:54.354049+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T20:39:30.783098+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T20:40:07.427782+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T20:41:15.969755+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T20:41:52.125456+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T20:42:30.201095+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T20:43:23.535959+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T20:44:00.688018+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T20:44:37.092626+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T20:45:37.356926+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T20:46:16.995364+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T20:46:53.857770+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T20:47:31.677541+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T20:48:09.227998+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T20:48:49.501859+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T20:49:36.199175+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T20:50:13.782667+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T20:50:51.785540+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T20:51:28.736059+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T20:52:04.451081+00:00 | Shape Of You | Ed Sheeran | source:amperwave-api
2026-04-18T20:52:40.892393+00:00 | Shape Of You | Ed Sheeran | source:amperwave-api
2026-04-18T20:53:17.040502+00:00 | Shape Of You | Ed Sheeran | source:amperwave-api
2026-04-18T20:53:54.656979+00:00 | Shape Of You | Ed Sheeran | source:amperwave-api
2026-04-18T20:54:39.758154+00:00 | Shape Of You | Ed Sheeran | source:amperwave-api
2026-04-18T20:55:16.371359+00:00 | Shape Of You | Ed Sheeran | source:amperwave-api
2026-04-18T20:55:52.664661+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-18T20:56:55.287777+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-18T20:57:31.703561+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-18T20:58:08.040106+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-18T20:59:16.927133+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-18T20:59:53.462506+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T21:00:30.158372+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T21:01:41.667363+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T21:02:21.210161+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T21:02:58.575275+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T21:03:57.290133+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-18T21:04:33.738324+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-18T21:05:09.941896+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-18T21:06:10.535215+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-18T21:06:47.888035+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T21:07:24.258595+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T21:08:00.745774+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T21:08:38.325618+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T21:09:14.833847+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T21:09:51.060456+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T21:10:28.069734+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-18T21:11:05.218019+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-18T21:11:41.459418+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-18T21:12:17.201208+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-18T21:12:52.855847+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-18T21:13:29.828203+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-18T21:14:40.820172+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-18T21:15:18.531792+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-18T21:15:56.360214+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-18T21:17:02.936186+00:00 | Problem (Feat. Iggy Azalea) | Ariana Grande | source:amperwave-api
2026-04-18T21:17:40.747995+00:00 | Problem (Feat. Iggy Azalea) | Ariana Grande | source:amperwave-api
2026-04-18T21:18:19.343333+00:00 | Problem (Feat. Iggy Azalea) | Ariana Grande | source:amperwave-api
2026-04-18T21:19:22.988468+00:00 | Problem (Feat. Iggy Azalea) | Ariana Grande | source:amperwave-api
2026-04-18T21:19:59.073116+00:00 | Problem (Feat. Iggy Azalea) | Ariana Grande | source:amperwave-api
2026-04-18T21:20:37.826760+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T21:21:46.159178+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T21:22:23.351548+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T21:22:59.694131+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T21:23:59.739309+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T21:24:37.217176+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T21:25:14.921840+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T21:26:14.694855+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T21:26:51.836212+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T21:27:30.096675+00:00 | Back To Friends | Sombr | source:amperwave-api
