2026-04-17T00:00:04.037246+00:00 | Pon De Replay | Rihanna | source:amperwave-api
2026-04-17T13:38:48.059932+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T13:39:28.845051+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T13:40:11.906291+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T13:40:52.710481+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T13:41:37.694208+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T13:42:19.858765+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T13:42:59.966257+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T13:43:43.647871+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T13:44:25.222385+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T13:45:28.016029+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T13:46:11.442869+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T13:46:51.976504+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T13:47:32.574331+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T13:49:06.308567+00:00 | Dark Horse (Feat. Juicy J) | Katy Perry | source:amperwave-api
2026-04-17T13:49:46.879038+00:00 | Dark Horse (Feat. Juicy J) | Katy Perry | source:amperwave-api
2026-04-17T13:50:29.051074+00:00 | Dark Horse (Feat. Juicy J) | Katy Perry | source:amperwave-api
2026-04-17T13:51:14.428894+00:00 | Dark Horse (Feat. Juicy J) | Katy Perry | source:amperwave-api
2026-04-17T13:52:49.266223+00:00 | Dark Horse (Feat. Juicy J) | Katy Perry | source:amperwave-api
2026-04-17T13:53:29.064509+00:00 | Dark Horse (Feat. Juicy J) | Katy Perry | source:amperwave-api
2026-04-17T13:54:11.961128+00:00 | Dark Horse (Feat. Juicy J) | Katy Perry | source:amperwave-api
2026-04-17T13:54:51.998562+00:00 | Dark Horse (Feat. Juicy J) | Katy Perry | source:amperwave-api
2026-04-17T13:56:19.555042+00:00 | Dark Horse (Feat. Juicy J) | Katy Perry | source:amperwave-api
2026-04-17T13:57:01.286214+00:00 | Dark Horse (Feat. Juicy J) | Katy Perry | source:amperwave-api
2026-04-17T13:57:44.397526+00:00 | Dark Horse (Feat. Juicy J) | Katy Perry | source:amperwave-api
2026-04-17T13:58:26.892259+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T13:59:43.245779+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T14:00:25.250693+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T14:01:08.088558+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T14:01:51.274835+00:00 | Give Your Heart A Break | Demi Lovato | source:amperwave-api
2026-04-17T14:02:38.273737+00:00 | Give Your Heart A Break | Demi Lovato | source:amperwave-api
2026-04-17T14:03:20.240907+00:00 | Give Your Heart A Break | Demi Lovato | source:amperwave-api
2026-04-17T14:04:01.003410+00:00 | Give Your Heart A Break | Demi Lovato | source:amperwave-api
2026-04-17T14:04:41.419371+00:00 | Give Your Heart A Break | Demi Lovato | source:amperwave-api
2026-04-17T14:05:22.926879+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T14:06:05.608376+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T14:06:47.705526+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T14:07:28.225045+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T14:08:11.565649+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T14:08:53.780495+00:00 | Lil Boo Thang | Paul Russell | source:amperwave-api
2026-04-17T14:09:36.358196+00:00 | Lil Boo Thang | Paul Russell | source:amperwave-api
2026-04-17T14:10:20.893351+00:00 | Lil Boo Thang | Paul Russell | source:amperwave-api
2026-04-17T14:12:19.732210+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T14:13:00.947158+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T14:13:41.321851+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T14:14:21.532841+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T14:15:02.904027+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T14:15:49.055375+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T14:16:34.022277+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T14:17:17.126249+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T14:17:57.843203+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T14:18:40.096585+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T14:19:24.212317+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T14:20:06.011810+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T14:20:48.409282+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T14:21:42.214173+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T14:22:25.465668+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T14:23:06.794421+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T14:23:48.571873+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T14:26:00.773710+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T14:26:46.342766+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T14:27:33.576717+00:00 | Manchild | Sabrina Carpenter | source:amperwave-api
2026-04-17T14:28:59.400535+00:00 | Manchild | Sabrina Carpenter | source:amperwave-api
2026-04-17T14:29:41.171903+00:00 | Manchild | Sabrina Carpenter | source:amperwave-api
2026-04-17T14:30:21.573240+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T14:31:00.807932+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T14:32:32.973610+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T14:33:15.580452+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T14:33:56.870903+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T14:34:36.698801+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T14:35:52.056847+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T14:36:33.859520+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T14:37:15.491224+00:00 | Rockstar (Feat. 21 Savage) | Post Malone | source:amperwave-api
2026-04-17T14:37:58.532508+00:00 | Rockstar (Feat. 21 Savage) | Post Malone | source:amperwave-api
2026-04-17T14:39:06.711032+00:00 | Rockstar (Feat. 21 Savage) | Post Malone | source:amperwave-api
2026-04-17T14:39:50.521048+00:00 | Rockstar (Feat. 21 Savage) | Post Malone | source:amperwave-api
2026-04-17T14:40:30.671176+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-17T14:41:14.606794+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-17T14:41:55.918302+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-17T14:42:40.684698+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-17T14:43:22.613624+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-17T14:44:03.390111+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-17T14:44:45.975816+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-17T14:45:27.979365+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-17T14:46:08.732655+00:00 | Down (Feat. Lil Wayne) | Jay Sean | source:amperwave-api
2026-04-17T14:46:48.559575+00:00 | Down (Feat. Lil Wayne) | Jay Sean | source:amperwave-api
2026-04-17T14:47:29.129866+00:00 | Down (Feat. Lil Wayne) | Jay Sean | source:amperwave-api
2026-04-17T14:48:15.531833+00:00 | Down (Feat. Lil Wayne) | Jay Sean | source:amperwave-api
2026-04-17T14:48:57.924418+00:00 | Down (Feat. Lil Wayne) | Jay Sean | source:amperwave-api
2026-04-17T14:49:39.365433+00:00 | Before You Go | Lewis Capaldi | source:amperwave-api
2026-04-17T14:51:00.384473+00:00 | Before You Go | Lewis Capaldi | source:amperwave-api
2026-04-17T14:51:40.095387+00:00 | Before You Go | Lewis Capaldi | source:amperwave-api
2026-04-17T14:52:21.024472+00:00 | Before You Go | Lewis Capaldi | source:amperwave-api
2026-04-17T14:53:00.557417+00:00 | Before You Go | Lewis Capaldi | source:amperwave-api
2026-04-17T14:53:42.005976+00:00 | Runway | Lady Gaga And Doechii | source:amperwave-api
2026-04-17T14:54:22.856312+00:00 | Runway | Lady Gaga And Doechii | source:amperwave-api
2026-04-17T14:55:07.546183+00:00 | Runway | Lady Gaga And Doechii | source:amperwave-api
2026-04-17T14:55:49.950396+00:00 | Runway | Lady Gaga And Doechii | source:amperwave-api
2026-04-17T14:56:33.184541+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-17T14:57:15.534431+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-17T14:57:58.543955+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-17T14:58:40.362445+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-17T14:59:23.272729+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-17T15:00:05.490452+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-17T15:00:46.513699+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-17T15:01:29.158469+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-17T15:02:09.906031+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-17T15:03:28.571786+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T15:04:11.691661+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T15:04:53.931900+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T15:05:34.140409+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T15:06:50.853601+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T15:07:31.686918+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T15:08:11.896799+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T15:08:50.235411+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T15:10:48.773099+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-17T15:11:27.261375+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-17T15:12:06.138947+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-17T15:13:40.106513+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-17T15:14:20.380441+00:00 | Gives You Hell | All American Rejects | source:amperwave-api
2026-04-17T15:15:21.710012+00:00 | Gives You Hell | All American Rejects | source:amperwave-api
2026-04-17T15:16:02.048355+00:00 | Gives You Hell | All American Rejects | source:amperwave-api
2026-04-17T15:16:57.662574+00:00 | Gives You Hell | All American Rejects | source:amperwave-api
2026-04-17T15:17:37.759882+00:00 | Gives You Hell | All American Rejects | source:amperwave-api
2026-04-17T15:18:16.588381+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T15:18:56.017642+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T15:19:36.516535+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T15:20:18.696182+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T15:21:01.377576+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T15:21:42.124705+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T15:22:22.248306+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T15:23:02.375066+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T15:23:43.126868+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T15:24:23.468756+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T15:25:05.236527+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T15:25:46.656979+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T15:26:30.117730+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T15:27:11.744268+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T15:27:53.179611+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-17T15:29:19.035758+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-17T15:30:03.268370+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-17T15:30:44.936078+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-17T15:31:27.076312+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T15:32:08.803329+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T15:32:49.694537+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T15:33:33.868609+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T15:34:18.610454+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T15:34:59.517158+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T15:35:42.684978+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T15:36:23.079976+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T15:37:05.894318+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T15:37:47.885126+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T15:38:28.834811+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T15:39:11.756127+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T15:39:54.585309+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T15:40:36.234304+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T15:41:17.313677+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T15:41:57.837068+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T15:43:04.099097+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T15:43:43.652235+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T15:44:30.030874+00:00 | Shape Of You | Ed Sheeran | source:amperwave-api
2026-04-17T15:45:09.735337+00:00 | Shape Of You | Ed Sheeran | source:amperwave-api
2026-04-17T15:46:31.586922+00:00 | Shape Of You | Ed Sheeran | source:amperwave-api
2026-04-17T15:47:13.645384+00:00 | Shape Of You | Ed Sheeran | source:amperwave-api
2026-04-17T15:47:54.014520+00:00 | Shape Of You | Ed Sheeran | source:amperwave-api
2026-04-17T15:48:34.593160+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-17T15:49:46.770872+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-17T15:50:30.970062+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-17T15:51:12.404667+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-17T15:52:28.460049+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-17T15:53:14.642935+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-17T15:53:55.805698+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-17T15:54:36.673963+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-17T15:55:57.670555+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-17T15:56:40.989009+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-17T15:57:23.912664+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-17T15:58:06.824775+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-17T15:58:50.912806+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-17T15:59:32.030507+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-17T16:00:12.829606+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T16:00:54.916379+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T16:01:36.721904+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T16:02:18.720008+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T16:03:02.441395+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T16:03:43.984089+00:00 | Never Forget You | Zara Larsson Mnek | source:amperwave-api
2026-04-17T16:04:26.642015+00:00 | Never Forget You | Zara Larsson Mnek | source:amperwave-api
2026-04-17T16:05:07.458254+00:00 | Never Forget You | Zara Larsson Mnek | source:amperwave-api
2026-04-17T16:05:51.808520+00:00 | Never Forget You | Zara Larsson Mnek | source:amperwave-api
2026-04-17T16:06:35.417309+00:00 | Never Forget You | Zara Larsson Mnek | source:amperwave-api
2026-04-17T16:07:59.414924+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-17T16:08:42.791270+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-17T16:09:23.460811+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-17T16:10:12.346180+00:00 | Good Luck, Babe! | Chappell Roan | source:amperwave-api
2026-04-17T16:10:56.680614+00:00 | Good Luck, Babe! | Chappell Roan | source:amperwave-api
2026-04-17T16:11:38.295243+00:00 | Good Luck, Babe! | Chappell Roan | source:amperwave-api
2026-04-17T16:12:19.686336+00:00 | Good Luck, Babe! | Chappell Roan | source:amperwave-api
2026-04-17T16:13:08.011866+00:00 | Good Luck, Babe! | Chappell Roan | source:amperwave-api
2026-04-17T16:13:50.290571+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-17T16:14:30.861338+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-17T16:15:16.552332+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-17T16:15:57.557346+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-17T16:16:40.089307+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-17T16:17:24.038118+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-17T16:18:06.404724+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-17T16:18:46.131494+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T16:19:27.990773+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T16:20:15.494831+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T16:20:56.496592+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T16:22:40.750036+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T16:23:23.496217+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T16:24:06.258074+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T16:24:48.131627+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T16:26:07.635705+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T16:26:49.559126+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T16:27:50.521640+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T16:29:16.472613+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T16:29:59.994271+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T16:30:42.512325+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T16:31:25.139134+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T16:32:32.168163+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T16:33:13.652072+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T16:33:56.891939+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T16:34:42.097443+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T16:35:48.121722+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T16:36:29.961479+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-17T16:37:11.833403+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-17T16:37:51.684779+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-17T16:38:33.337094+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-17T16:39:14.874496+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T16:39:56.317231+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T16:40:52.361909+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T16:41:37.292835+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T16:42:18.823149+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T16:43:00.338028+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T16:43:43.075884+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T16:44:25.127570+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T16:45:06.121603+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T16:45:51.461859+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T16:46:35.910372+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T16:47:55.508237+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T16:48:35.350033+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T16:49:17.546114+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T16:49:58.592286+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T16:50:40.928105+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T16:51:22.169967+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T16:52:06.883340+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T16:52:48.472335+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T16:53:31.560521+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T16:54:12.960647+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T16:54:55.712243+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T16:55:35.761096+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T16:56:20.272091+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T16:57:00.013974+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T16:57:42.521985+00:00 | Empire State Of Mind (Feat. Alicia Keys) | Jay Z | source:amperwave-api
2026-04-17T16:58:23.498182+00:00 | Empire State Of Mind (Feat. Alicia Keys) | Jay Z | source:amperwave-api
2026-04-17T16:59:25.897445+00:00 | Empire State Of Mind (Feat. Alicia Keys) | Jay Z | source:amperwave-api
2026-04-17T17:00:07.653632+00:00 | Empire State Of Mind (Feat. Alicia Keys) | Jay Z | source:amperwave-api
2026-04-17T17:00:48.207130+00:00 | Empire State Of Mind (Feat. Alicia Keys) | Jay Z | source:amperwave-api
2026-04-17T17:01:28.359799+00:00 | Empire State Of Mind (Feat. Alicia Keys) | Jay Z | source:amperwave-api
2026-04-17T17:02:29.680700+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T17:03:09.821908+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T17:03:47.987978+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T17:04:26.379534+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T17:05:38.321335+00:00 | Titanium (Feat. Sia) | Guetta, David | source:amperwave-api
2026-04-17T17:06:17.161168+00:00 | Titanium (Feat. Sia) | Guetta, David | source:amperwave-api
2026-04-17T17:06:57.078554+00:00 | Titanium (Feat. Sia) | Guetta, David | source:amperwave-api
2026-04-17T17:07:34.966294+00:00 | Titanium (Feat. Sia) | Guetta, David | source:amperwave-api
2026-04-17T17:08:45.208929+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T17:09:25.245313+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T17:10:04.137353+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T17:10:42.755670+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T17:11:45.337017+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T17:12:24.407251+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T17:13:02.103215+00:00 | Messy | Lola Young | source:amperwave-api
2026-04-17T17:13:41.473899+00:00 | Messy | Lola Young | source:amperwave-api
2026-04-17T17:14:19.229205+00:00 | Messy | Lola Young | source:amperwave-api
2026-04-17T17:14:56.454493+00:00 | Messy | Lola Young | source:amperwave-api
2026-04-17T17:15:34.661208+00:00 | Messy | Lola Young | source:amperwave-api
2026-04-17T17:16:13.332201+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T17:16:52.919623+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T17:17:30.281964+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T17:18:08.220254+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T17:18:46.852374+00:00 | Whats My Name (Clean) | Rihanna Ft Drake | source:amperwave-api
2026-04-17T17:19:24.878536+00:00 | Whats My Name (Clean) | Rihanna Ft Drake | source:amperwave-api
2026-04-17T17:20:03.181701+00:00 | Whats My Name (Clean) | Rihanna Ft Drake | source:amperwave-api
2026-04-17T17:20:40.738098+00:00 | Whats My Name (Clean) | Rihanna Ft Drake | source:amperwave-api
2026-04-17T17:21:21.327102+00:00 | Whats My Name (Clean) | Rihanna Ft Drake | source:amperwave-api
2026-04-17T17:22:00.002747+00:00 | Whats My Name (Clean) | Rihanna Ft Drake | source:amperwave-api
2026-04-17T17:23:03.346913+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T17:23:42.357687+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T17:24:22.172184+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T17:25:00.619340+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T17:25:39.401639+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T17:26:19.955643+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T17:27:30.685943+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T17:28:08.473029+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T17:28:47.167684+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T17:29:25.804081+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T17:30:32.728866+00:00 | Golden | Huntr/X | source:amperwave-api
