2026-04-13T00:00:31.165500+00:00 | A Bar Song (Tipsy) | Shaboozey | source:amperwave-api
2026-04-13T09:21:23.389663+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T09:21:59.058515+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T09:23:01.151358+00:00 | Gives You Hell | All American Rejects | source:amperwave-api
2026-04-13T09:23:36.059777+00:00 | Gives You Hell | All American Rejects | source:amperwave-api
2026-04-13T09:24:32.678096+00:00 | Gives You Hell | All American Rejects | source:amperwave-api
2026-04-13T09:25:07.767825+00:00 | Gives You Hell | All American Rejects | source:amperwave-api
2026-04-13T09:25:43.017509+00:00 | Gives You Hell | All American Rejects | source:amperwave-api
2026-04-13T09:26:18.667959+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T09:26:53.332959+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T09:27:28.429781+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T09:28:03.727483+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T09:28:38.955573+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T09:29:13.626322+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T09:29:48.353154+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T09:30:24.013529+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T09:31:00.093857+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T09:31:36.371667+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T09:32:12.466409+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T09:32:47.390850+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T09:33:29.896943+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T09:34:04.732089+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T09:34:40.244173+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T09:35:36.729848+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T09:36:11.352938+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T09:36:51.223164+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T09:37:27.633556+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T09:38:02.678069+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T09:38:59.398806+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-13T09:39:34.436238+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-13T09:40:13.206517+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-13T09:40:48.768457+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-13T09:41:49.877691+00:00 | The Way I Are (Feat. Keri Hilson D.O.E.) | Timbaland | source:amperwave-api
2026-04-13T09:42:26.985388+00:00 | The Way I Are (Feat. Keri Hilson D.O.E.) | Timbaland | source:amperwave-api
2026-04-13T09:43:01.924105+00:00 | The Way I Are (Feat. Keri Hilson D.O.E.) | Timbaland | source:amperwave-api
2026-04-13T09:43:37.046512+00:00 | The Way I Are (Feat. Keri Hilson D.O.E.) | Timbaland | source:amperwave-api
2026-04-13T09:44:12.224382+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T09:44:47.167421+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T09:45:22.156347+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T09:45:57.366767+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T09:46:32.491154+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T09:47:10.460962+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T09:47:45.955271+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T09:48:21.355421+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T09:48:55.933536+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T09:49:31.454668+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T09:50:08.229912+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T09:50:43.650441+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-13T09:51:41.590326+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-13T09:52:16.947297+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-13T09:52:57.626627+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-13T09:53:33.484019+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-13T09:54:07.894480+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-13T09:54:43.623193+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-13T09:55:18.870808+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-13T09:55:54.294190+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-13T09:56:49.221944+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-13T09:57:24.627586+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-13T09:58:06.724032+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-13T09:58:43.294770+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-13T09:59:18.208741+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-13T09:59:53.026598+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-13T10:00:28.421242+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-13T10:01:04.334666+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-13T10:01:41.468142+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T10:02:16.489486+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T10:02:52.315168+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T10:03:27.225840+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T10:04:02.708520+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T10:04:38.186070+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T10:05:16.109593+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T10:05:57.029032+00:00 | Dynamite | Taio Cruz | source:amperwave-api
2026-04-13T10:06:33.611807+00:00 | Dynamite | Taio Cruz | source:amperwave-api
2026-04-13T10:07:09.134673+00:00 | Dynamite | Taio Cruz | source:amperwave-api
2026-04-13T10:07:44.973628+00:00 | Dynamite | Taio Cruz | source:amperwave-api
2026-04-13T10:08:21.807443+00:00 | Dynamite | Taio Cruz | source:amperwave-api
2026-04-13T10:08:58.021895+00:00 | Dynamite | Taio Cruz | source:amperwave-api
2026-04-13T10:09:32.672164+00:00 | Dynamite | Taio Cruz | source:amperwave-api
2026-04-13T10:10:10.247195+00:00 | Dynamite | Taio Cruz | source:amperwave-api
2026-04-13T10:10:46.034885+00:00 | Dynamite | Taio Cruz | source:amperwave-api
2026-04-13T10:11:21.461407+00:00 | Dynamite | Taio Cruz | source:amperwave-api
2026-04-13T10:11:57.317225+00:00 | Dynamite | Taio Cruz | source:amperwave-api
2026-04-13T10:12:33.239057+00:00 | Dynamite | Taio Cruz | source:amperwave-api
2026-04-13T10:13:28.039050+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T10:14:12.675977+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T10:14:47.857787+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T10:15:27.644262+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T10:16:05.081880+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T10:16:41.096829+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-13T10:17:17.776254+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-13T10:17:53.572528+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-13T10:18:28.629680+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-13T10:19:03.519634+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-13T10:19:38.537966+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-13T10:20:13.311157+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-13T10:20:48.202071+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-13T10:21:25.365096+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-13T10:22:00.872303+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-13T10:22:36.211544+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-13T10:23:26.278611+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-13T10:24:02.025128+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-13T10:24:37.316510+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-13T10:25:13.030951+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-13T10:25:50.526071+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-13T10:26:25.164880+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-13T10:27:01.710122+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-13T10:27:37.036186+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-13T10:28:13.195796+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-13T10:29:13.395459+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T10:29:48.245608+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T10:30:25.171499+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T10:31:02.283136+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T10:31:37.183686+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T10:32:14.700267+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T10:32:52.306728+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T10:33:27.374472+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T10:34:02.348990+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T10:34:37.967329+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T10:35:13.193473+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T10:35:49.891995+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T10:36:24.740722+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T10:36:59.447499+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T10:37:34.187121+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T10:38:09.575704+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T10:38:45.620722+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T10:39:27.694049+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T10:40:03.626618+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T10:40:38.586771+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T10:41:16.317012+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T10:41:53.354898+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T10:42:29.323402+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T10:43:05.066410+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T10:43:41.325921+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T10:45:18.561861+00:00 | Runway | Lady Gaga And Doechi | source:amperwave-api
2026-04-13T10:45:53.273294+00:00 | Runway | Lady Gaga And Doechi | source:amperwave-api
2026-04-13T10:46:52.944939+00:00 | Lovin On Me | Jack Harlow | source:amperwave-api
2026-04-13T10:47:28.138786+00:00 | Lovin On Me | Jack Harlow | source:amperwave-api
2026-04-13T10:48:26.118080+00:00 | Lovin On Me | Jack Harlow | source:amperwave-api
2026-04-13T10:49:02.597373+00:00 | Lovin On Me | Jack Harlow | source:amperwave-api
2026-04-13T10:49:38.896663+00:00 | Lovin On Me | Jack Harlow | source:amperwave-api
2026-04-13T10:50:13.825137+00:00 | Lovin On Me | Jack Harlow | source:amperwave-api
2026-04-13T10:50:48.928169+00:00 | Lovin On Me | Jack Harlow | source:amperwave-api
2026-04-13T10:51:24.538046+00:00 | Lovin On Me | Jack Harlow | source:amperwave-api
2026-04-13T10:52:00.316987+00:00 | Lovin On Me | Jack Harlow | source:amperwave-api
2026-04-13T10:52:36.138542+00:00 | Lovin On Me | Jack Harlow | source:amperwave-api
2026-04-13T10:53:11.339890+00:00 | Lovin On Me | Jack Harlow | source:amperwave-api
2026-04-13T10:53:47.391559+00:00 | Lovin On Me | Jack Harlow | source:amperwave-api
2026-04-13T10:54:23.229060+00:00 | Lovin On Me | Jack Harlow | source:amperwave-api
2026-04-13T10:54:59.738776+00:00 | Lovin On Me | Jack Harlow | source:amperwave-api
2026-04-13T10:56:00.278793+00:00 | Lovin On Me | Jack Harlow | source:amperwave-api
2026-04-13T10:56:35.940816+00:00 | Lovin On Me | Jack Harlow | source:amperwave-api
2026-04-13T10:57:34.268453+00:00 | Lovin On Me | Jack Harlow | source:amperwave-api
2026-04-13T10:58:10.145070+00:00 | Lovin On Me | Jack Harlow | source:amperwave-api
2026-04-13T10:58:45.858521+00:00 | Lovin On Me | Jack Harlow | source:amperwave-api
2026-04-13T10:59:21.906901+00:00 | Lovin On Me | Jack Harlow | source:amperwave-api
2026-04-13T10:59:57.153077+00:00 | 1, 2 Step | Ciara / Missy Elliot | source:amperwave-api
2026-04-13T11:00:52.933557+00:00 | 1, 2 Step | Ciara / Missy Elliot | source:amperwave-api
2026-04-13T11:01:28.414839+00:00 | 1, 2 Step | Ciara / Missy Elliot | source:amperwave-api
2026-04-13T11:02:06.300982+00:00 | 1, 2 Step | Ciara / Missy Elliot | source:amperwave-api
2026-04-13T11:02:41.974878+00:00 | 1, 2 Step | Ciara / Missy Elliot | source:amperwave-api
2026-04-13T11:03:40.657431+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-13T11:04:18.166149+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-13T11:04:54.727167+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-13T11:05:30.344069+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-13T11:06:06.077049+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-13T11:06:42.796974+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-13T11:07:18.275067+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-13T11:07:53.880162+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-13T11:08:29.563948+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-13T11:09:05.064264+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-13T11:09:41.263074+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-13T11:10:16.414158+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-13T11:10:52.422363+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-13T11:11:31.868787+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-13T11:12:07.936820+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T11:12:43.372907+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T11:13:44.169702+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T11:14:19.424373+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T11:14:57.092877+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T11:15:32.981898+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T11:16:08.551047+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T11:17:05.695256+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T11:17:42.626751+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T11:18:22.110509+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T11:18:59.056490+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T11:19:34.260831+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T11:20:37.031231+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T11:21:12.546578+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T11:21:48.679240+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T11:22:24.347190+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T11:22:59.778455+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T11:23:36.143270+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T11:24:12.092066+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T11:24:48.459661+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T11:25:24.413619+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T11:26:00.564051+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T11:26:36.336757+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T11:27:30.657020+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T11:28:08.747181+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T11:28:45.081132+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T11:29:52.794306+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T11:30:28.753894+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T11:31:31.775130+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T11:32:13.729436+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T11:33:12.032316+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T11:33:50.609381+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T11:34:46.046094+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T11:35:22.647522+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T11:36:22.679421+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T11:36:59.705963+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T11:37:36.650959+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T11:38:12.664372+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T11:38:48.126049+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T11:39:23.164295+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T11:39:58.021941+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T11:40:33.316979+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T11:41:08.186505+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T11:41:44.382210+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T11:42:18.925751+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T11:42:54.537819+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T11:43:29.688729+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T11:44:31.122135+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T11:45:06.929952+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T11:45:43.023125+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T11:46:43.881515+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T11:47:19.071712+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T11:47:57.330213+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T11:48:32.592614+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T11:49:07.795574+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T11:49:43.442248+00:00 | Bad At Love | Halsey | source:amperwave-api
2026-04-13T11:50:18.726198+00:00 | Bad At Love | Halsey | source:amperwave-api
2026-04-13T11:50:53.308586+00:00 | Bad At Love | Halsey | source:amperwave-api
2026-04-13T11:51:28.365665+00:00 | Bad At Love | Halsey | source:amperwave-api
2026-04-13T11:52:03.615219+00:00 | Bad At Love | Halsey | source:amperwave-api
2026-04-13T11:53:04.914237+00:00 | Bad At Love | Halsey | source:amperwave-api
2026-04-13T11:53:41.930622+00:00 | Bad At Love | Halsey | source:amperwave-api
2026-04-13T11:54:17.224936+00:00 | Bad At Love | Halsey | source:amperwave-api
2026-04-13T11:54:52.285602+00:00 | Bad At Love | Halsey | source:amperwave-api
2026-04-13T11:55:27.243307+00:00 | Bad At Love | Halsey | source:amperwave-api
2026-04-13T11:56:03.107147+00:00 | Bad At Love | Halsey | source:amperwave-api
2026-04-13T11:56:39.836513+00:00 | Bad At Love | Halsey | source:amperwave-api
2026-04-13T11:57:16.246159+00:00 | Bad At Love | Halsey | source:amperwave-api
2026-04-13T11:57:51.916115+00:00 | Bad At Love | Halsey | source:amperwave-api
2026-04-13T11:58:27.262700+00:00 | Bad At Love | Halsey | source:amperwave-api
2026-04-13T11:59:02.479323+00:00 | Bad At Love | Halsey | source:amperwave-api
2026-04-13T11:59:38.065286+00:00 | Bad At Love | Halsey | source:amperwave-api
2026-04-13T12:00:31.574972+00:00 | Bad At Love | Halsey | source:amperwave-api
2026-04-13T12:01:11.003332+00:00 | Bad At Love | Halsey | source:amperwave-api
2026-04-13T12:01:48.126381+00:00 | Bad At Love | Halsey | source:amperwave-api
2026-04-13T12:02:51.693203+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T12:03:26.571690+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T12:04:06.420862+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T12:04:43.603783+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T12:05:18.808807+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T12:06:01.563866+00:00 | Stateside Ft Zara Larsson | Pinkpantheress | source:amperwave-api
2026-04-13T12:06:36.502111+00:00 | Stateside Ft Zara Larsson | Pinkpantheress | source:amperwave-api
2026-04-13T12:07:11.071385+00:00 | Stateside Ft Zara Larsson | Pinkpantheress | source:amperwave-api
2026-04-13T12:07:51.877074+00:00 | Stateside Ft Zara Larsson | Pinkpantheress | source:amperwave-api
2026-04-13T12:08:28.041789+00:00 | Stateside Ft Zara Larsson | Pinkpantheress | source:amperwave-api
2026-04-13T12:09:03.321682+00:00 | Stateside Ft Zara Larsson | Pinkpantheress | source:amperwave-api
2026-04-13T12:09:39.285635+00:00 | Stateside Ft Zara Larsson | Pinkpantheress | source:amperwave-api
2026-04-13T12:10:14.303864+00:00 | Stateside Ft Zara Larsson | Pinkpantheress | source:amperwave-api
2026-04-13T12:10:49.273033+00:00 | Stateside Ft Zara Larsson | Pinkpantheress | source:amperwave-api
2026-04-13T12:11:24.582439+00:00 | Stateside Ft Zara Larsson | Pinkpantheress | source:amperwave-api
2026-04-13T12:11:59.231681+00:00 | Stateside Ft Zara Larsson | Pinkpantheress | source:amperwave-api
2026-04-13T12:12:36.016905+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T12:13:10.867715+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T12:13:47.359298+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T12:14:23.044909+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T12:14:58.040774+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T12:15:32.591198+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-13T12:16:07.386880+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-13T12:16:42.367820+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-13T12:17:31.983107+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-13T12:18:07.370133+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-13T12:18:42.463883+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-13T12:19:43.850640+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-13T12:20:19.080577+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-13T12:21:13.015936+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-13T12:21:47.933655+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-13T12:22:28.729813+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-13T12:23:04.021843+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-13T12:23:39.352736+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-13T12:24:38.709170+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-13T12:25:14.243330+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-13T12:26:16.163586+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-13T12:26:51.623342+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-13T12:27:26.962962+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-13T12:28:02.453442+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-13T12:28:38.559633+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T12:29:14.089489+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T12:29:50.141132+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T12:30:24.593038+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T12:31:00.152094+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T12:31:35.887575+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T12:32:11.767405+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T12:32:47.599836+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T12:33:30.069374+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T12:34:05.534071+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T12:34:41.131895+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T12:35:16.169432+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T12:35:50.601781+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T12:36:49.657663+00:00 | Back To Friends | Sombr | source:amperwave-api
