2026-04-14T00:04:55.974028+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T10:38:48.978098+00:00 | Dont Start Now | Dua Lipa | source:amperwave-api
2026-04-14T10:39:25.733707+00:00 | Dont Start Now | Dua Lipa | source:amperwave-api
2026-04-14T10:40:00.357933+00:00 | Dont Start Now | Dua Lipa | source:amperwave-api
2026-04-14T10:40:35.259495+00:00 | Dont Start Now | Dua Lipa | source:amperwave-api
2026-04-14T10:41:11.234201+00:00 | Dont Start Now | Dua Lipa | source:amperwave-api
2026-04-14T10:41:46.483430+00:00 | Dont Start Now | Dua Lipa | source:amperwave-api
2026-04-14T10:42:21.971326+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T10:42:56.948616+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T10:43:32.318945+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T10:44:28.965815+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T10:45:04.319423+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T10:46:03.409258+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T10:46:38.423905+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T10:47:38.513399+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T10:48:13.998591+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T10:49:08.685986+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T10:49:44.435747+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T10:50:44.674233+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T10:51:19.936668+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T10:52:15.828577+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T10:52:50.831619+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T10:53:25.980357+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T10:54:00.821562+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T10:54:35.909066+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T10:55:11.036729+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T10:55:46.031942+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T10:56:24.285972+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T10:57:01.190494+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T10:57:37.021806+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T10:58:12.560552+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T10:58:48.012998+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T10:59:29.419651+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T11:00:05.175783+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T11:01:04.481519+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T11:01:43.701415+00:00 | Runway | Lady Gaga And Doechii | source:amperwave-api
2026-04-14T11:02:36.080958+00:00 | Runway | Lady Gaga And Doechii | source:amperwave-api
2026-04-14T11:03:11.675361+00:00 | Runway | Lady Gaga And Doechii | source:amperwave-api
2026-04-14T11:04:09.134633+00:00 | Runway | Lady Gaga And Doechii | source:amperwave-api
2026-04-14T11:04:43.605578+00:00 | Runway | Lady Gaga And Doechii | source:amperwave-api
2026-04-14T11:05:37.171855+00:00 | Runway | Lady Gaga And Doechii | source:amperwave-api
2026-04-14T11:06:12.607118+00:00 | Runway | Lady Gaga And Doechii | source:amperwave-api
2026-04-14T11:07:02.011284+00:00 | Runway | Lady Gaga And Doechii | source:amperwave-api
2026-04-14T11:07:37.200581+00:00 | Runway | Lady Gaga And Doechii | source:amperwave-api
2026-04-14T11:08:12.444688+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-14T11:08:47.393384+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-14T11:09:23.621819+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-14T11:09:58.420722+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-14T11:10:33.780280+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-14T11:11:09.073646+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T11:11:44.403219+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T11:12:20.019782+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T11:12:55.701307+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T11:13:31.232897+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T11:14:30.227471+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T11:15:05.406138+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T11:16:04.284758+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T11:16:41.513907+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T11:17:37.668595+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T11:18:13.316698+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T11:19:11.837384+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T11:19:47.506004+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T11:20:46.099041+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T11:21:21.691062+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T11:22:13.222017+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T11:22:49.027109+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T11:23:24.727716+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T11:24:00.211823+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T11:24:35.916544+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T11:25:11.257162+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T11:25:47.077512+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T11:26:23.085407+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T11:26:58.397448+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T11:27:33.647482+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T11:28:08.780294+00:00 | Say So | Doja Cat | source:amperwave-api
2026-04-14T11:28:44.180163+00:00 | Say So | Doja Cat | source:amperwave-api
2026-04-14T11:29:30.748120+00:00 | Say So | Doja Cat | source:amperwave-api
2026-04-14T11:30:05.884343+00:00 | Say So | Doja Cat | source:amperwave-api
2026-04-14T11:31:04.107941+00:00 | Say So | Doja Cat | source:amperwave-api
2026-04-14T11:31:40.478790+00:00 | Say So | Doja Cat | source:amperwave-api
2026-04-14T11:32:39.704416+00:00 | Say So | Doja Cat | source:amperwave-api
2026-04-14T11:33:16.735557+00:00 | Say So | Doja Cat | source:amperwave-api
2026-04-14T11:34:06.298332+00:00 | Say So | Doja Cat | source:amperwave-api
2026-04-14T11:34:41.698530+00:00 | Say So | Doja Cat | source:amperwave-api
2026-04-14T11:35:40.825832+00:00 | Say So | Doja Cat | source:amperwave-api
2026-04-14T11:36:18.422001+00:00 | Say So | Doja Cat | source:amperwave-api
2026-04-14T11:37:16.549597+00:00 | Say So | Doja Cat | source:amperwave-api
2026-04-14T11:37:55.072698+00:00 | Say So | Doja Cat | source:amperwave-api
2026-04-14T11:38:30.138653+00:00 | Say So | Doja Cat | source:amperwave-api
2026-04-14T11:39:05.602292+00:00 | Say So | Doja Cat | source:amperwave-api
2026-04-14T11:39:41.511339+00:00 | Say So | Doja Cat | source:amperwave-api
2026-04-14T11:40:17.316779+00:00 | Say So | Doja Cat | source:amperwave-api
2026-04-14T11:40:52.419604+00:00 | Say So | Doja Cat | source:amperwave-api
2026-04-14T11:41:27.473760+00:00 | Bad Romance | Lady Gaga | source:amperwave-api
2026-04-14T11:42:02.098095+00:00 | Bad Romance | Lady Gaga | source:amperwave-api
2026-04-14T11:42:36.934911+00:00 | Bad Romance | Lady Gaga | source:amperwave-api
2026-04-14T11:43:12.914238+00:00 | Bad Romance | Lady Gaga | source:amperwave-api
2026-04-14T11:43:48.541362+00:00 | Bad Romance | Lady Gaga | source:amperwave-api
2026-04-14T11:44:29.759550+00:00 | Bad Romance | Lady Gaga | source:amperwave-api
2026-04-14T11:45:04.287464+00:00 | Bad Romance | Lady Gaga | source:amperwave-api
2026-04-14T11:46:02.582679+00:00 | Bad Romance | Lady Gaga | source:amperwave-api
2026-04-14T11:46:38.605437+00:00 | Bad Romance | Lady Gaga | source:amperwave-api
2026-04-14T11:47:37.131542+00:00 | Bad Romance | Lady Gaga | source:amperwave-api
2026-04-14T11:48:13.188087+00:00 | Bad Romance | Lady Gaga | source:amperwave-api
2026-04-14T11:48:48.092040+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T11:49:24.208589+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T11:49:59.637659+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T11:50:50.365720+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T11:51:25.672364+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T11:52:19.359603+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T11:52:54.148044+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T11:53:28.846037+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T11:54:03.794910+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T11:54:39.458525+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T11:55:14.746845+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T11:55:50.638915+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T11:56:25.562606+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T11:57:01.270441+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T11:57:36.364753+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T11:58:12.451409+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T11:58:48.572915+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T11:59:27.063307+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T12:00:02.487513+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T12:01:02.260443+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T12:01:38.540826+00:00 | Tit For Tat | Tate Mcrae | source:amperwave-api
2026-04-14T12:02:38.656204+00:00 | Tit For Tat | Tate Mcrae | source:amperwave-api
2026-04-14T12:03:13.934644+00:00 | Tit For Tat | Tate Mcrae | source:amperwave-api
2026-04-14T12:04:07.248374+00:00 | Tit For Tat | Tate Mcrae | source:amperwave-api
2026-04-14T12:04:44.275743+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T12:05:42.626126+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T12:06:18.255612+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T12:07:17.351858+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T12:07:52.521712+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T12:08:27.936128+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T12:09:04.016578+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T12:09:38.974130+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T12:10:16.724991+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T12:10:51.554319+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T12:11:26.919121+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T12:12:02.538238+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T12:12:38.431148+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T12:13:15.661020+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T12:13:53.045748+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T12:14:32.561427+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T12:15:07.219634+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T12:15:58.414214+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T12:16:34.134525+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T12:17:32.243291+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T12:18:14.198530+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T12:19:05.347937+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T12:19:40.698156+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T12:20:32.158370+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T12:21:07.683969+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T12:22:03.100495+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T12:22:38.166295+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T12:23:16.862869+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T12:23:53.292758+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T12:24:29.026824+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T12:25:05.241199+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T12:25:40.345937+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T12:26:16.684009+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T12:26:52.234586+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T12:27:27.865265+00:00 | Dancing With A Stranger | Sam Smith Ft. Normani | source:amperwave-api
2026-04-14T12:28:03.433991+00:00 | Dancing With A Stranger | Sam Smith Ft. Normani | source:amperwave-api
2026-04-14T12:28:38.003307+00:00 | Dancing With A Stranger | Sam Smith Ft. Normani | source:amperwave-api
2026-04-14T12:29:32.575606+00:00 | Dancing With A Stranger | Sam Smith Ft. Normani | source:amperwave-api
2026-04-14T12:30:09.554749+00:00 | Dancing With A Stranger | Sam Smith Ft. Normani | source:amperwave-api
2026-04-14T12:30:59.971799+00:00 | Dancing With A Stranger | Sam Smith Ft. Normani | source:amperwave-api
2026-04-14T12:31:35.037992+00:00 | Dancing With A Stranger | Sam Smith Ft. Normani | source:amperwave-api
2026-04-14T12:32:36.988681+00:00 | Dancing With A Stranger | Sam Smith Ft. Normani | source:amperwave-api
2026-04-14T12:33:12.100964+00:00 | Dancing With A Stranger | Sam Smith Ft. Normani | source:amperwave-api
2026-04-14T12:34:07.069245+00:00 | Dancing With A Stranger | Sam Smith Ft. Normani | source:amperwave-api
2026-04-14T12:34:42.390409+00:00 | Dancing With A Stranger | Sam Smith Ft. Normani | source:amperwave-api
2026-04-14T12:35:41.525744+00:00 | Dancing With A Stranger | Sam Smith Ft. Normani | source:amperwave-api
2026-04-14T12:36:16.949904+00:00 | Dancing With A Stranger | Sam Smith Ft. Normani | source:amperwave-api
2026-04-14T12:37:12.272559+00:00 | Dancing With A Stranger | Sam Smith Ft. Normani | source:amperwave-api
2026-04-14T12:37:48.159654+00:00 | Dancing With A Stranger | Sam Smith Ft. Normani | source:amperwave-api
2026-04-14T12:38:23.174757+00:00 | Dancing With A Stranger | Sam Smith Ft. Normani | source:amperwave-api
2026-04-14T12:38:58.158080+00:00 | Dancing With A Stranger | Sam Smith Ft. Normani | source:amperwave-api
2026-04-14T12:39:33.143478+00:00 | Dancing With A Stranger | Sam Smith Ft. Normani | source:amperwave-api
2026-04-14T12:40:09.957819+00:00 | Dancing With A Stranger | Sam Smith Ft. Normani | source:amperwave-api
2026-04-14T12:40:44.507337+00:00 | Dancing With A Stranger | Sam Smith Ft. Normani | source:amperwave-api
2026-04-14T12:41:19.194336+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T12:41:54.033348+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T12:42:28.617090+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T12:43:03.378046+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T12:43:37.969922+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T12:44:27.938302+00:00 | As It Was | Harry Styles | source:amperwave-api
2026-04-14T12:45:03.666704+00:00 | As It Was | Harry Styles | source:amperwave-api
2026-04-14T12:46:01.978306+00:00 | As It Was | Harry Styles | source:amperwave-api
2026-04-14T12:46:36.823643+00:00 | As It Was | Harry Styles | source:amperwave-api
2026-04-14T12:47:33.546176+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T12:48:07.825336+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T12:49:01.201028+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T12:49:37.232824+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T12:50:25.954490+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T12:51:01.310301+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T12:51:51.007888+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T12:52:25.799495+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T12:53:00.491457+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T12:53:36.680829+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T12:54:11.972576+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T12:54:47.258191+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T12:55:22.899133+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T12:55:58.643687+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T12:56:33.738476+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T12:57:10.672962+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T12:57:45.447769+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T12:58:20.734042+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T12:58:55.461279+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T12:59:30.849588+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T13:00:06.939647+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T13:01:03.902159+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-14T13:01:39.475063+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-14T13:02:36.202297+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-14T13:03:11.481884+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-14T13:04:10.052684+00:00 | Circles | Post Malone | source:amperwave-api
2026-04-14T13:04:46.362251+00:00 | Circles | Post Malone | source:amperwave-api
2026-04-14T13:05:39.307259+00:00 | Circles | Post Malone | source:amperwave-api
2026-04-14T13:06:14.962794+00:00 | Circles | Post Malone | source:amperwave-api
2026-04-14T13:07:12.773051+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-14T13:07:47.994270+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-14T13:08:23.656457+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-14T13:08:58.303538+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-14T13:09:34.213769+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-14T13:10:11.664027+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-14T13:10:48.007713+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-14T13:11:24.051628+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-14T13:11:59.323357+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-14T13:12:34.143312+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-14T13:13:11.811363+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-14T13:13:46.722656+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-14T13:14:29.668480+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-14T13:15:05.192864+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-14T13:16:05.100675+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-14T13:16:40.773441+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-14T13:17:16.861949+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-14T13:17:54.672087+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-14T13:18:29.969173+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-14T13:19:04.966927+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-14T13:19:40.119955+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-14T13:20:15.750849+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T13:21:10.262096+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T13:21:45.014292+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T13:22:42.773838+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T13:23:20.044244+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T13:23:55.686864+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T13:24:32.295320+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T13:25:07.848483+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T13:25:43.427543+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T13:26:19.458434+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T13:26:55.319981+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T13:27:31.494712+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T13:28:07.865081+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T13:28:42.915877+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T13:29:30.470345+00:00 | Need To Know | Doja Cat | source:amperwave-api
2026-04-14T13:30:06.362436+00:00 | Need To Know | Doja Cat | source:amperwave-api
2026-04-14T13:31:01.071181+00:00 | Need To Know | Doja Cat | source:amperwave-api
2026-04-14T13:31:37.643459+00:00 | Need To Know | Doja Cat | source:amperwave-api
2026-04-14T13:32:36.536031+00:00 | Need To Know | Doja Cat | source:amperwave-api
2026-04-14T13:33:11.675791+00:00 | Need To Know | Doja Cat | source:amperwave-api
2026-04-14T13:34:06.456452+00:00 | Need To Know | Doja Cat | source:amperwave-api
2026-04-14T13:34:42.043808+00:00 | Need To Know | Doja Cat | source:amperwave-api
2026-04-14T13:35:42.806619+00:00 | Need To Know | Doja Cat | source:amperwave-api
2026-04-14T13:36:18.068319+00:00 | Need To Know | Doja Cat | source:amperwave-api
2026-04-14T13:36:52.935094+00:00 | Need To Know | Doja Cat | source:amperwave-api
2026-04-14T13:37:28.131754+00:00 | Need To Know | Doja Cat | source:amperwave-api
2026-04-14T13:38:02.497194+00:00 | Need To Know | Doja Cat | source:amperwave-api
2026-04-14T13:38:37.185723+00:00 | Need To Know | Doja Cat | source:amperwave-api
2026-04-14T13:39:12.372918+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T13:39:47.568087+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T13:40:22.521179+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T13:40:57.623575+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T13:41:32.614694+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T13:42:08.013697+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T13:42:42.986706+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T13:43:19.506068+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T13:43:56.124222+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T13:44:34.839583+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T13:45:09.414601+00:00 | Rockstar (Feat. 21 Savage) | Post Malone | source:amperwave-api
2026-04-14T13:46:08.275163+00:00 | Rockstar (Feat. 21 Savage) | Post Malone | source:amperwave-api
2026-04-14T13:46:43.357339+00:00 | Rockstar (Feat. 21 Savage) | Post Malone | source:amperwave-api
2026-04-14T13:47:40.936759+00:00 | Rockstar (Feat. 21 Savage) | Post Malone | source:amperwave-api
2026-04-14T13:48:16.341064+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T13:49:09.482677+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T13:49:47.550275+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T13:50:43.041981+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T13:51:21.024224+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T13:52:18.811022+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T13:52:55.562865+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T13:53:30.051720+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T13:54:04.766458+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T13:54:39.460024+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T13:55:14.880896+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T13:55:50.476467+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T13:56:26.615560+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T13:57:01.969428+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T13:57:36.857097+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T13:58:12.290618+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T13:58:48.106065+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T13:59:30.005406+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T14:00:05.938286+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T14:01:02.600843+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T14:01:38.848321+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T14:02:38.754840+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-14T14:03:14.328695+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-14T14:04:16.234560+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-14T14:04:52.693987+00:00 | Bittersweet | Madison Beer | source:amperwave-api
