2026-04-18T00:00:03.969367+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T10:40:39.724853+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-18T10:41:21.436650+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-18T10:41:57.595408+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-18T10:42:37.127906+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-18T10:43:14.167079+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-18T10:43:49.940284+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-18T10:44:26.111942+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-18T10:45:02.420007+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-18T10:45:39.441510+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-18T10:46:15.997689+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-18T10:46:51.316669+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-18T10:47:27.445871+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-18T10:48:06.366055+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-18T10:48:42.125585+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-18T10:49:48.490450+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-18T10:50:25.580243+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-18T10:51:31.980222+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T10:52:11.591379+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T10:52:50.466655+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T10:53:31.820639+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T10:54:12.480494+00:00 | Clarity (Feat. Foxes) | Zedd | source:amperwave-api
2026-04-18T10:55:14.509642+00:00 | Clarity (Feat. Foxes) | Zedd | source:amperwave-api
2026-04-18T10:55:55.338869+00:00 | Clarity (Feat. Foxes) | Zedd | source:amperwave-api
2026-04-18T10:56:31.842956+00:00 | Clarity (Feat. Foxes) | Zedd | source:amperwave-api
2026-04-18T10:57:24.430037+00:00 | Clarity (Feat. Foxes) | Zedd | source:amperwave-api
2026-04-18T10:58:01.065966+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-18T10:59:08.336390+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-18T10:59:49.062108+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-18T11:00:25.482221+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-18T11:01:09.247652+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-18T11:02:31.627072+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-18T11:03:12.563555+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-18T11:03:51.428997+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-18T11:04:27.275078+00:00 | Titanium (Feat. Sia) | Guetta, David | source:amperwave-api
2026-04-18T11:05:03.887145+00:00 | Titanium (Feat. Sia) | Guetta, David | source:amperwave-api
2026-04-18T11:05:39.745330+00:00 | Titanium (Feat. Sia) | Guetta, David | source:amperwave-api
2026-04-18T11:06:21.235212+00:00 | Titanium (Feat. Sia) | Guetta, David | source:amperwave-api
2026-04-18T11:06:56.746436+00:00 | Titanium (Feat. Sia) | Guetta, David | source:amperwave-api
2026-04-18T11:07:53.914515+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-18T11:08:31.016751+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-18T11:09:43.749510+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-18T11:10:24.378219+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-18T11:11:02.930640+00:00 | Good 4 U | Olivia Rodrigo | source:amperwave-api
2026-04-18T11:12:46.908663+00:00 | Good 4 U | Olivia Rodrigo | source:amperwave-api
2026-04-18T11:14:11.460402+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T11:14:48.754570+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T11:15:52.920467+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T11:16:30.112724+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T11:17:07.079714+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T11:18:14.575736+00:00 | Unwritten | Natasha Bedingfield | source:amperwave-api
2026-04-18T11:18:52.121908+00:00 | Unwritten | Natasha Bedingfield | source:amperwave-api
2026-04-18T11:19:29.422474+00:00 | Unwritten | Natasha Bedingfield | source:amperwave-api
2026-04-18T11:20:10.488717+00:00 | Unwritten | Natasha Bedingfield | source:amperwave-api
2026-04-18T11:20:48.059796+00:00 | Unwritten | Natasha Bedingfield | source:amperwave-api
2026-04-18T11:21:26.384502+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T11:22:14.046731+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T11:22:52.406193+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T11:23:29.831418+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T11:24:08.467524+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T11:24:45.559095+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T11:25:21.492957+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T11:25:57.784812+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T11:26:53.917230+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T11:27:32.156697+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T11:28:45.320053+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T11:29:25.398542+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T11:30:29.420590+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T11:31:07.130572+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T11:31:46.384492+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T11:33:02.317550+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T11:33:39.915824+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T11:34:34.472199+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T11:35:12.996664+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T11:35:54.038062+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T11:36:56.087655+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T11:37:32.251597+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T11:38:09.830636+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-18T11:38:48.910236+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-18T11:39:27.326031+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-18T11:40:04.022667+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-18T11:40:41.134866+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-18T11:41:18.341484+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-18T11:41:54.921836+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T11:42:32.793252+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T11:43:09.360746+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T11:43:51.066400+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T11:44:40.772209+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T11:45:19.828586+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T11:45:58.855917+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T11:46:54.582645+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T11:47:32.538189+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T11:48:35.396030+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T11:49:11.260924+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T11:49:50.645220+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T11:50:38.515379+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T11:51:25.371217+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T11:52:31.796964+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T11:53:08.395350+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T11:53:44.698802+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T11:54:29.721838+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T11:55:06.814662+00:00 | Circles | Post Malone | source:amperwave-api
2026-04-18T11:55:42.500341+00:00 | Circles | Post Malone | source:amperwave-api
2026-04-18T11:56:22.304856+00:00 | Circles | Post Malone | source:amperwave-api
2026-04-18T11:56:58.222366+00:00 | Circles | Post Malone | source:amperwave-api
2026-04-18T11:57:36.306855+00:00 | Circles | Post Malone | source:amperwave-api
2026-04-18T11:58:12.709675+00:00 | Circles | Post Malone | source:amperwave-api
2026-04-18T11:58:48.724148+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-18T11:59:24.937504+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-18T12:00:00.920006+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-18T12:00:38.741543+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-18T12:01:20.523699+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-18T12:01:56.214923+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-18T12:02:39.471235+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-18T12:03:22.387911+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-18T12:03:58.240767+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-18T12:04:36.910528+00:00 | Wake Me Up | Avicii | source:amperwave-api
2026-04-18T12:05:13.442611+00:00 | Wake Me Up | Avicii | source:amperwave-api
2026-04-18T12:05:52.996424+00:00 | Wake Me Up | Avicii | source:amperwave-api
2026-04-18T12:06:36.617481+00:00 | Wake Me Up | Avicii | source:amperwave-api
2026-04-18T12:07:16.345692+00:00 | Wake Me Up | Avicii | source:amperwave-api
2026-04-18T12:07:55.951600+00:00 | Wake Me Up | Avicii | source:amperwave-api
2026-04-18T12:08:35.378563+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T12:09:11.226850+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T12:09:48.357016+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T12:10:40.781193+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T12:11:26.344115+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T12:12:27.052350+00:00 | Paint The Town Red | Doja Cat | source:amperwave-api
2026-04-18T12:13:05.326605+00:00 | Paint The Town Red | Doja Cat | source:amperwave-api
2026-04-18T12:13:42.073438+00:00 | Paint The Town Red | Doja Cat | source:amperwave-api
2026-04-18T12:14:19.066077+00:00 | Paint The Town Red | Doja Cat | source:amperwave-api
2026-04-18T12:14:55.359288+00:00 | Paint The Town Red | Doja Cat | source:amperwave-api
2026-04-18T12:15:31.646399+00:00 | Paint The Town Red | Doja Cat | source:amperwave-api
2026-04-18T12:16:07.539444+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T12:16:43.374961+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T12:17:19.616622+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T12:17:57.389777+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T12:18:32.762334+00:00 | Runway | Lady Gaga And Doechii | source:amperwave-api
2026-04-18T12:19:08.100260+00:00 | Runway | Lady Gaga And Doechii | source:amperwave-api
2026-04-18T12:19:49.923147+00:00 | Runway | Lady Gaga And Doechii | source:amperwave-api
2026-04-18T12:20:26.134003+00:00 | Runway | Lady Gaga And Doechii | source:amperwave-api
2026-04-18T12:22:05.169632+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T12:22:43.027401+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T12:23:33.659509+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T12:24:09.684821+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T12:24:46.508454+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T12:25:37.629941+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T12:26:13.421600+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T12:26:49.664927+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T12:27:37.686969+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T12:28:14.339118+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T12:28:49.538679+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T12:29:37.748440+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T12:30:13.395914+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T12:30:50.250360+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T12:31:39.761535+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T12:32:16.377034+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T12:32:52.238355+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T12:33:28.033198+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T12:34:03.407832+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T12:34:39.956743+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T12:35:15.583437+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T12:35:52.562412+00:00 | Swim | Bts | source:amperwave-api
2026-04-18T12:36:28.567403+00:00 | Swim | Bts | source:amperwave-api
2026-04-18T12:37:04.427032+00:00 | Swim | Bts | source:amperwave-api
2026-04-18T12:37:40.173547+00:00 | Swim | Bts | source:amperwave-api
2026-04-18T12:38:16.555914+00:00 | Swim | Bts | source:amperwave-api
2026-04-18T12:38:52.396994+00:00 | Kill Bill | Sza | source:amperwave-api
2026-04-18T12:39:39.716576+00:00 | Kill Bill | Sza | source:amperwave-api
2026-04-18T12:40:16.108016+00:00 | Kill Bill | Sza | source:amperwave-api
2026-04-18T12:40:52.488747+00:00 | Kill Bill | Sza | source:amperwave-api
2026-04-18T12:41:37.636834+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T12:42:13.850702+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T12:42:50.772508+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T12:43:32.731731+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T12:44:09.246884+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T12:44:45.391728+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T12:46:00.620465+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T12:46:43.422624+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T12:47:34.102860+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T12:48:11.092341+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T12:48:48.336860+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T12:49:25.402793+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T12:50:01.537326+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T12:50:38.099757+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T12:51:13.647194+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T12:51:49.581509+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T12:52:29.215240+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T12:53:06.393468+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T12:53:43.094721+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T12:54:20.704306+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T12:54:56.690857+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T12:55:32.815467+00:00 | Without Me | Halsey | source:amperwave-api
2026-04-18T12:56:09.605090+00:00 | Without Me | Halsey | source:amperwave-api
2026-04-18T12:56:45.630528+00:00 | Without Me | Halsey | source:amperwave-api
2026-04-18T12:57:39.332321+00:00 | Without Me | Halsey | source:amperwave-api
2026-04-18T12:58:15.971894+00:00 | Without Me | Halsey | source:amperwave-api
2026-04-18T12:58:52.134529+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-18T12:59:32.992487+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-18T13:00:10.287960+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-18T13:00:47.112247+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-18T13:01:37.812968+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-18T13:02:17.500010+00:00 | Psycho (Feat. Ty Dolla Sign) | Post Malone | source:amperwave-api
2026-04-18T13:02:54.222224+00:00 | Psycho (Feat. Ty Dolla Sign) | Post Malone | source:amperwave-api
2026-04-18T13:03:39.206069+00:00 | Psycho (Feat. Ty Dolla Sign) | Post Malone | source:amperwave-api
2026-04-18T13:04:18.609535+00:00 | Psycho (Feat. Ty Dolla Sign) | Post Malone | source:amperwave-api
2026-04-18T13:04:55.641662+00:00 | Psycho (Feat. Ty Dolla Sign) | Post Malone | source:amperwave-api
2026-04-18T13:05:34.486768+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-18T13:06:11.514472+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-18T13:06:47.720377+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-18T13:07:31.041794+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-18T13:08:07.841539+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-18T13:08:44.388732+00:00 | Ghost | Justin Bieber | source:amperwave-api
2026-04-18T13:09:22.473709+00:00 | Ghost | Justin Bieber | source:amperwave-api
2026-04-18T13:10:00.295655+00:00 | Ghost | Justin Bieber | source:amperwave-api
2026-04-18T13:10:37.878615+00:00 | Ghost | Justin Bieber | source:amperwave-api
2026-04-18T13:11:15.256569+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T13:11:51.909956+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T13:12:29.495942+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T13:13:05.953455+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T13:13:43.328525+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T13:14:19.881624+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-18T13:14:56.546416+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-18T13:15:38.582168+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-18T13:16:14.831525+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-18T13:16:51.216440+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-18T13:17:47.441460+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T13:18:22.894597+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T13:18:59.974378+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T13:19:46.442156+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T13:20:22.528497+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T13:21:00.410238+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T13:22:04.137791+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T13:22:41.648616+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T13:23:17.793282+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T13:24:10.146381+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T13:24:47.531579+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T13:25:23.759413+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T13:26:08.766639+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T13:26:46.275989+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T13:27:23.458936+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T13:27:59.295471+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T13:28:35.332567+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T13:29:11.849904+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T13:29:48.911214+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T13:30:25.745038+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T13:31:03.148128+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T13:31:41.576338+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T13:32:17.347704+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T13:32:54.376293+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T13:33:31.457695+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T13:34:40.331832+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T13:35:17.473777+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T13:35:55.223861+00:00 | I Like You (A Happier Song) | Post Malone Ft Doja Cat | source:amperwave-api
2026-04-18T13:36:50.879284+00:00 | I Like You (A Happier Song) | Post Malone Ft Doja Cat | source:amperwave-api
2026-04-18T13:37:26.329209+00:00 | I Like You (A Happier Song) | Post Malone Ft Doja Cat | source:amperwave-api
2026-04-18T13:38:04.310574+00:00 | I Like You (A Happier Song) | Post Malone Ft Doja Cat | source:amperwave-api
2026-04-18T13:39:01.788677+00:00 | Swim | Bts | source:amperwave-api
2026-04-18T13:39:38.468417+00:00 | Swim | Bts | source:amperwave-api
2026-04-18T13:40:14.327920+00:00 | Swim | Bts | source:amperwave-api
2026-04-18T13:41:05.913316+00:00 | Swim | Bts | source:amperwave-api
2026-04-18T13:41:42.913668+00:00 | Swim | Bts | source:amperwave-api
2026-04-18T13:42:19.782550+00:00 | Swim | Bts | source:amperwave-api
2026-04-18T13:43:05.277445+00:00 | Swim | Bts | source:amperwave-api
2026-04-18T13:43:42.623446+00:00 | Swim | Bts | source:amperwave-api
2026-04-18T13:44:18.178766+00:00 | Swim | Bts | source:amperwave-api
2026-04-18T13:45:13.032205+00:00 | Swim | Bts | source:amperwave-api
2026-04-18T13:45:48.956328+00:00 | Swim | Bts | source:amperwave-api
2026-04-18T13:46:27.709903+00:00 | Swim | Bts | source:amperwave-api
2026-04-18T13:47:04.307197+00:00 | Swim | Bts | source:amperwave-api
2026-04-18T13:47:40.105867+00:00 | Swim | Bts | source:amperwave-api
2026-04-18T13:48:17.648244+00:00 | Swim | Bts | source:amperwave-api
2026-04-18T13:48:54.534709+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T13:49:31.766902+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T13:50:08.508266+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T13:50:44.303034+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T13:51:20.980164+00:00 | This Is What You Came For (Feat. Rihanna) | Calvin Harris | source:amperwave-api
2026-04-18T13:51:59.411250+00:00 | This Is What You Came For (Feat. Rihanna) | Calvin Harris | source:amperwave-api
2026-04-18T13:52:35.739792+00:00 | This Is What You Came For (Feat. Rihanna) | Calvin Harris | source:amperwave-api
2026-04-18T13:53:37.273052+00:00 | This Is What You Came For (Feat. Rihanna) | Calvin Harris | source:amperwave-api
2026-04-18T13:54:13.581562+00:00 | This Is What You Came For (Feat. Rihanna) | Calvin Harris | source:amperwave-api
2026-04-18T13:54:49.603884+00:00 | This Is What You Came For (Feat. Rihanna) | Calvin Harris | source:amperwave-api
2026-04-18T13:55:39.268052+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-18T13:56:15.857103+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-18T13:56:51.594883+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-18T13:57:39.084963+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-18T13:58:18.056186+00:00 | Good Luck, Babe! | Chappell Roan | source:amperwave-api
2026-04-18T13:58:53.688616+00:00 | Good Luck, Babe! | Chappell Roan | source:amperwave-api
2026-04-18T13:59:42.841996+00:00 | Good Luck, Babe! | Chappell Roan | source:amperwave-api
2026-04-18T14:00:20.268464+00:00 | Good Luck, Babe! | Chappell Roan | source:amperwave-api
2026-04-18T14:00:56.724680+00:00 | Good Luck, Babe! | Chappell Roan | source:amperwave-api
2026-04-18T14:01:48.322410+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-18T14:02:24.966056+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-18T14:03:01.058947+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-18T14:03:42.867882+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-18T14:04:18.504527+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-18T14:04:56.160667+00:00 | Give Your Heart A Break | Demi Lovato | source:amperwave-api
2026-04-18T14:05:32.179351+00:00 | Give Your Heart A Break | Demi Lovato | source:amperwave-api
2026-04-18T14:06:08.948912+00:00 | Give Your Heart A Break | Demi Lovato | source:amperwave-api
2026-04-18T14:06:45.154729+00:00 | Give Your Heart A Break | Demi Lovato | source:amperwave-api
2026-04-18T14:07:23.383959+00:00 | Give Your Heart A Break | Demi Lovato | source:amperwave-api
2026-04-18T14:07:59.961695+00:00 | Give Your Heart A Break | Demi Lovato | source:amperwave-api
2026-04-18T14:08:37.649098+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-18T14:09:14.404767+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-18T14:09:51.110133+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-18T14:10:28.084571+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-18T14:11:03.791316+00:00 | Cry For Me | The Weeknd | source:amperwave-api
