2026-04-15T00:00:18.577933+00:00 | Twilight Zone | Ariana Grande | source:amperwave-api
2026-04-15T17:35:52.643118+00:00 | Lovin On Me | Jack Harlow | source:amperwave-api
2026-04-15T17:37:01.474940+00:00 | End Of Beginning | Djo | source:amperwave-api
2026-04-15T17:37:39.318960+00:00 | End Of Beginning | Djo | source:amperwave-api
2026-04-15T17:38:17.395804+00:00 | End Of Beginning | Djo | source:amperwave-api
2026-04-15T17:38:55.182292+00:00 | End Of Beginning | Djo | source:amperwave-api
2026-04-15T17:39:33.054279+00:00 | Love Me Not | Ravyn Lenae | source:amperwave-api
2026-04-15T17:40:11.951391+00:00 | Love Me Not | Ravyn Lenae | source:amperwave-api
2026-04-15T17:40:51.963417+00:00 | Love Me Not | Ravyn Lenae | source:amperwave-api
2026-04-15T17:42:03.434231+00:00 | Love Me Not | Ravyn Lenae | source:amperwave-api
2026-04-15T17:42:41.310892+00:00 | Damn I Love Miami | Pitbull Feat. Lil Jon | source:amperwave-api
2026-04-15T17:43:20.981186+00:00 | Damn I Love Miami | Pitbull Feat. Lil Jon | source:amperwave-api
2026-04-15T17:43:59.969521+00:00 | Damn I Love Miami | Pitbull Feat. Lil Jon | source:amperwave-api
2026-04-15T17:44:36.911280+00:00 | Damn I Love Miami | Pitbull Feat. Lil Jon | source:amperwave-api
2026-04-15T17:45:14.296919+00:00 | Toxic | Britney Spears | source:amperwave-api
2026-04-15T17:45:53.098502+00:00 | Toxic | Britney Spears | source:amperwave-api
2026-04-15T17:46:31.192308+00:00 | Toxic | Britney Spears | source:amperwave-api
2026-04-15T17:47:08.662280+00:00 | Toxic | Britney Spears | source:amperwave-api
2026-04-15T17:47:47.818209+00:00 | Toxic | Britney Spears | source:amperwave-api
2026-04-15T17:48:42.570525+00:00 | Toxic | Britney Spears | source:amperwave-api
2026-04-15T17:49:21.785372+00:00 | Toxic | Britney Spears | source:amperwave-api
2026-04-15T17:50:00.285061+00:00 | Toxic | Britney Spears | source:amperwave-api
2026-04-15T17:50:37.535287+00:00 | Toxic | Britney Spears | source:amperwave-api
2026-04-15T17:51:37.825042+00:00 | Sure Thing | Miguel | source:amperwave-api
2026-04-15T17:52:19.853009+00:00 | Sure Thing | Miguel | source:amperwave-api
2026-04-15T17:52:57.364281+00:00 | Sure Thing | Miguel | source:amperwave-api
2026-04-15T17:53:34.792826+00:00 | Sure Thing | Miguel | source:amperwave-api
2026-04-15T17:54:28.897103+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T17:55:06.999245+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T17:55:45.214806+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T17:56:22.929148+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T17:57:00.819895+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T17:57:39.651325+00:00 | Mood | 24Kgoldn | source:amperwave-api
2026-04-15T17:58:21.763253+00:00 | Mood | 24Kgoldn | source:amperwave-api
2026-04-15T17:59:00.276211+00:00 | Mood | 24Kgoldn | source:amperwave-api
2026-04-15T17:59:39.280749+00:00 | Mood | 24Kgoldn | source:amperwave-api
2026-04-15T18:00:17.424306+00:00 | Runway | Lady Gaga Ft. Doechii | source:amperwave-api
2026-04-15T18:00:59.329594+00:00 | Runway | Lady Gaga Ft. Doechii | source:amperwave-api
2026-04-15T18:01:37.368960+00:00 | Runway | Lady Gaga Ft. Doechii | source:amperwave-api
2026-04-15T18:02:16.752062+00:00 | Runway | Lady Gaga Ft. Doechii | source:amperwave-api
2026-04-15T18:02:57.650787+00:00 | Runway | Lady Gaga Ft. Doechii | source:amperwave-api
2026-04-15T18:03:46.153983+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-15T18:04:24.492843+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-15T18:05:03.298352+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-15T18:05:42.826338+00:00 | Super Freaky Girl | Nicki Minaj | source:amperwave-api
2026-04-15T18:06:22.258648+00:00 | Super Freaky Girl | Nicki Minaj | source:amperwave-api
2026-04-15T18:07:00.848241+00:00 | Super Freaky Girl | Nicki Minaj | source:amperwave-api
2026-04-15T18:07:41.105041+00:00 | Super Freaky Girl | Nicki Minaj | source:amperwave-api
2026-04-15T18:08:18.161917+00:00 | Blinding Lights | The Weeknd | source:amperwave-api
2026-04-15T18:08:59.886757+00:00 | Blinding Lights | The Weeknd | source:amperwave-api
2026-04-15T18:09:38.450357+00:00 | Blinding Lights | The Weeknd | source:amperwave-api
2026-04-15T18:10:18.713897+00:00 | Blinding Lights | The Weeknd | source:amperwave-api
2026-04-15T18:10:59.706758+00:00 | Blinding Lights | The Weeknd | source:amperwave-api
2026-04-15T18:11:54.985496+00:00 | Paint The Town Red | Doja Cat | source:amperwave-api
2026-04-15T18:12:34.909650+00:00 | Paint The Town Red | Doja Cat | source:amperwave-api
2026-04-15T18:13:15.362536+00:00 | Paint The Town Red | Doja Cat | source:amperwave-api
2026-04-15T18:13:56.655333+00:00 | Paint The Town Red | Doja Cat | source:amperwave-api
2026-04-15T18:14:35.034186+00:00 | Paint The Town Red | Doja Cat | source:amperwave-api
2026-04-15T18:15:14.760697+00:00 | Dracula | Tame Impala | source:amperwave-api
2026-04-15T18:15:53.520462+00:00 | Dracula | Tame Impala | source:amperwave-api
2026-04-15T18:16:33.464037+00:00 | Dracula | Tame Impala | source:amperwave-api
2026-04-15T18:17:10.575941+00:00 | Dracula | Tame Impala | source:amperwave-api
2026-04-15T18:17:49.009138+00:00 | Dracula | Tame Impala | source:amperwave-api
2026-04-15T18:18:30.279965+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T18:19:54.747940+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T18:20:34.009425+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T18:21:15.843264+00:00 | The Great Divide | Noah Kahan | source:amperwave-api
2026-04-15T18:21:56.557531+00:00 | The Great Divide | Noah Kahan | source:amperwave-api
2026-04-15T18:22:35.897815+00:00 | The Great Divide | Noah Kahan | source:amperwave-api
2026-04-15T18:23:14.872310+00:00 | The Great Divide | Noah Kahan | source:amperwave-api
2026-04-15T18:23:56.308710+00:00 | The Great Divide | Noah Kahan | source:amperwave-api
2026-04-15T18:24:35.713560+00:00 | The Great Divide | Noah Kahan | source:amperwave-api
2026-04-15T18:25:15.027857+00:00 | The Great Divide | Noah Kahan | source:amperwave-api
2026-04-15T18:25:54.124502+00:00 | The Great Divide | Noah Kahan | source:amperwave-api
2026-04-15T18:26:34.656957+00:00 | The Great Divide | Noah Kahan | source:amperwave-api
2026-04-15T18:27:15.267776+00:00 | Good News | Shaboozey | source:amperwave-api
2026-04-15T18:27:56.817054+00:00 | Good News | Shaboozey | source:amperwave-api
2026-04-15T18:29:20.364022+00:00 | Good News | Shaboozey | source:amperwave-api
2026-04-15T18:30:01.494466+00:00 | Good News | Shaboozey | source:amperwave-api
2026-04-15T18:30:41.082811+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-15T18:31:22.879849+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-15T18:32:35.342083+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-15T18:33:14.086129+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-15T18:33:52.730596+00:00 | Good Luck, Babe! | Chappell Roan | source:amperwave-api
2026-04-15T18:34:31.170365+00:00 | Good Luck, Babe! | Chappell Roan | source:amperwave-api
2026-04-15T18:35:50.756968+00:00 | Good Luck, Babe! | Chappell Roan | source:amperwave-api
2026-04-15T18:36:28.977711+00:00 | Good Luck, Babe! | Chappell Roan | source:amperwave-api
2026-04-15T18:37:09.223898+00:00 | Good Luck, Babe! | Chappell Roan | source:amperwave-api
2026-04-15T18:37:50.387740+00:00 | Million Dollar Baby | Tommy Richman | source:amperwave-api
2026-04-15T18:38:28.791861+00:00 | Million Dollar Baby | Tommy Richman | source:amperwave-api
2026-04-15T18:39:07.515616+00:00 | Million Dollar Baby | Tommy Richman | source:amperwave-api
2026-04-15T18:39:47.051673+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-15T18:40:27.453621+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-15T18:41:05.944319+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-15T18:41:45.024122+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-15T18:42:23.377539+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T18:43:03.146723+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T18:43:42.529918+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T18:44:23.090521+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T18:45:41.987099+00:00 | Dynamite | Taio Cruz | source:amperwave-api
2026-04-15T18:46:25.589916+00:00 | Dynamite | Taio Cruz | source:amperwave-api
2026-04-15T18:47:05.470005+00:00 | Dynamite | Taio Cruz | source:amperwave-api
2026-04-15T18:47:46.341740+00:00 | Dynamite | Taio Cruz | source:amperwave-api
2026-04-15T18:48:24.912819+00:00 | Dynamite | Taio Cruz | source:amperwave-api
2026-04-15T18:49:04.720024+00:00 | Dynamite | Taio Cruz | source:amperwave-api
2026-04-15T18:49:43.660117+00:00 | Dynamite | Taio Cruz | source:amperwave-api
2026-04-15T18:50:29.153783+00:00 | Dynamite | Taio Cruz | source:amperwave-api
2026-04-15T18:51:09.285617+00:00 | Dynamite | Taio Cruz | source:amperwave-api
2026-04-15T18:51:49.598535+00:00 | Heat Waves | Glass Animals | source:amperwave-api
2026-04-15T18:52:33.001948+00:00 | Heat Waves | Glass Animals | source:amperwave-api
2026-04-15T18:53:12.836046+00:00 | Heat Waves | Glass Animals | source:amperwave-api
2026-04-15T18:53:53.233537+00:00 | Heat Waves | Glass Animals | source:amperwave-api
2026-04-15T18:54:35.373587+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T18:56:00.379573+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T18:56:42.697348+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T18:57:23.293797+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T18:58:04.677277+00:00 | Manchild | Sabrina Carpenter | source:amperwave-api
2026-04-15T18:58:44.894593+00:00 | Manchild | Sabrina Carpenter | source:amperwave-api
2026-04-15T18:59:25.715516+00:00 | Manchild | Sabrina Carpenter | source:amperwave-api
2026-04-15T19:00:07.702918+00:00 | Manchild | Sabrina Carpenter | source:amperwave-api
2026-04-15T19:00:47.726539+00:00 | Manchild | Sabrina Carpenter | source:amperwave-api
2026-04-15T19:01:29.901995+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T19:02:11.501250+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T19:03:29.012553+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T19:04:09.583322+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T19:04:49.069702+00:00 | Snooze | Sza | source:amperwave-api
2026-04-15T19:05:30.368340+00:00 | Snooze | Sza | source:amperwave-api
2026-04-15T19:06:10.041896+00:00 | Snooze | Sza | source:amperwave-api
2026-04-15T19:06:50.354083+00:00 | Snooze | Sza | source:amperwave-api
2026-04-15T19:07:31.205637+00:00 | Snooze | Sza | source:amperwave-api
2026-04-15T19:08:11.810727+00:00 | Dj Got Us Fallin In Love | Usher / Pitbull | source:amperwave-api
2026-04-15T19:08:55.591034+00:00 | Dj Got Us Fallin In Love | Usher / Pitbull | source:amperwave-api
2026-04-15T19:09:35.783670+00:00 | Dj Got Us Fallin In Love | Usher / Pitbull | source:amperwave-api
2026-04-15T19:10:14.925258+00:00 | Dj Got Us Fallin In Love | Usher / Pitbull | source:amperwave-api
2026-04-15T19:10:53.653635+00:00 | Dj Got Us Fallin In Love | Usher / Pitbull | source:amperwave-api
2026-04-15T19:11:32.874661+00:00 | Dj Got Us Fallin In Love | Usher / Pitbull | source:amperwave-api
2026-04-15T19:12:14.667765+00:00 | Lose Control | Teddy Swims | source:amperwave-api
2026-04-15T19:13:11.250412+00:00 | Lose Control | Teddy Swims | source:amperwave-api
2026-04-15T19:13:51.189841+00:00 | Lose Control | Teddy Swims | source:amperwave-api
2026-04-15T19:14:32.088556+00:00 | Lose Control | Teddy Swims | source:amperwave-api
2026-04-15T19:15:10.060004+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T19:16:29.787184+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T19:17:09.657947+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T19:17:49.946819+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T19:18:29.520854+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T19:19:55.955591+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T19:20:36.251195+00:00 | Swim | Bts | source:amperwave-api
2026-04-15T19:21:15.363285+00:00 | Swim | Bts | source:amperwave-api
2026-04-15T19:21:57.601940+00:00 | Swim | Bts | source:amperwave-api
2026-04-15T19:22:39.696464+00:00 | Swim | Bts | source:amperwave-api
2026-04-15T19:23:20.857683+00:00 | Swim | Bts | source:amperwave-api
2026-04-15T19:24:00.544864+00:00 | Swim | Bts | source:amperwave-api
2026-04-15T19:24:40.912003+00:00 | Swim | Bts | source:amperwave-api
2026-04-15T19:25:21.539114+00:00 | Swim | Bts | source:amperwave-api
2026-04-15T19:26:02.346437+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-15T19:26:45.719328+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-15T19:27:24.440840+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-15T19:28:05.258731+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-15T19:28:46.403660+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-15T19:29:56.250405+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-15T19:30:38.969808+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-15T19:31:19.905685+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-15T19:32:00.635732+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-15T19:32:43.654840+00:00 | Creepin | Metro Boomin / The Weeknd / 21 Savage | source:amperwave-api
2026-04-15T19:33:23.345678+00:00 | Creepin | Metro Boomin / The Weeknd / 21 Savage | source:amperwave-api
2026-04-15T19:34:03.101756+00:00 | Creepin | Metro Boomin / The Weeknd / 21 Savage | source:amperwave-api
2026-04-15T19:34:42.150645+00:00 | Creepin | Metro Boomin / The Weeknd / 21 Savage | source:amperwave-api
2026-04-15T19:35:24.715733+00:00 | Creepin | Metro Boomin / The Weeknd / 21 Savage | source:amperwave-api
2026-04-15T19:36:04.053122+00:00 | Creepin | Metro Boomin / The Weeknd / 21 Savage | source:amperwave-api
2026-04-15T19:36:45.862871+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-15T19:37:26.136684+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-15T19:38:06.443051+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-15T19:38:47.973891+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-15T19:39:41.267113+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T19:40:23.656102+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T19:41:03.160601+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T19:41:42.354657+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T19:42:24.675936+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T19:43:06.704979+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T19:43:45.813103+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T19:44:26.130209+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T19:45:06.156062+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T19:45:46.418298+00:00 | In Da Club | 50 Cent | source:amperwave-api
2026-04-15T19:46:28.224688+00:00 | In Da Club | 50 Cent | source:amperwave-api
2026-04-15T19:47:09.910756+00:00 | In Da Club | 50 Cent | source:amperwave-api
2026-04-15T19:47:50.078834+00:00 | In Da Club | 50 Cent | source:amperwave-api
2026-04-15T19:48:30.934452+00:00 | In Da Club | 50 Cent | source:amperwave-api
2026-04-15T19:49:43.263813+00:00 | In Da Club | 50 Cent | source:amperwave-api
2026-04-15T19:50:23.913727+00:00 | In Da Club | 50 Cent | source:amperwave-api
2026-04-15T19:51:04.807375+00:00 | In Da Club | 50 Cent | source:amperwave-api
2026-04-15T19:51:39.743401+00:00 | In Da Club | 50 Cent | source:amperwave-api
2026-04-15T19:52:14.719245+00:00 | In Da Club | 50 Cent | source:amperwave-api
2026-04-15T19:52:50.092457+00:00 | In Da Club | 50 Cent | source:amperwave-api
2026-04-15T19:53:49.769135+00:00 | Stick Season | Noah Kahan | source:amperwave-api
2026-04-15T19:54:24.752303+00:00 | Stick Season | Noah Kahan | source:amperwave-api
2026-04-15T19:55:02.980748+00:00 | Stick Season | Noah Kahan | source:amperwave-api
2026-04-15T19:56:23.714584+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-15T19:57:04.109584+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-15T19:57:43.267812+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-15T19:58:23.992671+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-15T19:59:40.005821+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-15T20:00:21.534398+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-15T20:01:01.249673+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-15T20:01:41.457115+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-15T20:02:22.157047+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T20:03:04.315283+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T20:03:44.259476+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T20:04:24.044919+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T20:05:03.835423+00:00 | Houdini | Eminem | source:amperwave-api
2026-04-15T20:05:44.503460+00:00 | Houdini | Eminem | source:amperwave-api
2026-04-15T20:06:26.821128+00:00 | Houdini | Eminem | source:amperwave-api
2026-04-15T20:07:06.857565+00:00 | Houdini | Eminem | source:amperwave-api
2026-04-15T20:07:49.346281+00:00 | Houdini | Eminem | source:amperwave-api
2026-04-15T20:08:29.164321+00:00 | Houdini | Eminem | source:amperwave-api
2026-04-15T20:09:13.113203+00:00 | Yeah 3X | Chris Brown | source:amperwave-api
2026-04-15T20:09:55.849755+00:00 | Yeah 3X | Chris Brown | source:amperwave-api
2026-04-15T20:10:57.681122+00:00 | Yeah 3X | Chris Brown | source:amperwave-api
2026-04-15T20:11:39.023089+00:00 | Yeah 3X | Chris Brown | source:amperwave-api
2026-04-15T20:12:21.239943+00:00 | Yeah 3X | Chris Brown | source:amperwave-api
2026-04-15T20:13:02.447148+00:00 | Twilight Zone | Ariana Grande | source:amperwave-api
2026-04-15T20:13:42.315965+00:00 | Twilight Zone | Ariana Grande | source:amperwave-api
2026-04-15T20:14:23.999949+00:00 | Twilight Zone | Ariana Grande | source:amperwave-api
2026-04-15T20:15:06.582801+00:00 | Twilight Zone | Ariana Grande | source:amperwave-api
2026-04-15T20:15:48.655586+00:00 | Twilight Zone | Ariana Grande | source:amperwave-api
2026-04-15T20:16:30.477934+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-15T20:17:10.415432+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-15T20:17:52.008576+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-15T20:18:31.765403+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T20:19:13.941210+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T20:19:56.074728+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T20:20:38.094629+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T20:21:18.852605+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T20:22:28.623896+00:00 | What I Want | Morgan Wallen X Tate Mcrae | source:amperwave-api
2026-04-15T20:23:08.798618+00:00 | What I Want | Morgan Wallen X Tate Mcrae | source:amperwave-api
2026-04-15T20:23:51.308698+00:00 | What I Want | Morgan Wallen X Tate Mcrae | source:amperwave-api
2026-04-15T20:24:31.854448+00:00 | What I Want | Morgan Wallen X Tate Mcrae | source:amperwave-api
2026-04-15T20:25:15.669802+00:00 | What I Want | Morgan Wallen X Tate Mcrae | source:amperwave-api
2026-04-15T20:25:57.600281+00:00 | What I Want | Morgan Wallen X Tate Mcrae | source:amperwave-api
2026-04-15T20:26:40.223765+00:00 | What I Want | Morgan Wallen X Tate Mcrae | source:amperwave-api
2026-04-15T20:27:22.484849+00:00 | What I Want | Morgan Wallen X Tate Mcrae | source:amperwave-api
2026-04-15T20:28:04.083494+00:00 | What I Want | Morgan Wallen X Tate Mcrae | source:amperwave-api
2026-04-15T20:28:45.552869+00:00 | What I Want | Morgan Wallen X Tate Mcrae | source:amperwave-api
2026-04-15T20:29:26.489229+00:00 | Taste | Sabrina Carpenter | source:amperwave-api
2026-04-15T20:30:06.759177+00:00 | Taste | Sabrina Carpenter | source:amperwave-api
2026-04-15T20:30:49.166043+00:00 | Taste | Sabrina Carpenter | source:amperwave-api
2026-04-15T20:31:34.889859+00:00 | Taste | Sabrina Carpenter | source:amperwave-api
2026-04-15T20:32:17.496355+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T20:32:59.044789+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T20:33:42.718714+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T20:34:22.081360+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T20:35:02.893714+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T20:35:44.315934+00:00 | I Like You (A Happier Song) | Post Malone / Doja Cat | source:amperwave-api
2026-04-15T20:36:25.069722+00:00 | I Like You (A Happier Song) | Post Malone / Doja Cat | source:amperwave-api
2026-04-15T20:37:08.628428+00:00 | I Like You (A Happier Song) | Post Malone / Doja Cat | source:amperwave-api
2026-04-15T20:38:29.774642+00:00 | I Like You (A Happier Song) | Post Malone / Doja Cat | source:amperwave-api
2026-04-15T20:39:08.885176+00:00 | Too Sweet | Hozier | source:amperwave-api
2026-04-15T20:39:48.010165+00:00 | Too Sweet | Hozier | source:amperwave-api
2026-04-15T20:40:28.141893+00:00 | Too Sweet | Hozier | source:amperwave-api
2026-04-15T20:41:08.621038+00:00 | Too Sweet | Hozier | source:amperwave-api
2026-04-15T20:41:48.019706+00:00 | Too Sweet | Hozier | source:amperwave-api
2026-04-15T20:42:29.551216+00:00 | Love Me Not | Ravyn Lenae | source:amperwave-api
2026-04-15T20:43:09.189986+00:00 | Love Me Not | Ravyn Lenae | source:amperwave-api
2026-04-15T20:43:49.391725+00:00 | Love Me Not | Ravyn Lenae | source:amperwave-api
2026-04-15T20:44:31.353808+00:00 | Love Me Not | Ravyn Lenae | source:amperwave-api
2026-04-15T20:45:12.029236+00:00 | Love Me Not | Ravyn Lenae | source:amperwave-api
2026-04-15T20:45:52.037054+00:00 | Damn I Love Miami | Pitbull Feat. Lil Jon | source:amperwave-api
2026-04-15T20:46:31.995730+00:00 | Damn I Love Miami | Pitbull Feat. Lil Jon | source:amperwave-api
2026-04-15T20:47:15.575476+00:00 | Damn I Love Miami | Pitbull Feat. Lil Jon | source:amperwave-api
2026-04-15T20:47:57.230796+00:00 | Damn I Love Miami | Pitbull Feat. Lil Jon | source:amperwave-api
2026-04-15T20:48:38.396991+00:00 | 1,2 Step | Ciara Feat. Missy Elliott | source:amperwave-api
2026-04-15T20:50:14.441373+00:00 | 1,2 Step | Ciara Feat. Missy Elliott | source:amperwave-api
2026-04-15T20:50:56.932525+00:00 | 1,2 Step | Ciara Feat. Missy Elliott | source:amperwave-api
2026-04-15T20:51:37.653822+00:00 | 1,2 Step | Ciara Feat. Missy Elliott | source:amperwave-api
2026-04-15T20:52:27.756482+00:00 | 1,2 Step | Ciara Feat. Missy Elliott | source:amperwave-api
2026-04-15T20:53:55.523758+00:00 | 1,2 Step | Ciara Feat. Missy Elliott | source:amperwave-api
2026-04-15T20:54:36.513311+00:00 | Adore You | Harry Styles | source:amperwave-api
2026-04-15T20:55:18.525829+00:00 | Adore You | Harry Styles | source:amperwave-api
2026-04-15T20:55:57.872538+00:00 | Adore You | Harry Styles | source:amperwave-api
2026-04-15T20:56:38.126325+00:00 | Adore You | Harry Styles | source:amperwave-api
2026-04-15T20:57:54.646792+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T20:58:36.441330+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T20:59:17.174135+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T21:00:03.121076+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T21:00:44.371477+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T21:01:27.323166+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T21:02:06.828955+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T21:02:50.209718+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T21:03:33.870494+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T21:04:18.159995+00:00 | Forever Young | David Guetta X Ava Max | source:amperwave-api
2026-04-15T21:05:01.523699+00:00 | Forever Young | David Guetta X Ava Max | source:amperwave-api
2026-04-15T21:05:45.323498+00:00 | Forever Young | David Guetta X Ava Max | source:amperwave-api
2026-04-15T21:06:28.043548+00:00 | Forever Young | David Guetta X Ava Max | source:amperwave-api
2026-04-15T21:07:12.832985+00:00 | Starships | Nicki Minaj | source:amperwave-api
2026-04-15T21:07:53.196656+00:00 | Starships | Nicki Minaj | source:amperwave-api
2026-04-15T21:09:06.105865+00:00 | Starships | Nicki Minaj | source:amperwave-api
2026-04-15T21:09:46.314265+00:00 | Starships | Nicki Minaj | source:amperwave-api
2026-04-15T21:10:31.447290+00:00 | Starships | Nicki Minaj | source:amperwave-api
2026-04-15T21:11:14.214491+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T21:11:56.846603+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T21:12:35.782238+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T21:13:17.670430+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T21:13:59.391421+00:00 | Dracula | Tame Impala | source:amperwave-api
2026-04-15T21:14:41.023817+00:00 | Dracula | Tame Impala | source:amperwave-api
2026-04-15T21:15:22.450078+00:00 | Dracula | Tame Impala | source:amperwave-api
2026-04-15T21:16:03.551732+00:00 | Dracula | Tame Impala | source:amperwave-api
2026-04-15T21:16:45.848009+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
