2026-04-13T00:00:32.164655+00:00 | A Bar Song (Tipsy) | Shaboozey | source:amperwave-api
2026-04-13T09:45:23.171349+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-13T09:45:58.273140+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-13T09:46:33.510589+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-13T09:47:11.885106+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-13T09:47:47.092310+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T09:48:22.439954+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T09:48:57.042792+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T09:49:32.588015+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T09:50:09.723176+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T09:50:44.631065+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T09:51:43.024369+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T09:52:18.128980+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T09:52:58.677863+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T09:53:34.286362+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T09:54:09.149782+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-13T09:54:44.760605+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-13T09:55:19.771704+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-13T09:55:55.208875+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-13T09:56:50.220491+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-13T09:57:25.860499+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-13T09:58:07.804520+00:00 | Temperature | Sean Paul | source:amperwave-api
2026-04-13T09:58:44.429144+00:00 | Temperature | Sean Paul | source:amperwave-api
2026-04-13T09:59:19.186570+00:00 | Temperature | Sean Paul | source:amperwave-api
2026-04-13T09:59:53.928894+00:00 | Temperature | Sean Paul | source:amperwave-api
2026-04-13T10:00:29.602580+00:00 | Temperature | Sean Paul | source:amperwave-api
2026-04-13T10:01:05.751515+00:00 | Temperature | Sean Paul | source:amperwave-api
2026-04-13T10:01:42.505588+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T10:02:17.614472+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T10:02:53.251735+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T10:03:28.759065+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T10:04:03.707310+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T10:04:39.309411+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T10:05:19.532941+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T10:05:58.322279+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T10:06:34.835847+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T10:07:10.408411+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T10:07:46.289443+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T10:08:23.509827+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T10:08:59.098443+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T10:09:33.798807+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T10:10:11.286890+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T10:10:46.989305+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T10:11:22.646785+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T10:11:58.732619+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T10:12:35.668668+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-13T10:13:34.815324+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-13T10:14:13.662948+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-13T10:14:48.718606+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-13T10:15:30.171235+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-13T10:16:06.321422+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-13T10:16:42.586340+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-13T10:17:18.968251+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-13T10:17:54.673399+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-13T10:18:29.749128+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T10:19:04.534901+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T10:19:39.471600+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T10:20:14.240970+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T10:20:50.711055+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T10:21:26.744563+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T10:22:01.892463+00:00 | Gives You Hell | All American Rejects | source:amperwave-api
2026-04-13T10:22:37.312681+00:00 | Gives You Hell | All American Rejects | source:amperwave-api
2026-04-13T10:23:27.471874+00:00 | Gives You Hell | All American Rejects | source:amperwave-api
2026-04-13T10:24:03.202141+00:00 | Gives You Hell | All American Rejects | source:amperwave-api
2026-04-13T10:24:38.713852+00:00 | Gives You Hell | All American Rejects | source:amperwave-api
2026-04-13T10:25:14.459323+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T10:25:51.412528+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T10:26:26.140581+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T10:27:02.836436+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T10:27:38.371298+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T10:28:39.476063+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T10:29:14.396929+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T10:29:49.237088+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T10:30:26.646138+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T10:31:03.238728+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T10:31:38.098051+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T10:32:16.926188+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T10:32:53.527603+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T10:33:28.286780+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T10:34:03.345856+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T10:34:38.886079+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T10:35:15.863988+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-13T10:35:51.010045+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-13T10:36:25.826199+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-13T10:37:00.379025+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-13T10:37:35.219735+00:00 | The Way I Are (Feat. Keri Hilson D.O.E.) | Timbaland | source:amperwave-api
2026-04-13T10:38:10.954000+00:00 | The Way I Are (Feat. Keri Hilson D.O.E.) | Timbaland | source:amperwave-api
2026-04-13T10:38:46.754009+00:00 | The Way I Are (Feat. Keri Hilson D.O.E.) | Timbaland | source:amperwave-api
2026-04-13T10:39:29.538686+00:00 | The Way I Are (Feat. Keri Hilson D.O.E.) | Timbaland | source:amperwave-api
2026-04-13T10:40:04.520961+00:00 | The Way I Are (Feat. Keri Hilson D.O.E.) | Timbaland | source:amperwave-api
2026-04-13T10:40:39.498195+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T10:41:18.058013+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T10:41:54.537794+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T10:42:30.161556+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T10:43:06.218424+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T10:43:42.234210+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T10:44:43.713499+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T10:45:19.478837+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T10:45:54.071167+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T10:46:54.246372+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T10:47:30.239869+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T10:48:27.495908+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T10:49:04.112209+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T10:49:39.922970+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-13T10:50:14.849708+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-13T10:50:49.967876+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-13T10:51:25.853684+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-13T10:52:01.516311+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-13T10:52:37.121574+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-13T10:53:12.695171+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-13T10:53:48.424256+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-13T10:54:24.726941+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-13T10:55:00.797706+00:00 | Calm Down | Rema Ft/Selena Gomez | source:amperwave-api
2026-04-13T10:56:01.940244+00:00 | Calm Down | Rema Ft/Selena Gomez | source:amperwave-api
2026-04-13T10:56:57.961447+00:00 | Calm Down | Rema Ft/Selena Gomez | source:amperwave-api
2026-04-13T10:57:35.658595+00:00 | Calm Down | Rema Ft/Selena Gomez | source:amperwave-api
2026-04-13T10:58:11.411056+00:00 | Calm Down | Rema Ft/Selena Gomez | source:amperwave-api
2026-04-13T10:58:46.978062+00:00 | Bye Bye Bye | N Sync | source:amperwave-api
2026-04-13T10:59:22.963395+00:00 | Bye Bye Bye | N Sync | source:amperwave-api
2026-04-13T10:59:58.311863+00:00 | Bye Bye Bye | N Sync | source:amperwave-api
2026-04-13T11:00:54.218336+00:00 | Bye Bye Bye | N Sync | source:amperwave-api
2026-04-13T11:01:29.660331+00:00 | Bye Bye Bye | N Sync | source:amperwave-api
2026-04-13T11:02:07.515637+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T11:02:43.206097+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T11:03:42.165019+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T11:04:19.328387+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T11:04:55.876255+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T11:05:31.503386+00:00 | Dynamite | Taio Cruz | source:amperwave-api
2026-04-13T11:06:07.530892+00:00 | Dynamite | Taio Cruz | source:amperwave-api
2026-04-13T11:06:43.948281+00:00 | Dynamite | Taio Cruz | source:amperwave-api
2026-04-13T11:07:19.505990+00:00 | Dynamite | Taio Cruz | source:amperwave-api
2026-04-13T11:07:54.767045+00:00 | Dynamite | Taio Cruz | source:amperwave-api
2026-04-13T11:08:30.796104+00:00 | Dynamite | Taio Cruz | source:amperwave-api
2026-04-13T11:09:06.205531+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T11:09:42.186609+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T11:10:17.721494+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T11:10:53.880830+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T11:11:33.434365+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T11:12:09.109217+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T11:13:05.957997+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T11:13:45.135205+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T11:14:20.379494+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T11:14:58.363114+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T11:15:34.132843+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T11:16:09.405911+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T11:17:07.135930+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T11:17:43.901432+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T11:18:23.670740+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T11:19:00.215611+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T11:19:56.498100+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-13T11:20:38.198164+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-13T11:21:13.575574+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-13T11:21:49.752097+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-13T11:22:25.387722+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-13T11:23:00.884500+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-13T11:23:37.155224+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-13T11:24:13.212214+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-13T11:24:49.587205+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-13T11:25:25.830461+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-13T11:26:01.735467+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-13T11:26:37.635255+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T11:27:32.420077+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T11:28:09.967072+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T11:28:46.114241+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T11:29:54.047391+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T11:30:30.006128+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T11:31:37.096731+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T11:32:14.931767+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T11:33:14.206790+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T11:33:51.623241+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T11:34:47.710825+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T11:35:23.800341+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T11:36:24.184290+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T11:37:00.967307+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T11:37:37.694839+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T11:38:13.702372+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T11:38:49.001076+00:00 | Lovin On Me | Jack Harlow | source:amperwave-api
2026-04-13T11:39:24.163156+00:00 | Lovin On Me | Jack Harlow | source:amperwave-api
2026-04-13T11:39:59.195654+00:00 | Lovin On Me | Jack Harlow | source:amperwave-api
2026-04-13T11:40:34.242902+00:00 | Lovin On Me | Jack Harlow | source:amperwave-api
2026-04-13T11:41:09.298753+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T11:41:45.234713+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T11:42:20.105875+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T11:42:55.567638+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T11:43:30.699354+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T11:44:32.365495+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T11:45:07.944110+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T11:46:06.641619+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T11:46:45.075160+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T11:47:20.136866+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T11:47:58.470058+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T11:48:33.561256+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T11:49:08.839024+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T11:49:44.553191+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T11:50:19.654128+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T11:50:54.352068+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T11:51:29.452515+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T11:52:04.604687+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T11:53:06.583790+00:00 | Psycho (Feat. Ty Dolla Sign) | Post Malone | source:amperwave-api
2026-04-13T11:53:43.076342+00:00 | Psycho (Feat. Ty Dolla Sign) | Post Malone | source:amperwave-api
2026-04-13T11:54:18.105708+00:00 | Psycho (Feat. Ty Dolla Sign) | Post Malone | source:amperwave-api
2026-04-13T11:54:53.255632+00:00 | Psycho (Feat. Ty Dolla Sign) | Post Malone | source:amperwave-api
2026-04-13T11:55:28.576977+00:00 | Psycho (Feat. Ty Dolla Sign) | Post Malone | source:amperwave-api
2026-04-13T11:56:04.145642+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-13T11:56:41.940101+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-13T11:57:17.681894+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-13T11:57:53.000302+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-13T11:58:28.298156+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-13T11:59:03.603931+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-13T11:59:39.183381+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-13T12:00:34.266594+00:00 | Sunroof | Nicky Youre | source:amperwave-api
2026-04-13T12:01:12.631213+00:00 | Sunroof | Nicky Youre | source:amperwave-api
2026-04-13T12:01:49.337942+00:00 | Sunroof | Nicky Youre | source:amperwave-api
2026-04-13T12:02:52.798196+00:00 | Sunroof | Nicky Youre | source:amperwave-api
2026-04-13T12:03:27.484165+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T12:04:09.535215+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T12:04:44.858082+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T12:05:19.879469+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T12:06:02.927651+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T12:06:37.314497+00:00 | Only Girl (In The World) | Rihanna | source:amperwave-api
2026-04-13T12:07:12.000310+00:00 | Only Girl (In The World) | Rihanna | source:amperwave-api
2026-04-13T12:07:53.977925+00:00 | Only Girl (In The World) | Rihanna | source:amperwave-api
2026-04-13T12:08:29.094645+00:00 | Only Girl (In The World) | Rihanna | source:amperwave-api
2026-04-13T12:09:04.228220+00:00 | Only Girl (In The World) | Rihanna | source:amperwave-api
2026-04-13T12:09:40.288993+00:00 | Only Girl (In The World) | Rihanna | source:amperwave-api
2026-04-13T12:10:15.266150+00:00 | Only Girl (In The World) | Rihanna | source:amperwave-api
2026-04-13T12:10:50.412190+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T12:11:25.383581+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T12:12:01.712951+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T12:12:37.344868+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T12:13:12.038223+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T12:13:48.336997+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T12:14:24.091863+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T12:14:58.917766+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T12:15:33.688194+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T12:16:08.307477+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T12:16:43.728629+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T12:17:32.949263+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T12:18:08.465782+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T12:19:44.863981+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T12:20:20.101820+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T12:21:14.220281+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T12:21:49.028823+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T12:22:29.974708+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T12:23:04.911299+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T12:24:02.808601+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T12:24:39.874848+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T12:25:40.402176+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T12:26:17.372421+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T12:26:52.558518+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T12:27:27.974416+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T12:28:03.330682+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T12:28:39.525522+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T12:29:15.548154+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T12:29:51.084007+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T12:30:25.584991+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T12:31:01.620161+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T12:31:37.049014+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T12:32:12.973566+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T12:32:49.235761+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T12:33:31.377923+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T12:34:06.675469+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T12:34:42.076070+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T12:35:17.093870+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T12:35:51.618909+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T12:36:50.757069+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T12:37:26.040294+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T12:38:00.351290+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T12:39:20.344172+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T12:40:10.768494+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T12:40:45.674524+00:00 | Paint The Town Red | Doja Cat | source:amperwave-api
2026-04-13T12:41:47.212685+00:00 | Paint The Town Red | Doja Cat | source:amperwave-api
2026-04-13T12:42:22.651349+00:00 | Paint The Town Red | Doja Cat | source:amperwave-api
2026-04-13T12:42:57.264210+00:00 | Paint The Town Red | Doja Cat | source:amperwave-api
2026-04-13T12:43:32.296634+00:00 | Paint The Town Red | Doja Cat | source:amperwave-api
2026-04-13T12:44:07.853496+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-13T12:44:43.239522+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-13T12:45:18.473493+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-13T12:45:53.149935+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-13T12:46:27.673788+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-13T12:47:02.471435+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-13T12:47:37.021899+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-13T12:48:12.260951+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-13T12:48:48.191750+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-13T12:49:30.951227+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-13T12:50:06.466453+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-13T12:51:09.002377+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-13T12:51:44.560147+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-13T12:52:18.825147+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-13T12:52:56.592421+00:00 | Bad At Love | Halsey | source:amperwave-api
2026-04-13T12:53:31.575862+00:00 | Bad At Love | Halsey | source:amperwave-api
2026-04-13T12:54:06.489079+00:00 | Bad At Love | Halsey | source:amperwave-api
2026-04-13T12:55:01.936189+00:00 | Bad At Love | Halsey | source:amperwave-api
2026-04-13T12:55:36.831305+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T12:56:17.761388+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T12:56:53.453926+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T12:57:28.048991+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T12:58:28.650015+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T12:59:04.290379+00:00 | Luther | Kendrick Lamar Ft Sza | source:amperwave-api
2026-04-13T12:59:39.308109+00:00 | Luther | Kendrick Lamar Ft Sza | source:amperwave-api
2026-04-13T13:00:14.310967+00:00 | Luther | Kendrick Lamar Ft Sza | source:amperwave-api
2026-04-13T13:00:49.368533+00:00 | Luther | Kendrick Lamar Ft Sza | source:amperwave-api
2026-04-13T13:01:24.673748+00:00 | Luther | Kendrick Lamar Ft Sza | source:amperwave-api
2026-04-13T13:01:59.486825+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T13:02:34.763574+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
