2026-04-17T00:00:02.424391+00:00 | Younger You | Miley Cyrus | source:amperwave-api
2026-04-17T13:49:44.812567+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T13:50:27.017779+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T13:51:09.735870+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T13:52:46.492971+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T13:53:26.588239+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T13:54:08.374155+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T13:54:49.607088+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T13:56:16.852600+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-17T13:56:58.415148+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-17T13:57:40.909036+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-17T13:58:23.045973+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-17T13:59:40.469395+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-17T14:00:22.710631+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T14:01:04.863855+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T14:01:48.840789+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T14:02:34.041951+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T14:03:17.818504+00:00 | Rather Be | Clean Bandit | source:amperwave-api
2026-04-17T14:03:58.541228+00:00 | Rather Be | Clean Bandit | source:amperwave-api
2026-04-17T14:04:39.576657+00:00 | Rather Be | Clean Bandit | source:amperwave-api
2026-04-17T14:05:19.945641+00:00 | Rather Be | Clean Bandit | source:amperwave-api
2026-04-17T14:06:02.455020+00:00 | Rather Be | Clean Bandit | source:amperwave-api
2026-04-17T14:06:44.076931+00:00 | Rather Be | Clean Bandit | source:amperwave-api
2026-04-17T14:07:26.133792+00:00 | Rather Be | Clean Bandit | source:amperwave-api
2026-04-17T14:08:09.475356+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T14:08:51.568407+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T14:09:32.772037+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T14:10:18.831949+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T14:11:00.586184+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T14:12:18.192882+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T14:12:58.480925+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T14:13:38.950032+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T14:14:19.319147+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T14:15:00.222702+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T14:15:45.604701+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T14:16:31.287819+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T14:17:13.928344+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T14:17:55.962544+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T14:18:38.352963+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T14:19:22.511305+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T14:20:03.462318+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T14:20:46.738271+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T14:21:39.851752+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T14:22:23.040508+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T14:23:04.925870+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T14:23:46.068941+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T14:24:26.301263+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T14:25:57.782954+00:00 | Nice To Meet You | Myles Smith | source:amperwave-api
2026-04-17T14:26:42.003824+00:00 | Nice To Meet You | Myles Smith | source:amperwave-api
2026-04-17T14:27:31.684490+00:00 | Nice To Meet You | Myles Smith | source:amperwave-api
2026-04-17T14:28:56.004633+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-17T14:29:37.927193+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-17T14:30:19.086607+00:00 | Lovin On Me | Jack Harlow | source:amperwave-api
2026-04-17T14:30:58.880679+00:00 | Lovin On Me | Jack Harlow | source:amperwave-api
2026-04-17T14:32:27.147814+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-17T14:33:11.489096+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-17T14:33:54.857999+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-17T14:34:34.118258+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-17T14:35:49.418400+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-17T14:36:31.999940+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T14:37:13.182009+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T14:37:55.441857+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T14:39:04.344005+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T14:39:47.237751+00:00 | As It Was | Harry Styles | source:amperwave-api
2026-04-17T14:40:27.991616+00:00 | As It Was | Harry Styles | source:amperwave-api
2026-04-17T14:41:10.286655+00:00 | As It Was | Harry Styles | source:amperwave-api
2026-04-17T14:41:54.062687+00:00 | As It Was | Harry Styles | source:amperwave-api
2026-04-17T14:42:37.748335+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T14:43:20.512502+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T14:44:01.425165+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T14:44:42.876669+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T14:45:25.841138+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T14:46:05.825541+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T14:46:46.858400+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T14:47:27.167107+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T14:48:13.118486+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T14:48:55.918880+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T14:49:37.506818+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T14:50:56.121982+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T14:51:37.487566+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T14:52:19.079981+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T14:52:58.968631+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T14:53:39.733311+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T14:54:20.900589+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T14:55:02.724620+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T14:55:46.457294+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T14:56:29.840383+00:00 | Golden | Huntr/X, Ejae, Audrey Nuna... | source:amperwave-api
2026-04-17T14:57:13.233916+00:00 | Golden | Huntr/X, Ejae, Audrey Nuna... | source:amperwave-api
2026-04-17T14:57:56.196367+00:00 | Golden | Huntr/X, Ejae, Audrey Nuna... | source:amperwave-api
2026-04-17T14:58:37.864932+00:00 | Golden | Huntr/X, Ejae, Audrey Nuna... | source:amperwave-api
2026-04-17T14:59:19.905701+00:00 | Golden | Huntr/X, Ejae, Audrey Nuna... | source:amperwave-api
2026-04-17T15:00:02.889237+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T15:00:44.249795+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T15:01:26.974121+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T15:02:07.192877+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T15:03:25.086436+00:00 | Flowers | Miley Cyrus | source:amperwave-api
2026-04-17T15:04:10.239604+00:00 | Flowers | Miley Cyrus | source:amperwave-api
2026-04-17T15:04:51.480960+00:00 | Flowers | Miley Cyrus | source:amperwave-api
2026-04-17T15:05:32.132417+00:00 | Flowers | Miley Cyrus | source:amperwave-api
2026-04-17T15:06:48.676304+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-17T15:07:30.093180+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-17T15:08:10.272383+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-17T15:08:48.760110+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-17T15:09:29.134074+00:00 | Die With A Smile | Bruno Mars | source:amperwave-api
2026-04-17T15:10:46.756665+00:00 | Die With A Smile | Bruno Mars | source:amperwave-api
2026-04-17T15:11:25.447665+00:00 | Die With A Smile | Bruno Mars | source:amperwave-api
2026-04-17T15:12:04.341332+00:00 | Die With A Smile | Bruno Mars | source:amperwave-api
2026-04-17T15:13:37.515335+00:00 | Die With A Smile | Bruno Mars | source:amperwave-api
2026-04-17T15:14:18.558396+00:00 | Die With A Smile | Bruno Mars | source:amperwave-api
2026-04-17T15:15:19.293030+00:00 | Die With A Smile | Bruno Mars | source:amperwave-api
2026-04-17T15:15:59.107106+00:00 | Die With A Smile | Bruno Mars | source:amperwave-api
2026-04-17T15:16:55.473857+00:00 | Die With A Smile | Bruno Mars | source:amperwave-api
2026-04-17T15:17:35.351866+00:00 | Die With A Smile | Bruno Mars | source:amperwave-api
2026-04-17T15:18:14.548634+00:00 | Die With A Smile | Bruno Mars | source:amperwave-api
2026-04-17T15:18:54.227387+00:00 | Die With A Smile | Bruno Mars | source:amperwave-api
2026-04-17T15:19:34.039154+00:00 | Die With A Smile | Bruno Mars | source:amperwave-api
2026-04-17T15:20:14.726609+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T15:20:58.697464+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T15:21:39.346152+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T15:22:19.554235+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T15:23:00.204624+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T15:23:41.277425+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-17T15:24:21.101199+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-17T15:25:01.930968+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-17T15:25:44.751618+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-17T15:26:28.270900+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-17T15:27:09.982252+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-17T15:27:50.584342+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-17T15:29:16.321282+00:00 | Where Have You Been | Rihanna | source:amperwave-api
2026-04-17T15:30:00.797057+00:00 | Where Have You Been | Rihanna | source:amperwave-api
2026-04-17T15:30:42.351496+00:00 | Where Have You Been | Rihanna | source:amperwave-api
2026-04-17T15:31:24.514739+00:00 | Where Have You Been | Rihanna | source:amperwave-api
2026-04-17T15:32:07.018209+00:00 | Where Have You Been | Rihanna | source:amperwave-api
2026-04-17T15:32:47.660471+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T15:33:31.107300+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T15:34:15.654279+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T15:34:57.902946+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T15:35:40.845043+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T15:36:20.209277+00:00 | Manchild | Sabrina Carpenter | source:amperwave-api
2026-04-17T15:37:03.204946+00:00 | Manchild | Sabrina Carpenter | source:amperwave-api
2026-04-17T15:37:44.398386+00:00 | Manchild | Sabrina Carpenter | source:amperwave-api
2026-04-17T15:38:27.143873+00:00 | Manchild | Sabrina Carpenter | source:amperwave-api
2026-04-17T15:39:08.857945+00:00 | Manchild | Sabrina Carpenter | source:amperwave-api
2026-04-17T15:39:52.480806+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T15:40:33.656244+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T15:41:15.411093+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T15:41:55.733254+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T15:43:01.583682+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T15:43:41.548208+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T15:44:27.027445+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T15:45:07.555740+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T15:46:28.120098+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T15:47:11.764921+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T15:47:51.422862+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T15:48:32.457914+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T15:49:42.764137+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-17T15:50:26.760561+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-17T15:51:10.707123+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-17T15:51:51.322383+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-17T15:53:11.952471+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-17T15:53:53.012934+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-17T15:54:33.519465+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-17T15:55:54.914009+00:00 | Chemical | Post Malone | source:amperwave-api
2026-04-17T15:56:37.634905+00:00 | Chemical | Post Malone | source:amperwave-api
2026-04-17T15:57:21.511739+00:00 | Chemical | Post Malone | source:amperwave-api
2026-04-17T15:58:03.850646+00:00 | Chemical | Post Malone | source:amperwave-api
2026-04-17T15:58:48.046168+00:00 | Lonely | Akon | source:amperwave-api
2026-04-17T15:59:29.992631+00:00 | Lonely | Akon | source:amperwave-api
2026-04-17T16:00:10.740355+00:00 | Lonely | Akon | source:amperwave-api
2026-04-17T16:00:52.128767+00:00 | Lonely | Akon | source:amperwave-api
2026-04-17T16:01:33.942301+00:00 | Lonely | Akon | source:amperwave-api
2026-04-17T16:02:17.017487+00:00 | Time After Time | Inoj | source:amperwave-api
2026-04-17T16:02:57.342518+00:00 | Time After Time | Inoj | source:amperwave-api
2026-04-17T16:03:41.463905+00:00 | Time After Time | Inoj | source:amperwave-api
2026-04-17T16:04:23.859968+00:00 | Time After Time | Inoj | source:amperwave-api
2026-04-17T16:05:05.514099+00:00 | Time After Time | Inoj | source:amperwave-api
2026-04-17T16:05:48.257895+00:00 | Time After Time | Inoj | source:amperwave-api
2026-04-17T16:06:32.853446+00:00 | I Gotta Feeling | Black Eyed Peas | source:amperwave-api
2026-04-17T16:07:57.414117+00:00 | I Gotta Feeling | Black Eyed Peas | source:amperwave-api
2026-04-17T16:08:40.891100+00:00 | I Gotta Feeling | Black Eyed Peas | source:amperwave-api
2026-04-17T16:09:20.551334+00:00 | I Gotta Feeling | Black Eyed Peas | source:amperwave-api
2026-04-17T16:10:09.649110+00:00 | I Gotta Feeling | Black Eyed Peas | source:amperwave-api
2026-04-17T16:10:51.243814+00:00 | Push It | Salt-N-Pepa | source:amperwave-api
2026-04-17T16:11:35.759860+00:00 | Push It | Salt-N-Pepa | source:amperwave-api
2026-04-17T16:12:16.191863+00:00 | Push It | Salt-N-Pepa | source:amperwave-api
2026-04-17T16:13:01.717739+00:00 | Push It | Salt-N-Pepa | source:amperwave-api
2026-04-17T16:13:47.766269+00:00 | Push It | Salt-N-Pepa | source:amperwave-api
2026-04-17T16:14:28.364504+00:00 | Push It | Salt-N-Pepa | source:amperwave-api
2026-04-17T16:15:11.878740+00:00 | Push It | Salt-N-Pepa | source:amperwave-api
2026-04-17T16:15:55.654160+00:00 | Push It | Salt-N-Pepa | source:amperwave-api
2026-04-17T16:16:37.193406+00:00 | Push It | Salt-N-Pepa | source:amperwave-api
2026-04-17T16:17:20.757904+00:00 | Push It | Salt-N-Pepa | source:amperwave-api
2026-04-17T16:18:04.304261+00:00 | Push It | Salt-N-Pepa | source:amperwave-api
2026-04-17T16:18:43.727093+00:00 | Push It | Salt-N-Pepa | source:amperwave-api
2026-04-17T16:19:25.741969+00:00 | Push It | Salt-N-Pepa | source:amperwave-api
2026-04-17T16:20:12.791712+00:00 | Push It | Salt-N-Pepa | source:amperwave-api
2026-04-17T16:20:53.218494+00:00 | Push It | Salt-N-Pepa | source:amperwave-api
2026-04-17T16:22:37.636173+00:00 | Push It | Salt-N-Pepa | source:amperwave-api
2026-04-17T16:23:20.807668+00:00 | Down On Me | Jeremih | source:amperwave-api
2026-04-17T16:24:04.395850+00:00 | Down On Me | Jeremih | source:amperwave-api
2026-04-17T16:24:45.202663+00:00 | Down On Me | Jeremih | source:amperwave-api
2026-04-17T16:26:05.073818+00:00 | Down On Me | Jeremih | source:amperwave-api
2026-04-17T16:26:47.775239+00:00 | Come On Over Baby | Christina Aguilera | source:amperwave-api
2026-04-17T16:27:48.199158+00:00 | Come On Over Baby | Christina Aguilera | source:amperwave-api
2026-04-17T16:29:57.956538+00:00 | Lets Get Married | Jagged Edge | source:amperwave-api
2026-04-17T16:30:39.685840+00:00 | Lets Get Married | Jagged Edge | source:amperwave-api
2026-04-17T16:31:23.409934+00:00 | Lets Get Married | Jagged Edge | source:amperwave-api
2026-04-17T16:32:29.925702+00:00 | Lets Get Married | Jagged Edge | source:amperwave-api
2026-04-17T16:33:11.697533+00:00 | Lets Get Married | Jagged Edge | source:amperwave-api
2026-04-17T16:33:52.775562+00:00 | Havana | Camilla Cabello | source:amperwave-api
2026-04-17T16:34:39.559969+00:00 | Havana | Camilla Cabello | source:amperwave-api
2026-04-17T16:35:41.412914+00:00 | Havana | Camilla Cabello | source:amperwave-api
2026-04-17T16:36:27.871145+00:00 | Havana | Camilla Cabello | source:amperwave-api
2026-04-17T16:37:10.207304+00:00 | Havana | Camilla Cabello | source:amperwave-api
2026-04-17T16:37:49.080124+00:00 | Lets Get Down | Tony Toni Tone! | source:amperwave-api
2026-04-17T16:38:32.005787+00:00 | Lets Get Down | Tony Toni Tone! | source:amperwave-api
2026-04-17T16:39:12.146678+00:00 | Lets Get Down | Tony Toni Tone! | source:amperwave-api
2026-04-17T16:39:53.720625+00:00 | Lets Get Down | Tony Toni Tone! | source:amperwave-api
2026-04-17T16:40:45.802491+00:00 | Lets Get Down | Tony Toni Tone! | source:amperwave-api
2026-04-17T16:41:34.274320+00:00 | Girlfriend | N-Sync | source:amperwave-api
2026-04-17T16:42:17.046758+00:00 | Girlfriend | N-Sync | source:amperwave-api
2026-04-17T16:42:58.043671+00:00 | Girlfriend | N-Sync | source:amperwave-api
2026-04-17T16:43:40.546712+00:00 | Girlfriend | N-Sync | source:amperwave-api
2026-04-17T16:44:21.383679+00:00 | Girlfriend | N-Sync | source:amperwave-api
2026-04-17T16:45:04.263718+00:00 | Girlfriend | N-Sync | source:amperwave-api
2026-04-17T16:45:48.909807+00:00 | Girlfriend | N-Sync | source:amperwave-api
2026-04-17T16:46:32.509775+00:00 | Girlfriend | N-Sync | source:amperwave-api
2026-04-17T16:47:53.773639+00:00 | Girlfriend | N-Sync | source:amperwave-api
2026-04-17T16:48:33.181811+00:00 | Girlfriend | N-Sync | source:amperwave-api
2026-04-17T16:49:12.995725+00:00 | Girlfriend | N-Sync | source:amperwave-api
2026-04-17T16:49:55.672736+00:00 | Girlfriend | N-Sync | source:amperwave-api
2026-04-17T16:50:38.024148+00:00 | Girlfriend | N-Sync | source:amperwave-api
2026-04-17T16:51:20.192133+00:00 | Girlfriend | N-Sync | source:amperwave-api
2026-04-17T16:52:04.384144+00:00 | Girlfriend | N-Sync | source:amperwave-api
2026-04-17T16:52:46.532228+00:00 | Girlfriend | N-Sync | source:amperwave-api
2026-04-17T16:53:29.336763+00:00 | No Scrubs | Tlc | source:amperwave-api
2026-04-17T16:54:10.232136+00:00 | No Scrubs | Tlc | source:amperwave-api
2026-04-17T16:54:52.642193+00:00 | No Scrubs | Tlc | source:amperwave-api
2026-04-17T16:55:33.724187+00:00 | No Scrubs | Tlc | source:amperwave-api
2026-04-17T16:56:16.275815+00:00 | No Scrubs | Tlc | source:amperwave-api
2026-04-17T16:56:58.376634+00:00 | Grenade | Bruno Mars | source:amperwave-api
2026-04-17T16:57:39.154758+00:00 | Grenade | Bruno Mars | source:amperwave-api
2026-04-17T16:58:21.810107+00:00 | Grenade | Bruno Mars | source:amperwave-api
2026-04-17T16:59:23.463034+00:00 | Grenade | Bruno Mars | source:amperwave-api
2026-04-17T17:00:05.561789+00:00 | Grenade | Bruno Mars | source:amperwave-api
2026-04-17T17:00:46.552278+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T17:01:26.236595+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T17:02:27.808537+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T17:03:07.400455+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T17:03:46.090569+00:00 | Sunroof | Nicky Youre | source:amperwave-api
2026-04-17T17:04:24.028692+00:00 | Sunroof | Nicky Youre | source:amperwave-api
2026-04-17T17:05:36.290832+00:00 | Sunroof | Nicky Youre | source:amperwave-api
2026-04-17T17:06:15.499549+00:00 | Sunroof | Nicky Youre | source:amperwave-api
2026-04-17T17:06:54.507766+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-17T17:07:33.599230+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-17T17:08:43.061643+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-17T17:09:23.382207+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-17T17:10:02.615460+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T17:10:40.896204+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T17:11:42.724140+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T17:12:23.021717+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T17:13:00.445704+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T17:13:39.501760+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T17:14:17.193103+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T17:14:54.907522+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T17:15:32.528635+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T17:16:11.568231+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T17:16:51.669956+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T17:17:28.437566+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T17:18:06.230828+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T17:18:45.099473+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T17:19:23.394538+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T17:20:01.363360+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T17:20:39.098698+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T17:21:19.412299+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T17:21:58.745458+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T17:23:01.867374+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T17:23:40.066652+00:00 | Stargazing | Myles Smith | source:amperwave-api
2026-04-17T17:24:19.759127+00:00 | Stargazing | Myles Smith | source:amperwave-api
2026-04-17T17:24:58.952895+00:00 | Stargazing | Myles Smith | source:amperwave-api
2026-04-17T17:25:37.709835+00:00 | Stargazing | Myles Smith | source:amperwave-api
2026-04-17T17:26:17.708905+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T17:27:27.517074+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T17:28:06.975546+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T17:28:45.285775+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T17:29:24.032061+00:00 | Hollaback Girl | Gwen Stefani | source:amperwave-api
2026-04-17T17:30:30.931445+00:00 | Hollaback Girl | Gwen Stefani | source:amperwave-api
2026-04-17T17:31:10.340045+00:00 | Hollaback Girl | Gwen Stefani | source:amperwave-api
2026-04-17T17:31:48.963346+00:00 | Hollaback Girl | Gwen Stefani | source:amperwave-api
2026-04-17T17:32:27.991630+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T17:33:55.604527+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T17:34:33.616202+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T17:35:10.901951+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T17:35:49.788067+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T17:36:56.101176+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T17:37:34.016910+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T17:38:12.497087+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T17:38:51.201991+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T17:39:53.142343+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T17:40:32.141857+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T17:41:11.208665+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T17:41:49.418051+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T17:42:27.473189+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T17:43:04.838165+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T17:43:42.453816+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T17:44:20.406372+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T17:44:58.860915+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T17:45:38.801536+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T17:46:17.664734+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T17:46:56.219867+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T17:47:34.498419+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T17:48:12.977254+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
