2026-04-13T00:00:31.636071+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-13T10:02:52.600256+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T10:03:27.661736+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T10:04:03.004090+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T10:04:38.457499+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T10:05:18.691245+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T10:05:57.434401+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T10:06:34.036871+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T10:07:09.649550+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T10:07:45.418436+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T10:08:22.286473+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T10:08:58.309757+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T10:09:33.136755+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T10:10:10.583510+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T10:10:46.321144+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T10:11:21.785184+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T10:11:57.911847+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T10:12:33.477689+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T10:13:31.382826+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T10:14:12.991479+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T10:14:48.125946+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T10:15:29.292523+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T10:16:05.356532+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T10:16:41.512384+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T10:17:18.150315+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T10:17:53.939721+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T10:18:28.923861+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T10:19:03.849385+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T10:19:38.842182+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T10:20:13.659554+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T10:20:48.585306+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T10:21:25.995341+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T10:22:01.207288+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T10:22:36.688356+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T10:23:26.768593+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T10:24:02.498090+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T10:24:37.683746+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T10:25:13.593362+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T10:25:50.846485+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T10:26:25.444463+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T10:27:02.145542+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T10:27:37.393695+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T10:29:13.794547+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T10:29:48.653119+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T10:30:25.855433+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T10:31:02.668043+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T10:31:37.512739+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T10:32:15.830432+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T10:32:52.793533+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T10:33:27.671880+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T10:34:02.636061+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T10:34:38.257354+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T10:35:13.494528+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T10:35:50.209790+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-13T10:36:25.133238+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-13T10:36:59.730827+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-13T10:37:34.546325+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-13T10:38:09.960779+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-13T10:38:45.932897+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-13T10:39:28.076235+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-13T10:40:03.947744+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-13T10:40:38.905773+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-13T10:41:17.223889+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-13T10:41:53.691935+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-13T10:42:29.607305+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-13T10:43:05.505393+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-13T10:43:41.609636+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-13T10:44:42.340131+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-13T10:45:18.891584+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-13T10:45:53.547968+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-13T10:46:53.233609+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-13T10:47:28.411519+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-13T10:48:26.486390+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T10:49:03.172006+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T10:49:39.227017+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T10:50:14.238302+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T10:50:49.292818+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T10:51:25.091329+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T10:52:00.734830+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T10:52:36.478767+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T10:53:11.934309+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T10:53:47.678120+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T10:54:23.721186+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T10:55:00.047686+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T10:56:00.839938+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T10:56:36.215118+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T10:57:34.961339+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T10:58:10.680696+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T10:58:46.181829+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T10:59:22.281996+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T10:59:57.694798+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T11:00:53.515477+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T11:01:28.795910+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T11:02:06.703578+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T11:02:42.594472+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T11:03:41.338971+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T11:04:18.521550+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T11:04:55.147098+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T11:05:30.805299+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T11:06:06.613959+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T11:06:43.176022+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T11:07:18.698755+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T11:07:54.219108+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T11:08:29.979063+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T11:09:05.372163+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T11:09:41.527721+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T11:10:16.891276+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T11:10:53.058261+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T11:11:32.395384+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T11:12:08.338768+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T11:12:43.821743+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T11:13:44.473958+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T11:14:19.702193+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T11:14:57.478845+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T11:15:33.312071+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T11:16:08.811817+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T11:17:06.093328+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T11:17:42.987552+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T11:18:22.532723+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T11:18:59.453251+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T11:19:34.649613+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T11:20:37.399944+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T11:21:12.937256+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T11:21:49.014286+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T11:22:24.703073+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T11:23:00.155676+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T11:23:36.506217+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T11:24:12.511518+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T11:24:48.827201+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T11:25:24.988283+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T11:26:01.003028+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T11:26:36.794886+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T11:27:31.121175+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T11:28:09.225427+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T11:28:45.400299+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T11:29:53.132034+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T11:30:29.146393+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T11:31:33.930893+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T11:32:14.165577+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T11:33:12.776087+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T11:33:50.930838+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T11:34:46.527772+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T11:35:22.948797+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T11:36:23.029198+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T11:37:00.037813+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T11:37:37.033651+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T11:38:12.968015+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T11:38:48.416801+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T11:39:23.467074+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T11:39:58.309500+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T11:40:33.592972+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T11:41:08.555172+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T11:41:44.665102+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T11:42:19.212624+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T11:42:54.883145+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T11:43:29.990504+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T11:44:31.530728+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T11:45:07.299019+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T11:45:43.323041+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T11:46:44.177936+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T11:47:19.446885+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T11:47:57.627958+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T11:48:32.936669+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T11:49:08.112439+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T11:49:43.787831+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T11:50:19.040441+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T11:50:53.582614+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T11:51:28.684935+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T11:52:03.942891+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T11:53:05.393365+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T11:53:42.326604+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T11:54:17.501348+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T11:54:52.606079+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T11:55:27.599616+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T11:56:03.432138+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T11:56:41.387065+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T11:57:16.849786+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T11:57:52.298265+00:00 | Golden | Huntr/X, Ejae, Audrey Nuna... | source:amperwave-api
2026-04-13T11:58:27.680133+00:00 | Golden | Huntr/X, Ejae, Audrey Nuna... | source:amperwave-api
2026-04-13T11:59:02.838271+00:00 | Golden | Huntr/X, Ejae, Audrey Nuna... | source:amperwave-api
2026-04-13T11:59:38.460550+00:00 | Golden | Huntr/X, Ejae, Audrey Nuna... | source:amperwave-api
2026-04-13T12:00:32.413415+00:00 | Golden | Huntr/X, Ejae, Audrey Nuna... | source:amperwave-api
2026-04-13T12:01:11.438042+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T12:01:48.564909+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T12:02:52.161227+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T12:03:26.859575+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T12:04:06.800345+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-13T12:04:43.952347+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-13T12:05:19.261830+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-13T12:06:01.997915+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-13T12:06:36.814413+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-13T12:07:11.393772+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-13T12:07:52.814150+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-13T12:08:28.310875+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-13T12:09:03.671688+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-13T12:09:39.651859+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-13T12:10:14.734405+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-13T12:10:49.766447+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-13T12:11:24.870699+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-13T12:11:59.580636+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-13T12:12:36.404878+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-13T12:13:11.223417+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-13T12:13:47.673196+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-13T12:14:23.359220+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-13T12:14:58.330511+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-13T12:15:33.151023+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-13T12:16:07.667419+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-13T12:16:42.853687+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-13T12:17:32.273838+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-13T12:18:07.746120+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-13T12:18:42.819128+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T12:19:44.280347+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T12:20:19.365103+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T12:21:13.404988+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T12:21:48.292745+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T12:22:29.131635+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T12:23:04.327846+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T12:23:39.633822+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T12:24:39.215159+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T12:26:16.621392+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T12:26:51.917819+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T12:27:27.261712+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T12:28:02.772941+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T12:28:38.874241+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T12:29:14.636469+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T12:29:50.504945+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T12:30:24.965004+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T12:31:00.681158+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T12:31:36.295241+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T12:32:12.169659+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T12:32:48.126151+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T12:33:30.585323+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T12:34:05.882315+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T12:34:41.409227+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T12:35:16.478255+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T12:35:50.922457+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T12:36:50.051851+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T12:37:25.334685+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T12:37:59.695198+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T12:39:19.729846+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T12:40:09.757767+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T12:40:44.971206+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T12:41:45.800165+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T12:42:22.079057+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T12:42:56.521411+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T12:43:31.574113+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T12:44:07.172591+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T12:44:42.504620+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T12:45:17.461368+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T12:45:52.578307+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T12:46:26.996240+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T12:47:01.897473+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T12:47:36.437076+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T12:48:11.512663+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T12:48:47.636813+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T12:49:30.327054+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T12:50:05.525733+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T12:51:06.532648+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T12:51:44.014142+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T12:52:18.191092+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T12:52:55.610543+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T12:53:30.797528+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T12:54:05.847173+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-13T12:55:01.238800+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-13T12:55:36.151824+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-13T12:56:16.897802+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-13T12:56:52.882224+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-13T12:57:27.446907+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-13T12:58:28.029782+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-13T12:59:03.443491+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-13T12:59:38.661006+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-13T13:00:13.677056+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-13T13:00:48.856518+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-13T13:01:23.970407+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-13T13:01:58.840950+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-13T13:02:34.010282+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-13T13:03:09.791793+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-13T13:03:45.957526+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-13T13:04:22.394161+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-13T13:04:57.162459+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-13T13:05:36.786423+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-13T13:06:12.652804+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-13T13:07:14.842400+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-13T13:07:53.419042+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-13T13:08:28.853910+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T13:09:30.474366+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T13:10:05.651225+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T13:10:45.988190+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T13:11:22.265224+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T13:11:56.704691+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T13:12:58.151456+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T13:13:32.832908+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-13T13:14:17.740006+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-13T13:14:54.294687+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-13T13:15:30.250787+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-13T13:16:05.893602+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T13:16:40.845516+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T13:17:16.125308+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T13:17:51.661205+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T13:18:26.480732+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T13:19:01.608472+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T13:19:36.943548+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T13:20:12.076169+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T13:20:47.788996+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T13:21:32.241153+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T13:22:08.296716+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T13:22:43.482769+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T13:23:19.842672+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T13:23:55.711824+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T13:24:30.767601+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T13:25:07.492629+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T13:25:42.933295+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T13:26:42.788287+00:00 | Where Is My Husband! | Raye | source:amperwave-api
