2026-04-17T00:00:04.971836+00:00 | Dont Stand So Close To Me | Police | source:amperwave-api
2026-04-17T13:18:36.652347+00:00 | Back In Black | Ac/Dc | source:amperwave-api
2026-04-17T13:19:20.050307+00:00 | Back In Black | Ac/Dc | source:amperwave-api
2026-04-17T13:20:02.766003+00:00 | Purple Haze | Jimi Hendrix | source:amperwave-api
2026-04-17T13:20:43.191806+00:00 | Purple Haze | Jimi Hendrix | source:amperwave-api
2026-04-17T13:21:25.760984+00:00 | Purple Haze | Jimi Hendrix | source:amperwave-api
2026-04-17T13:22:09.488995+00:00 | Purple Haze | Jimi Hendrix | source:amperwave-api
2026-04-17T13:22:49.048508+00:00 | Sharp Dressed Man | Zz Top | source:amperwave-api
2026-04-17T13:23:28.678497+00:00 | Sharp Dressed Man | Zz Top | source:amperwave-api
2026-04-17T13:24:10.170873+00:00 | Sharp Dressed Man | Zz Top | source:amperwave-api
2026-04-17T13:24:51.352187+00:00 | Sharp Dressed Man | Zz Top | source:amperwave-api
2026-04-17T13:25:47.052763+00:00 | Sharp Dressed Man | Zz Top | source:amperwave-api
2026-04-17T13:26:30.415323+00:00 | Sharp Dressed Man | Zz Top | source:amperwave-api
2026-04-17T13:27:12.329576+00:00 | Feelin Satisfied | Boston | source:amperwave-api
2026-04-17T13:27:53.290720+00:00 | Feelin Satisfied | Boston | source:amperwave-api
2026-04-17T13:28:37.765884+00:00 | Feelin Satisfied | Boston | source:amperwave-api
2026-04-17T13:29:18.683924+00:00 | Feelin Satisfied | Boston | source:amperwave-api
2026-04-17T13:29:59.491307+00:00 | Feelin Satisfied | Boston | source:amperwave-api
2026-04-17T13:31:13.836530+00:00 | Feelin Satisfied | Boston | source:amperwave-api
2026-04-17T13:31:54.676693+00:00 | Feelin Satisfied | Boston | source:amperwave-api
2026-04-17T13:32:35.846858+00:00 | Feelin Satisfied | Boston | source:amperwave-api
2026-04-17T13:33:18.705370+00:00 | Feelin Satisfied | Boston | source:amperwave-api
2026-04-17T13:33:59.829620+00:00 | Feelin Satisfied | Boston | source:amperwave-api
2026-04-17T13:34:39.897218+00:00 | Feelin Satisfied | Boston | source:amperwave-api
2026-04-17T13:35:21.074748+00:00 | Feelin Satisfied | Boston | source:amperwave-api
2026-04-17T13:36:02.093464+00:00 | Feelin Satisfied | Boston | source:amperwave-api
2026-04-17T13:36:44.147651+00:00 | Feelin Satisfied | Boston | source:amperwave-api
2026-04-17T13:37:25.421103+00:00 | Feelin Satisfied | Boston | source:amperwave-api
2026-04-17T13:38:04.739479+00:00 | Feelin Satisfied | Boston | source:amperwave-api
2026-04-17T13:38:48.714078+00:00 | Feelin Satisfied | Boston | source:amperwave-api
2026-04-17T13:39:29.948385+00:00 | Keep On Loving You | Reo Speedwagon | source:amperwave-api
2026-04-17T13:40:12.599693+00:00 | Keep On Loving You | Reo Speedwagon | source:amperwave-api
2026-04-17T13:40:53.686892+00:00 | Keep On Loving You | Reo Speedwagon | source:amperwave-api
2026-04-17T13:41:38.551923+00:00 | Keep On Loving You | Reo Speedwagon | source:amperwave-api
2026-04-17T13:42:20.683504+00:00 | Keep On Loving You | Reo Speedwagon | source:amperwave-api
2026-04-17T13:43:00.672495+00:00 | Dream On | Aerosmith | source:amperwave-api
2026-04-17T13:43:44.504155+00:00 | Dream On | Aerosmith | source:amperwave-api
2026-04-17T13:44:26.511378+00:00 | Dream On | Aerosmith | source:amperwave-api
2026-04-17T13:45:28.777973+00:00 | Dream On | Aerosmith | source:amperwave-api
2026-04-17T13:46:12.404332+00:00 | Dream On | Aerosmith | source:amperwave-api
2026-04-17T13:46:53.029999+00:00 | Dream On | Aerosmith | source:amperwave-api
2026-04-17T13:47:33.498210+00:00 | Dream On | Aerosmith | source:amperwave-api
2026-04-17T13:49:07.220432+00:00 | Dream On | Aerosmith | source:amperwave-api
2026-04-17T13:49:47.633980+00:00 | Dream On | Aerosmith | source:amperwave-api
2026-04-17T13:50:30.089362+00:00 | Dream On | Aerosmith | source:amperwave-api
2026-04-17T13:51:15.352085+00:00 | Dream On | Aerosmith | source:amperwave-api
2026-04-17T13:52:50.109085+00:00 | Dream On | Aerosmith | source:amperwave-api
2026-04-17T13:53:30.057472+00:00 | Dream On | Aerosmith | source:amperwave-api
2026-04-17T13:54:12.676790+00:00 | Dream On | Aerosmith | source:amperwave-api
2026-04-17T13:54:52.779775+00:00 | Dream On | Aerosmith | source:amperwave-api
2026-04-17T13:56:20.672534+00:00 | My Kinda Lover | Billy Squier | source:amperwave-api
2026-04-17T13:57:01.996302+00:00 | My Kinda Lover | Billy Squier | source:amperwave-api
2026-04-17T13:57:45.548585+00:00 | My Kinda Lover | Billy Squier | source:amperwave-api
2026-04-17T13:58:27.646229+00:00 | My Kinda Lover | Billy Squier | source:amperwave-api
2026-04-17T13:59:44.005883+00:00 | My Kinda Lover | Billy Squier | source:amperwave-api
2026-04-17T14:00:26.266074+00:00 | Run To You | Bryan Adams | source:amperwave-api
2026-04-17T14:01:09.597786+00:00 | Run To You | Bryan Adams | source:amperwave-api
2026-04-17T14:01:52.253097+00:00 | Run To You | Bryan Adams | source:amperwave-api
2026-04-17T14:02:40.002351+00:00 | Run To You | Bryan Adams | source:amperwave-api
2026-04-17T14:03:21.152045+00:00 | Run To You | Bryan Adams | source:amperwave-api
2026-04-17T14:04:01.857967+00:00 | Run To You | Bryan Adams | source:amperwave-api
2026-04-17T14:04:42.463793+00:00 | Slow Ride | Foghat | source:amperwave-api
2026-04-17T14:05:24.124025+00:00 | Slow Ride | Foghat | source:amperwave-api
2026-04-17T14:06:06.364429+00:00 | Slow Ride | Foghat | source:amperwave-api
2026-04-17T14:06:48.420627+00:00 | Slow Ride | Foghat | source:amperwave-api
2026-04-17T14:07:29.085785+00:00 | Slow Ride | Foghat | source:amperwave-api
2026-04-17T14:08:12.333831+00:00 | Slow Ride | Foghat | source:amperwave-api
2026-04-17T14:08:54.638444+00:00 | Slow Ride | Foghat | source:amperwave-api
2026-04-17T14:09:37.347196+00:00 | Slow Ride | Foghat | source:amperwave-api
2026-04-17T14:10:22.235430+00:00 | Slow Ride | Foghat | source:amperwave-api
2026-04-17T14:11:34.907485+00:00 | Slow Ride | Foghat | source:amperwave-api
2026-04-17T14:12:20.461237+00:00 | Slow Ride | Foghat | source:amperwave-api
2026-04-17T14:13:01.737248+00:00 | Slow Ride | Foghat | source:amperwave-api
2026-04-17T14:13:42.519425+00:00 | Slow Ride | Foghat | source:amperwave-api
2026-04-17T14:14:22.392332+00:00 | Slow Ride | Foghat | source:amperwave-api
2026-04-17T14:15:04.498209+00:00 | Slow Ride | Foghat | source:amperwave-api
2026-04-17T14:15:50.408848+00:00 | Slow Ride | Foghat | source:amperwave-api
2026-04-17T14:16:35.759201+00:00 | Slow Ride | Foghat | source:amperwave-api
2026-04-17T14:17:18.008269+00:00 | Slow Ride | Foghat | source:amperwave-api
2026-04-17T14:17:59.072607+00:00 | Slow Ride | Foghat | source:amperwave-api
2026-04-17T14:18:40.993397+00:00 | Slow Ride | Foghat | source:amperwave-api
2026-04-17T14:19:25.175125+00:00 | Slow Ride | Foghat | source:amperwave-api
2026-04-17T14:20:07.465179+00:00 | Slow Ride | Foghat | source:amperwave-api
2026-04-17T14:20:48.978755+00:00 | Bark At The Moon | Ozzy Osbourne | source:amperwave-api
2026-04-17T14:21:44.358776+00:00 | Bark At The Moon | Ozzy Osbourne | source:amperwave-api
2026-04-17T14:22:26.893438+00:00 | Bark At The Moon | Ozzy Osbourne | source:amperwave-api
2026-04-17T14:23:07.700673+00:00 | Bark At The Moon | Ozzy Osbourne | source:amperwave-api
2026-04-17T14:23:49.442176+00:00 | Bark At The Moon | Ozzy Osbourne | source:amperwave-api
2026-04-17T14:25:21.074041+00:00 | Better Man | Pearl Jam | source:amperwave-api
2026-04-17T14:26:02.113973+00:00 | Better Man | Pearl Jam | source:amperwave-api
2026-04-17T14:26:47.052348+00:00 | Better Man | Pearl Jam | source:amperwave-api
2026-04-17T14:27:35.062891+00:00 | Better Man | Pearl Jam | source:amperwave-api
2026-04-17T14:29:00.130580+00:00 | Better Man | Pearl Jam | source:amperwave-api
2026-04-17T14:29:41.986136+00:00 | Better Man | Pearl Jam | source:amperwave-api
2026-04-17T14:30:22.507561+00:00 | Better Man | Pearl Jam | source:amperwave-api
2026-04-17T14:31:01.528172+00:00 | Better Man | Pearl Jam | source:amperwave-api
2026-04-17T14:32:34.257399+00:00 | Better Man | Pearl Jam | source:amperwave-api
2026-04-17T14:33:16.396911+00:00 | Better Man | Pearl Jam | source:amperwave-api
2026-04-17T14:33:57.860685+00:00 | Better Man | Pearl Jam | source:amperwave-api
2026-04-17T14:34:37.510273+00:00 | Better Man | Pearl Jam | source:amperwave-api
2026-04-17T14:35:53.032372+00:00 | Better Man | Pearl Jam | source:amperwave-api
2026-04-17T14:36:35.038163+00:00 | Better Man | Pearl Jam | source:amperwave-api
2026-04-17T14:37:16.222635+00:00 | Better Man | Pearl Jam | source:amperwave-api
2026-04-17T14:37:59.171087+00:00 | Just What I Needed | Cars | source:amperwave-api
2026-04-17T14:39:07.913047+00:00 | Just What I Needed | Cars | source:amperwave-api
2026-04-17T14:39:51.256868+00:00 | Just What I Needed | Cars | source:amperwave-api
2026-04-17T14:40:32.234607+00:00 | Just What I Needed | Cars | source:amperwave-api
2026-04-17T14:41:15.892334+00:00 | Just What I Needed | Cars | source:amperwave-api
2026-04-17T14:41:57.111302+00:00 | Livin On A Prayer | Bon Jovi | source:amperwave-api
2026-04-17T14:42:41.675249+00:00 | Livin On A Prayer | Bon Jovi | source:amperwave-api
2026-04-17T14:43:23.453796+00:00 | Livin On A Prayer | Bon Jovi | source:amperwave-api
2026-04-17T14:44:04.698154+00:00 | Livin On A Prayer | Bon Jovi | source:amperwave-api
2026-04-17T14:44:47.060159+00:00 | Livin On A Prayer | Bon Jovi | source:amperwave-api
2026-04-17T14:45:28.848001+00:00 | Livin On A Prayer | Bon Jovi | source:amperwave-api
2026-04-17T14:46:09.629349+00:00 | Livin On A Prayer | Bon Jovi | source:amperwave-api
2026-04-17T14:46:49.371421+00:00 | Livin On A Prayer | Bon Jovi | source:amperwave-api
2026-04-17T14:47:31.241765+00:00 | Livin On A Prayer | Bon Jovi | source:amperwave-api
2026-04-17T14:48:17.324135+00:00 | Livin On A Prayer | Bon Jovi | source:amperwave-api
2026-04-17T14:48:58.892636+00:00 | Livin On A Prayer | Bon Jovi | source:amperwave-api
2026-04-17T14:49:40.111618+00:00 | Livin On A Prayer | Bon Jovi | source:amperwave-api
2026-04-17T14:51:01.447884+00:00 | Livin On A Prayer | Bon Jovi | source:amperwave-api
2026-04-17T14:51:41.451369+00:00 | Livin On A Prayer | Bon Jovi | source:amperwave-api
2026-04-17T14:52:21.702080+00:00 | Go Your Own Way | Fleetwood Mac | source:amperwave-api
2026-04-17T14:53:01.829598+00:00 | Go Your Own Way | Fleetwood Mac | source:amperwave-api
2026-04-17T14:53:43.110918+00:00 | Go Your Own Way | Fleetwood Mac | source:amperwave-api
2026-04-17T14:54:24.110744+00:00 | Go Your Own Way | Fleetwood Mac | source:amperwave-api
2026-04-17T14:55:08.419558+00:00 | Go Your Own Way | Fleetwood Mac | source:amperwave-api
2026-04-17T14:55:50.934128+00:00 | We Will Rock You We Are The Champions | Queen | source:amperwave-api
2026-04-17T14:56:34.301825+00:00 | We Will Rock You We Are The Champions | Queen | source:amperwave-api
2026-04-17T14:57:16.748523+00:00 | We Will Rock You We Are The Champions | Queen | source:amperwave-api
2026-04-17T14:57:59.364677+00:00 | We Will Rock You We Are The Champions | Queen | source:amperwave-api
2026-04-17T14:58:41.056379+00:00 | We Will Rock You We Are The Champions | Queen | source:amperwave-api
2026-04-17T14:59:24.024921+00:00 | We Will Rock You We Are The Champions | Queen | source:amperwave-api
2026-04-17T15:00:06.228960+00:00 | We Will Rock You We Are The Champions | Queen | source:amperwave-api
2026-04-17T15:00:47.562702+00:00 | We Will Rock You We Are The Champions | Queen | source:amperwave-api
2026-04-17T15:01:29.936066+00:00 | Runnin With The Devil | Van Halen | source:amperwave-api
2026-04-17T15:02:10.845328+00:00 | Runnin With The Devil | Van Halen | source:amperwave-api
2026-04-17T15:03:29.383276+00:00 | Runnin With The Devil | Van Halen | source:amperwave-api
2026-04-17T15:04:12.578345+00:00 | Runnin With The Devil | Van Halen | source:amperwave-api
2026-04-17T15:04:54.803611+00:00 | Wherever I May Roam | Metallica | source:amperwave-api
2026-04-17T15:05:34.886489+00:00 | Wherever I May Roam | Metallica | source:amperwave-api
2026-04-17T15:06:51.517520+00:00 | Wherever I May Roam | Metallica | source:amperwave-api
2026-04-17T15:07:33.332400+00:00 | Wherever I May Roam | Metallica | source:amperwave-api
2026-04-17T15:08:12.750807+00:00 | Wherever I May Roam | Metallica | source:amperwave-api
2026-04-17T15:08:50.993601+00:00 | Wherever I May Roam | Metallica | source:amperwave-api
2026-04-17T15:10:49.825186+00:00 | Wherever I May Roam | Metallica | source:amperwave-api
2026-04-17T15:11:27.938436+00:00 | Break On Through (To The Other Side) | Doors | source:amperwave-api
2026-04-17T15:12:06.740415+00:00 | Break On Through (To The Other Side) | Doors | source:amperwave-api
2026-04-17T15:13:41.188067+00:00 | Break On Through (To The Other Side) | Doors | source:amperwave-api
2026-04-17T15:14:21.139958+00:00 | Young Lust | Pink Floyd | source:amperwave-api
2026-04-17T15:15:23.127212+00:00 | Young Lust | Pink Floyd | source:amperwave-api
2026-04-17T15:16:02.738912+00:00 | Young Lust | Pink Floyd | source:amperwave-api
2026-04-17T15:16:58.488700+00:00 | Young Lust | Pink Floyd | source:amperwave-api
2026-04-17T15:17:38.540532+00:00 | Young Lust | Pink Floyd | source:amperwave-api
2026-04-17T15:18:17.289432+00:00 | Under The Bridge | Red Hot Chili Peppers | source:amperwave-api
2026-04-17T15:18:56.711026+00:00 | Under The Bridge | Red Hot Chili Peppers | source:amperwave-api
2026-04-17T15:19:37.316031+00:00 | Under The Bridge | Red Hot Chili Peppers | source:amperwave-api
2026-04-17T15:20:19.889049+00:00 | Under The Bridge | Red Hot Chili Peppers | source:amperwave-api
2026-04-17T15:21:02.192150+00:00 | Under The Bridge | Red Hot Chili Peppers | source:amperwave-api
2026-04-17T15:21:42.810719+00:00 | Under The Bridge | Red Hot Chili Peppers | source:amperwave-api
2026-04-17T15:22:23.030724+00:00 | Beast Of Burden | Rolling Stones | source:amperwave-api
2026-04-17T15:23:03.307973+00:00 | Beast Of Burden | Rolling Stones | source:amperwave-api
2026-04-17T15:23:44.078308+00:00 | Beast Of Burden | Rolling Stones | source:amperwave-api
2026-04-17T15:24:24.181405+00:00 | Beast Of Burden | Rolling Stones | source:amperwave-api
2026-04-17T15:25:06.584512+00:00 | Beast Of Burden | Rolling Stones | source:amperwave-api
2026-04-17T15:25:47.940907+00:00 | Beast Of Burden | Rolling Stones | source:amperwave-api
2026-04-17T15:26:31.484536+00:00 | Beast Of Burden | Rolling Stones | source:amperwave-api
2026-04-17T15:27:13.242123+00:00 | You Wreck Me | Tom Petty | source:amperwave-api
2026-04-17T15:27:54.460645+00:00 | You Wreck Me | Tom Petty | source:amperwave-api
2026-04-17T15:29:20.349618+00:00 | You Wreck Me | Tom Petty | source:amperwave-api
2026-04-17T15:30:04.714076+00:00 | You Wreck Me | Tom Petty | source:amperwave-api
2026-04-17T15:30:45.704701+00:00 | You Wreck Me | Tom Petty | source:amperwave-api
2026-04-17T15:31:28.379661+00:00 | You Wreck Me | Tom Petty | source:amperwave-api
2026-04-17T15:32:10.128584+00:00 | You Wreck Me | Tom Petty | source:amperwave-api
2026-04-17T15:32:50.698397+00:00 | You Wreck Me | Tom Petty | source:amperwave-api
2026-04-17T15:33:34.785946+00:00 | You Wreck Me | Tom Petty | source:amperwave-api
2026-04-17T15:34:19.392431+00:00 | You Wreck Me | Tom Petty | source:amperwave-api
2026-04-17T15:35:00.250599+00:00 | You Wreck Me | Tom Petty | source:amperwave-api
2026-04-17T15:35:43.567875+00:00 | You Wreck Me | Tom Petty | source:amperwave-api
2026-04-17T15:36:23.764254+00:00 | You Wreck Me | Tom Petty | source:amperwave-api
2026-04-17T15:37:06.606698+00:00 | You Wreck Me | Tom Petty | source:amperwave-api
2026-04-17T15:37:49.047886+00:00 | Everlong | Foo Fighters | source:amperwave-api
2026-04-17T15:38:29.810340+00:00 | Everlong | Foo Fighters | source:amperwave-api
2026-04-17T15:39:13.318797+00:00 | Everlong | Foo Fighters | source:amperwave-api
2026-04-17T15:39:55.371410+00:00 | Everlong | Foo Fighters | source:amperwave-api
2026-04-17T15:40:37.905649+00:00 | Everlong | Foo Fighters | source:amperwave-api
2026-04-17T15:41:18.222788+00:00 | Everlong | Foo Fighters | source:amperwave-api
2026-04-17T15:41:58.596688+00:00 | Everlong | Foo Fighters | source:amperwave-api
2026-04-17T15:43:04.921579+00:00 | Cryin | Aerosmith | source:amperwave-api
2026-04-17T15:43:44.785166+00:00 | Cryin | Aerosmith | source:amperwave-api
2026-04-17T15:44:30.759844+00:00 | Cryin | Aerosmith | source:amperwave-api
2026-04-17T15:45:10.581650+00:00 | Cryin | Aerosmith | source:amperwave-api
2026-04-17T15:46:32.967741+00:00 | Cryin | Aerosmith | source:amperwave-api
2026-04-17T15:47:14.327292+00:00 | Cryin | Aerosmith | source:amperwave-api
2026-04-17T15:47:54.762371+00:00 | Cryin | Aerosmith | source:amperwave-api
2026-04-17T15:48:35.407859+00:00 | Cryin | Aerosmith | source:amperwave-api
2026-04-17T15:49:47.565360+00:00 | Cryin | Aerosmith | source:amperwave-api
2026-04-17T15:50:32.493862+00:00 | Cryin | Aerosmith | source:amperwave-api
2026-04-17T15:51:13.649224+00:00 | Cryin | Aerosmith | source:amperwave-api
2026-04-17T15:52:32.761745+00:00 | Cryin | Aerosmith | source:amperwave-api
2026-04-17T15:53:16.029786+00:00 | Cryin | Aerosmith | source:amperwave-api
2026-04-17T15:53:56.557889+00:00 | Think Im In Love | Eddie Money | source:amperwave-api
2026-04-17T15:54:37.745459+00:00 | Think Im In Love | Eddie Money | source:amperwave-api
2026-04-17T15:55:59.344274+00:00 | Think Im In Love | Eddie Money | source:amperwave-api
2026-04-17T15:56:42.094384+00:00 | Think Im In Love | Eddie Money | source:amperwave-api
2026-04-17T15:57:24.505985+00:00 | November Rain | Guns N Roses | source:amperwave-api
2026-04-17T15:58:07.599023+00:00 | November Rain | Guns N Roses | source:amperwave-api
2026-04-17T15:58:51.825687+00:00 | November Rain | Guns N Roses | source:amperwave-api
2026-04-17T15:59:32.869934+00:00 | November Rain | Guns N Roses | source:amperwave-api
2026-04-17T16:00:13.660211+00:00 | November Rain | Guns N Roses | source:amperwave-api
2026-04-17T16:00:55.819324+00:00 | November Rain | Guns N Roses | source:amperwave-api
2026-04-17T16:01:37.581849+00:00 | November Rain | Guns N Roses | source:amperwave-api
2026-04-17T16:02:19.503676+00:00 | November Rain | Guns N Roses | source:amperwave-api
2026-04-17T16:03:03.741261+00:00 | November Rain | Guns N Roses | source:amperwave-api
2026-04-17T16:03:44.760951+00:00 | November Rain | Guns N Roses | source:amperwave-api
2026-04-17T16:04:27.704793+00:00 | November Rain | Guns N Roses | source:amperwave-api
2026-04-17T16:05:08.152610+00:00 | November Rain | Guns N Roses | source:amperwave-api
2026-04-17T16:05:55.086781+00:00 | November Rain | Guns N Roses | source:amperwave-api
2026-04-17T16:06:38.175606+00:00 | Rock N Roll Fantasy | Bad Company | source:amperwave-api
2026-04-17T16:08:00.078270+00:00 | Rock N Roll Fantasy | Bad Company | source:amperwave-api
2026-04-17T16:08:43.550236+00:00 | Rock N Roll Fantasy | Bad Company | source:amperwave-api
2026-04-17T16:09:24.702070+00:00 | Rock N Roll Fantasy | Bad Company | source:amperwave-api
2026-04-17T16:10:13.721720+00:00 | Cheap Sunglasses | Zz Top | source:amperwave-api
2026-04-17T16:10:58.017710+00:00 | Cheap Sunglasses | Zz Top | source:amperwave-api
2026-04-17T16:11:39.045623+00:00 | Cheap Sunglasses | Zz Top | source:amperwave-api
2026-04-17T16:12:20.885114+00:00 | Cheap Sunglasses | Zz Top | source:amperwave-api
2026-04-17T16:13:09.586956+00:00 | Cheap Sunglasses | Zz Top | source:amperwave-api
2026-04-17T16:13:51.152964+00:00 | Cheap Sunglasses | Zz Top | source:amperwave-api
2026-04-17T16:14:32.267149+00:00 | Dancing With Myself | Billy Idol | source:amperwave-api
2026-04-17T16:15:17.558111+00:00 | Dancing With Myself | Billy Idol | source:amperwave-api
2026-04-17T16:15:58.408502+00:00 | Dancing With Myself | Billy Idol | source:amperwave-api
2026-04-17T16:16:41.125519+00:00 | Dancing With Myself | Billy Idol | source:amperwave-api
2026-04-17T16:17:24.946185+00:00 | Dancing With Myself | Billy Idol | source:amperwave-api
2026-04-17T16:18:07.277325+00:00 | Dancing With Myself | Billy Idol | source:amperwave-api
2026-04-17T16:18:46.827959+00:00 | Dancing With Myself | Billy Idol | source:amperwave-api
2026-04-17T16:19:29.430423+00:00 | My Generation | Who | source:amperwave-api
2026-04-17T16:20:16.227564+00:00 | My Generation | Who | source:amperwave-api
2026-04-17T16:20:57.210135+00:00 | My Generation | Who | source:amperwave-api
2026-04-17T16:22:41.767758+00:00 | My Generation | Who | source:amperwave-api
2026-04-17T16:23:24.233982+00:00 | Every Little Thing She Does Is Magic | Police | source:amperwave-api
2026-04-17T16:24:07.053221+00:00 | Every Little Thing She Does Is Magic | Police | source:amperwave-api
2026-04-17T16:24:49.035877+00:00 | Every Little Thing She Does Is Magic | Police | source:amperwave-api
2026-04-17T16:26:08.957541+00:00 | Every Little Thing She Does Is Magic | Police | source:amperwave-api
2026-04-17T16:26:50.926225+00:00 | Every Little Thing She Does Is Magic | Police | source:amperwave-api
2026-04-17T16:27:51.260243+00:00 | Good Times Roll | Cars | source:amperwave-api
2026-04-17T16:29:17.906393+00:00 | Good Times Roll | Cars | source:amperwave-api
2026-04-17T16:30:01.401518+00:00 | Good Times Roll | Cars | source:amperwave-api
2026-04-17T16:30:43.460817+00:00 | Good Times Roll | Cars | source:amperwave-api
2026-04-17T16:31:26.088644+00:00 | Kryptonite | 3 Doors Down | source:amperwave-api
2026-04-17T16:32:33.085592+00:00 | Kryptonite | 3 Doors Down | source:amperwave-api
2026-04-17T16:33:15.128658+00:00 | Kryptonite | 3 Doors Down | source:amperwave-api
2026-04-17T16:33:58.667887+00:00 | Kryptonite | 3 Doors Down | source:amperwave-api
2026-04-17T16:34:43.649995+00:00 | Kryptonite | 3 Doors Down | source:amperwave-api
2026-04-17T16:35:50.254398+00:00 | Kryptonite | 3 Doors Down | source:amperwave-api
2026-04-17T16:36:31.356516+00:00 | Kryptonite | 3 Doors Down | source:amperwave-api
2026-04-17T16:37:12.461620+00:00 | Kryptonite | 3 Doors Down | source:amperwave-api
2026-04-17T16:37:52.345599+00:00 | Kryptonite | 3 Doors Down | source:amperwave-api
2026-04-17T16:38:34.296091+00:00 | Kryptonite | 3 Doors Down | source:amperwave-api
2026-04-17T16:39:15.671762+00:00 | Kryptonite | 3 Doors Down | source:amperwave-api
2026-04-17T16:39:57.803983+00:00 | Kryptonite | 3 Doors Down | source:amperwave-api
2026-04-17T16:40:53.780619+00:00 | Kryptonite | 3 Doors Down | source:amperwave-api
2026-04-17T16:41:39.072524+00:00 | Kryptonite | 3 Doors Down | source:amperwave-api
2026-04-17T16:42:19.429702+00:00 | Kryptonite | 3 Doors Down | source:amperwave-api
2026-04-17T16:43:02.276671+00:00 | Juke Box Hero | Foreigner | source:amperwave-api
2026-04-17T16:43:43.763566+00:00 | Juke Box Hero | Foreigner | source:amperwave-api
2026-04-17T16:44:25.998055+00:00 | Juke Box Hero | Foreigner | source:amperwave-api
2026-04-17T16:45:06.927658+00:00 | Juke Box Hero | Foreigner | source:amperwave-api
2026-04-17T16:45:52.727436+00:00 | Juke Box Hero | Foreigner | source:amperwave-api
2026-04-17T16:46:36.435591+00:00 | Juke Box Hero | Foreigner | source:amperwave-api
2026-04-17T16:47:56.341532+00:00 | Rock And Roll All Nite (Live) | Kiss | source:amperwave-api
2026-04-17T16:48:36.660725+00:00 | Rock And Roll All Nite (Live) | Kiss | source:amperwave-api
2026-04-17T16:49:18.575148+00:00 | Rock And Roll All Nite (Live) | Kiss | source:amperwave-api
2026-04-17T16:50:00.108851+00:00 | Rock And Roll All Nite (Live) | Kiss | source:amperwave-api
2026-04-17T16:50:41.819397+00:00 | Rock And Roll All Nite (Live) | Kiss | source:amperwave-api
2026-04-17T16:51:23.894095+00:00 | Rock And Roll All Nite (Live) | Kiss | source:amperwave-api
2026-04-17T16:52:07.616125+00:00 | Rock And Roll All Nite (Live) | Kiss | source:amperwave-api
2026-04-17T16:52:49.402638+00:00 | Rock And Roll All Nite (Live) | Kiss | source:amperwave-api
2026-04-17T16:53:32.643126+00:00 | Rock And Roll All Nite (Live) | Kiss | source:amperwave-api
2026-04-17T16:54:14.371463+00:00 | Rock And Roll All Nite (Live) | Kiss | source:amperwave-api
2026-04-17T16:54:56.580614+00:00 | Rock And Roll All Nite (Live) | Kiss | source:amperwave-api
2026-04-17T16:55:36.581614+00:00 | Rock And Roll All Nite (Live) | Kiss | source:amperwave-api
2026-04-17T16:56:21.031861+00:00 | Rock And Roll All Nite (Live) | Kiss | source:amperwave-api
2026-04-17T16:57:00.891990+00:00 | Rock And Roll All Nite (Live) | Kiss | source:amperwave-api
2026-04-17T16:57:43.184071+00:00 | Another One Bites The Dust | Queen | source:amperwave-api
2026-04-17T16:58:24.699399+00:00 | Another One Bites The Dust | Queen | source:amperwave-api
2026-04-17T16:59:27.289148+00:00 | Another One Bites The Dust | Queen | source:amperwave-api
2026-04-17T17:00:08.682190+00:00 | Another One Bites The Dust | Queen | source:amperwave-api
2026-04-17T17:00:49.142616+00:00 | Another One Bites The Dust | Queen | source:amperwave-api
2026-04-17T17:01:29.344082+00:00 | T.N.T. | Ac/Dc | source:amperwave-api
2026-04-17T17:02:30.383526+00:00 | T.N.T. | Ac/Dc | source:amperwave-api
2026-04-17T17:03:10.444653+00:00 | T.N.T. | Ac/Dc | source:amperwave-api
2026-04-17T17:03:48.731473+00:00 | T.N.T. | Ac/Dc | source:amperwave-api
2026-04-17T17:04:26.946404+00:00 | T.N.T. | Ac/Dc | source:amperwave-api
2026-04-17T17:05:39.016196+00:00 | Turn Up The Radio | Autograph | source:amperwave-api
2026-04-17T17:06:17.995326+00:00 | Turn Up The Radio | Autograph | source:amperwave-api
2026-04-17T17:06:57.715810+00:00 | Turn Up The Radio | Autograph | source:amperwave-api
2026-04-17T17:07:35.561195+00:00 | Turn Up The Radio | Autograph | source:amperwave-api
2026-04-17T17:08:46.288958+00:00 | Turn Up The Radio | Autograph | source:amperwave-api
2026-04-17T17:09:26.297711+00:00 | Turn Up The Radio | Autograph | source:amperwave-api
2026-04-17T17:10:04.724991+00:00 | Fortunate Son | Creedence Clearwater Revival | source:amperwave-api
2026-04-17T17:10:43.502788+00:00 | Fortunate Son | Creedence Clearwater Revival | source:amperwave-api
2026-04-17T17:11:47.035237+00:00 | Fortunate Son | Creedence Clearwater Revival | source:amperwave-api
2026-04-17T17:12:25.079944+00:00 | Freewill | Rush | source:amperwave-api
2026-04-17T17:13:02.791796+00:00 | Freewill | Rush | source:amperwave-api
2026-04-17T17:13:42.122771+00:00 | Freewill | Rush | source:amperwave-api
2026-04-17T17:14:19.976387+00:00 | Freewill | Rush | source:amperwave-api
2026-04-17T17:14:57.052793+00:00 | Freewill | Rush | source:amperwave-api
2026-04-17T17:15:35.325154+00:00 | Freewill | Rush | source:amperwave-api
2026-04-17T17:16:14.016434+00:00 | Freewill | Rush | source:amperwave-api
2026-04-17T17:16:53.568716+00:00 | Freewill | Rush | source:amperwave-api
