2026-04-15T00:00:18.965249+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T17:40:52.461714+00:00 | Burnin Down The House | Talking Heads | source:amperwave-api
2026-04-15T17:42:03.968207+00:00 | Burnin Down The House | Talking Heads | source:amperwave-api
2026-04-15T17:42:42.013811+00:00 | Burnin Down The House | Talking Heads | source:amperwave-api
2026-04-15T17:43:21.276999+00:00 | Burnin Down The House | Talking Heads | source:amperwave-api
2026-04-15T17:44:00.569124+00:00 | Burnin Down The House | Talking Heads | source:amperwave-api
2026-04-15T17:44:37.454509+00:00 | Burnin Down The House | Talking Heads | source:amperwave-api
2026-04-15T17:45:14.736545+00:00 | Burnin Down The House | Talking Heads | source:amperwave-api
2026-04-15T17:45:53.723594+00:00 | Burnin Down The House | Talking Heads | source:amperwave-api
2026-04-15T17:46:31.797994+00:00 | Foxey Lady | Jimi Hendrix Experience | source:amperwave-api
2026-04-15T17:47:09.213330+00:00 | Foxey Lady | Jimi Hendrix Experience | source:amperwave-api
2026-04-15T17:47:48.311486+00:00 | Foxey Lady | Jimi Hendrix Experience | source:amperwave-api
2026-04-15T17:48:43.148004+00:00 | Foxey Lady | Jimi Hendrix Experience | source:amperwave-api
2026-04-15T17:49:22.383992+00:00 | Foxey Lady | Jimi Hendrix Experience | source:amperwave-api
2026-04-15T17:50:00.937469+00:00 | Round And Round | Ratt | source:amperwave-api
2026-04-15T17:50:37.968678+00:00 | Round And Round | Ratt | source:amperwave-api
2026-04-15T17:51:38.541177+00:00 | Round And Round | Ratt | source:amperwave-api
2026-04-15T17:52:20.694711+00:00 | Round And Round | Ratt | source:amperwave-api
2026-04-15T17:52:57.897263+00:00 | Round And Round | Ratt | source:amperwave-api
2026-04-15T17:53:35.404651+00:00 | Round And Round | Ratt | source:amperwave-api
2026-04-15T17:54:29.450430+00:00 | Round And Round | Ratt | source:amperwave-api
2026-04-15T17:55:07.465618+00:00 | Round And Round | Ratt | source:amperwave-api
2026-04-15T17:55:46.181083+00:00 | Round And Round | Ratt | source:amperwave-api
2026-04-15T17:56:23.441547+00:00 | Round And Round | Ratt | source:amperwave-api
2026-04-15T17:57:01.536717+00:00 | Round And Round | Ratt | source:amperwave-api
2026-04-15T17:57:40.386815+00:00 | Round And Round | Ratt | source:amperwave-api
2026-04-15T17:58:22.640716+00:00 | Round And Round | Ratt | source:amperwave-api
2026-04-15T17:59:00.717438+00:00 | Round And Round | Ratt | source:amperwave-api
2026-04-15T17:59:39.714040+00:00 | Round And Round | Ratt | source:amperwave-api
2026-04-15T18:00:17.974641+00:00 | Round And Round | Ratt | source:amperwave-api
2026-04-15T18:01:00.124805+00:00 | Round And Round | Ratt | source:amperwave-api
2026-04-15T18:01:38.726309+00:00 | Money For Nothing | Dire Straits | source:amperwave-api
2026-04-15T18:02:17.254254+00:00 | Money For Nothing | Dire Straits | source:amperwave-api
2026-04-15T18:02:58.308555+00:00 | Money For Nothing | Dire Straits | source:amperwave-api
2026-04-15T18:03:46.690236+00:00 | Money For Nothing | Dire Straits | source:amperwave-api
2026-04-15T18:04:25.353544+00:00 | Money For Nothing | Dire Straits | source:amperwave-api
2026-04-15T18:05:03.727773+00:00 | Money For Nothing | Dire Straits | source:amperwave-api
2026-04-15T18:05:43.336840+00:00 | Bohemian Rhapsody | Queen | source:amperwave-api
2026-04-15T18:06:22.710827+00:00 | Bohemian Rhapsody | Queen | source:amperwave-api
2026-04-15T18:07:01.639621+00:00 | Bohemian Rhapsody | Queen | source:amperwave-api
2026-04-15T18:07:41.493992+00:00 | Bohemian Rhapsody | Queen | source:amperwave-api
2026-04-15T18:08:19.014367+00:00 | Bohemian Rhapsody | Queen | source:amperwave-api
2026-04-15T18:09:00.621572+00:00 | Bohemian Rhapsody | Queen | source:amperwave-api
2026-04-15T18:09:38.881103+00:00 | Bohemian Rhapsody | Queen | source:amperwave-api
2026-04-15T18:10:20.016963+00:00 | Bohemian Rhapsody | Queen | source:amperwave-api
2026-04-15T18:11:00.941326+00:00 | Bohemian Rhapsody | Queen | source:amperwave-api
2026-04-15T18:11:55.881957+00:00 | Working For The Weekend | Loverboy | source:amperwave-api
2026-04-15T18:12:36.155744+00:00 | Working For The Weekend | Loverboy | source:amperwave-api
2026-04-15T18:13:16.038630+00:00 | Working For The Weekend | Loverboy | source:amperwave-api
2026-04-15T18:13:57.219113+00:00 | Working For The Weekend | Loverboy | source:amperwave-api
2026-04-15T18:14:35.437797+00:00 | Working For The Weekend | Loverboy | source:amperwave-api
2026-04-15T18:15:16.183964+00:00 | Working For The Weekend | Loverboy | source:amperwave-api
2026-04-15T18:15:54.081683+00:00 | Fly By Night | Rush | source:amperwave-api
2026-04-15T18:16:33.798277+00:00 | Fly By Night | Rush | source:amperwave-api
2026-04-15T18:17:11.204357+00:00 | Fly By Night | Rush | source:amperwave-api
2026-04-15T18:17:49.713398+00:00 | Fly By Night | Rush | source:amperwave-api
2026-04-15T18:18:31.237904+00:00 | Fly By Night | Rush | source:amperwave-api
2026-04-15T18:19:55.948946+00:00 | Roadhouse Blues | Doors | source:amperwave-api
2026-04-15T18:20:34.358253+00:00 | Roadhouse Blues | Doors | source:amperwave-api
2026-04-15T18:21:16.531504+00:00 | Roadhouse Blues | Doors | source:amperwave-api
2026-04-15T18:21:57.229094+00:00 | Roadhouse Blues | Doors | source:amperwave-api
2026-04-15T18:22:36.344048+00:00 | Roadhouse Blues | Doors | source:amperwave-api
2026-04-15T18:23:15.441868+00:00 | Roadhouse Blues | Doors | source:amperwave-api
2026-04-15T18:23:56.753168+00:00 | Keep Your Hands To Yourself | Georgia Satellites | source:amperwave-api
2026-04-15T18:24:36.123484+00:00 | Keep Your Hands To Yourself | Georgia Satellites | source:amperwave-api
2026-04-15T18:25:15.645801+00:00 | Keep Your Hands To Yourself | Georgia Satellites | source:amperwave-api
2026-04-15T18:25:54.918290+00:00 | Keep Your Hands To Yourself | Georgia Satellites | source:amperwave-api
2026-04-15T18:26:35.452244+00:00 | Keep Your Hands To Yourself | Georgia Satellites | source:amperwave-api
2026-04-15T18:27:15.835152+00:00 | Cult Of Personalty | Living Colour | source:amperwave-api
2026-04-15T18:27:58.155825+00:00 | Cult Of Personalty | Living Colour | source:amperwave-api
2026-04-15T18:29:20.874074+00:00 | Cult Of Personalty | Living Colour | source:amperwave-api
2026-04-15T18:30:02.081228+00:00 | Cult Of Personalty | Living Colour | source:amperwave-api
2026-04-15T18:30:41.630002+00:00 | Cult Of Personalty | Living Colour | source:amperwave-api
2026-04-15T18:31:23.715976+00:00 | Cult Of Personalty | Living Colour | source:amperwave-api
2026-04-15T18:32:36.183720+00:00 | Cult Of Personalty | Living Colour | source:amperwave-api
2026-04-15T18:33:14.904655+00:00 | Cult Of Personalty | Living Colour | source:amperwave-api
2026-04-15T18:33:53.192659+00:00 | Cult Of Personalty | Living Colour | source:amperwave-api
2026-04-15T18:34:31.983163+00:00 | Cult Of Personalty | Living Colour | source:amperwave-api
2026-04-15T18:35:51.236895+00:00 | Cult Of Personalty | Living Colour | source:amperwave-api
2026-04-15T18:36:29.989437+00:00 | Cult Of Personalty | Living Colour | source:amperwave-api
2026-04-15T18:37:09.692511+00:00 | Cult Of Personalty | Living Colour | source:amperwave-api
2026-04-15T18:37:50.877891+00:00 | Cult Of Personalty | Living Colour | source:amperwave-api
2026-04-15T18:38:29.510471+00:00 | Cult Of Personalty | Living Colour | source:amperwave-api
2026-04-15T18:39:08.302308+00:00 | Cult Of Personalty | Living Colour | source:amperwave-api
2026-04-15T18:39:47.883859+00:00 | Cult Of Personalty | Living Colour | source:amperwave-api
2026-04-15T18:40:28.062449+00:00 | Sister Christian | Night Ranger | source:amperwave-api
2026-04-15T18:41:06.417753+00:00 | Sister Christian | Night Ranger | source:amperwave-api
2026-04-15T18:41:45.502121+00:00 | Sister Christian | Night Ranger | source:amperwave-api
2026-04-15T18:42:23.924250+00:00 | Sister Christian | Night Ranger | source:amperwave-api
2026-04-15T18:43:03.625005+00:00 | Sister Christian | Night Ranger | source:amperwave-api
2026-04-15T18:43:43.797001+00:00 | Sister Christian | Night Ranger | source:amperwave-api
2026-04-15T18:44:23.656937+00:00 | Sister Christian | Night Ranger | source:amperwave-api
2026-04-15T18:45:43.630134+00:00 | Come Together | Aerosmith | source:amperwave-api
2026-04-15T18:46:26.782811+00:00 | Come Together | Aerosmith | source:amperwave-api
2026-04-15T18:47:06.931574+00:00 | Come Together | Aerosmith | source:amperwave-api
2026-04-15T18:47:47.321972+00:00 | Come Together | Aerosmith | source:amperwave-api
2026-04-15T18:48:26.221789+00:00 | Come Together | Aerosmith | source:amperwave-api
2026-04-15T18:49:05.249544+00:00 | Come Together | Aerosmith | source:amperwave-api
2026-04-15T18:49:45.614148+00:00 | Come Together | Aerosmith | source:amperwave-api
2026-04-15T18:50:29.731324+00:00 | Come Together | Aerosmith | source:amperwave-api
2026-04-15T18:51:09.738930+00:00 | Come Together | Aerosmith | source:amperwave-api
2026-04-15T18:51:50.941771+00:00 | Come Together | Aerosmith | source:amperwave-api
2026-04-15T18:52:33.695344+00:00 | Come Together | Aerosmith | source:amperwave-api
2026-04-15T18:53:13.631265+00:00 | Come Together | Aerosmith | source:amperwave-api
2026-04-15T18:53:53.750512+00:00 | Come Together | Aerosmith | source:amperwave-api
2026-04-15T18:54:35.868199+00:00 | Come Together | Aerosmith | source:amperwave-api
2026-04-15T18:56:03.189290+00:00 | Come Together | Aerosmith | source:amperwave-api
2026-04-15T18:56:43.628315+00:00 | Moving In Stereo | Cars | source:amperwave-api
2026-04-15T18:57:23.846136+00:00 | Moving In Stereo | Cars | source:amperwave-api
2026-04-15T18:58:05.493582+00:00 | Moving In Stereo | Cars | source:amperwave-api
2026-04-15T18:58:45.458924+00:00 | Moving In Stereo | Cars | source:amperwave-api
2026-04-15T18:59:26.528719+00:00 | Moving In Stereo | Cars | source:amperwave-api
2026-04-15T19:00:08.685190+00:00 | Moving In Stereo | Cars | source:amperwave-api
2026-04-15T19:00:49.022175+00:00 | Moving In Stereo | Cars | source:amperwave-api
2026-04-15T19:01:30.567113+00:00 | Who Do You Love | George Thorogood | source:amperwave-api
2026-04-15T19:02:11.908946+00:00 | Who Do You Love | George Thorogood | source:amperwave-api
2026-04-15T19:03:30.192011+00:00 | Who Do You Love | George Thorogood | source:amperwave-api
2026-04-15T19:04:10.756665+00:00 | Who Do You Love | George Thorogood | source:amperwave-api
2026-04-15T19:04:49.809461+00:00 | Who Do You Love | George Thorogood | source:amperwave-api
2026-04-15T19:05:31.043785+00:00 | Who Do You Love | George Thorogood | source:amperwave-api
2026-04-15T19:06:10.702395+00:00 | Rocket | Def Leppard | source:amperwave-api
2026-04-15T19:06:51.004796+00:00 | Rocket | Def Leppard | source:amperwave-api
2026-04-15T19:07:32.156235+00:00 | Rocket | Def Leppard | source:amperwave-api
2026-04-15T19:08:16.065436+00:00 | Rocket | Def Leppard | source:amperwave-api
2026-04-15T19:08:56.029720+00:00 | Rocket | Def Leppard | source:amperwave-api
2026-04-15T19:09:36.329629+00:00 | Rocket | Def Leppard | source:amperwave-api
2026-04-15T19:10:15.792393+00:00 | Rocket | Def Leppard | source:amperwave-api
2026-04-15T19:10:54.496122+00:00 | The Ocean | Led Zeppelin | source:amperwave-api
2026-04-15T19:11:33.463304+00:00 | The Ocean | Led Zeppelin | source:amperwave-api
2026-04-15T19:12:15.097161+00:00 | The Ocean | Led Zeppelin | source:amperwave-api
2026-04-15T19:13:11.678891+00:00 | The Ocean | Led Zeppelin | source:amperwave-api
2026-04-15T19:13:51.913041+00:00 | The Ocean | Led Zeppelin | source:amperwave-api
2026-04-15T19:14:32.495572+00:00 | The Ocean | Led Zeppelin | source:amperwave-api
2026-04-15T19:15:10.760806+00:00 | Jane | Jefferson Starship | source:amperwave-api
2026-04-15T19:16:30.753782+00:00 | Jane | Jefferson Starship | source:amperwave-api
2026-04-15T19:17:10.552251+00:00 | Jane | Jefferson Starship | source:amperwave-api
2026-04-15T19:17:51.033446+00:00 | Jane | Jefferson Starship | source:amperwave-api
2026-04-15T19:18:30.074167+00:00 | Jane | Jefferson Starship | source:amperwave-api
2026-04-15T19:19:57.507748+00:00 | Come As You Are | Nirvana | source:amperwave-api
2026-04-15T19:20:36.709727+00:00 | Come As You Are | Nirvana | source:amperwave-api
2026-04-15T19:21:15.981681+00:00 | Come As You Are | Nirvana | source:amperwave-api
2026-04-15T19:21:58.116529+00:00 | Come As You Are | Nirvana | source:amperwave-api
2026-04-15T19:22:40.965609+00:00 | Come As You Are | Nirvana | source:amperwave-api
2026-04-15T19:23:21.322744+00:00 | Cold As Ice | Foreigner | source:amperwave-api
2026-04-15T19:24:01.535848+00:00 | Cold As Ice | Foreigner | source:amperwave-api
2026-04-15T19:24:41.339258+00:00 | Cold As Ice | Foreigner | source:amperwave-api
2026-04-15T19:25:22.110570+00:00 | Cold As Ice | Foreigner | source:amperwave-api
2026-04-15T19:26:04.143921+00:00 | Cold As Ice | Foreigner | source:amperwave-api
2026-04-15T19:26:46.372934+00:00 | Cold As Ice | Foreigner | source:amperwave-api
2026-04-15T19:27:25.191622+00:00 | Shoot To Thrill | Ac/Dc | source:amperwave-api
2026-04-15T19:28:05.882462+00:00 | Shoot To Thrill | Ac/Dc | source:amperwave-api
2026-04-15T19:28:46.878511+00:00 | Shoot To Thrill | Ac/Dc | source:amperwave-api
2026-04-15T19:29:56.993801+00:00 | Shoot To Thrill | Ac/Dc | source:amperwave-api
2026-04-15T19:30:39.780019+00:00 | Shoot To Thrill | Ac/Dc | source:amperwave-api
2026-04-15T19:31:21.169953+00:00 | Shoot To Thrill | Ac/Dc | source:amperwave-api
2026-04-15T19:32:01.354493+00:00 | Shoot To Thrill | Ac/Dc | source:amperwave-api
2026-04-15T19:32:44.132967+00:00 | Shoot To Thrill | Ac/Dc | source:amperwave-api
2026-04-15T19:33:24.664949+00:00 | Shoot To Thrill | Ac/Dc | source:amperwave-api
2026-04-15T19:34:03.628777+00:00 | Shoot To Thrill | Ac/Dc | source:amperwave-api
2026-04-15T19:34:42.970427+00:00 | Shoot To Thrill | Ac/Dc | source:amperwave-api
2026-04-15T19:35:25.659811+00:00 | Shoot To Thrill | Ac/Dc | source:amperwave-api
2026-04-15T19:36:04.796065+00:00 | Shoot To Thrill | Ac/Dc | source:amperwave-api
2026-04-15T19:36:46.277801+00:00 | Shoot To Thrill | Ac/Dc | source:amperwave-api
2026-04-15T19:37:26.647376+00:00 | Shoot To Thrill | Ac/Dc | source:amperwave-api
2026-04-15T19:38:07.220167+00:00 | Shoot To Thrill | Ac/Dc | source:amperwave-api
2026-04-15T19:38:48.484247+00:00 | Shoot To Thrill | Ac/Dc | source:amperwave-api
2026-04-15T19:39:42.197272+00:00 | Shoot To Thrill | Ac/Dc | source:amperwave-api
2026-04-15T19:40:25.033364+00:00 | Simple Man | Lynyrd Skynyrd | source:amperwave-api
2026-04-15T19:41:03.649902+00:00 | Simple Man | Lynyrd Skynyrd | source:amperwave-api
2026-04-15T19:41:43.387950+00:00 | Simple Man | Lynyrd Skynyrd | source:amperwave-api
2026-04-15T19:42:25.640825+00:00 | Simple Man | Lynyrd Skynyrd | source:amperwave-api
2026-04-15T19:43:07.371519+00:00 | Simple Man | Lynyrd Skynyrd | source:amperwave-api
2026-04-15T19:43:46.544984+00:00 | Simple Man | Lynyrd Skynyrd | source:amperwave-api
2026-04-15T19:44:26.589981+00:00 | Simple Man | Lynyrd Skynyrd | source:amperwave-api
2026-04-15T19:45:06.896163+00:00 | Simple Man | Lynyrd Skynyrd | source:amperwave-api
2026-04-15T19:45:46.993107+00:00 | Simple Man | Lynyrd Skynyrd | source:amperwave-api
2026-04-15T19:46:28.890500+00:00 | Heat Of The Moment | Asia | source:amperwave-api
2026-04-15T19:47:10.723171+00:00 | Heat Of The Moment | Asia | source:amperwave-api
2026-04-15T19:47:50.665787+00:00 | Heat Of The Moment | Asia | source:amperwave-api
2026-04-15T19:48:31.979566+00:00 | Heat Of The Moment | Asia | source:amperwave-api
2026-04-15T19:49:44.188712+00:00 | Heat Of The Moment | Asia | source:amperwave-api
2026-04-15T19:50:24.482099+00:00 | Heat Of The Moment | Asia | source:amperwave-api
2026-04-15T19:51:05.256287+00:00 | Heat Of The Moment | Asia | source:amperwave-api
2026-04-15T19:51:40.034588+00:00 | Heat Of The Moment | Asia | source:amperwave-api
2026-04-15T19:52:15.351708+00:00 | Heat Of The Moment | Asia | source:amperwave-api
2026-04-15T19:52:50.399162+00:00 | Heat Of The Moment | Asia | source:amperwave-api
2026-04-15T19:53:50.186788+00:00 | Heat Of The Moment | Asia | source:amperwave-api
2026-04-15T19:54:25.028774+00:00 | Heat Of The Moment | Asia | source:amperwave-api
2026-04-15T19:55:03.552778+00:00 | Heat Of The Moment | Asia | source:amperwave-api
2026-04-15T19:56:24.972443+00:00 | Heat Of The Moment | Asia | source:amperwave-api
2026-04-15T19:57:04.942084+00:00 | Heat Of The Moment | Asia | source:amperwave-api
2026-04-15T19:57:44.307560+00:00 | Time | Pink Floyd | source:amperwave-api
2026-04-15T19:58:24.387720+00:00 | Time | Pink Floyd | source:amperwave-api
2026-04-15T19:59:40.350607+00:00 | Time | Pink Floyd | source:amperwave-api
2026-04-15T20:00:22.127656+00:00 | Time | Pink Floyd | source:amperwave-api
2026-04-15T20:01:02.316170+00:00 | Time | Pink Floyd | source:amperwave-api
2026-04-15T20:01:41.804944+00:00 | Time | Pink Floyd | source:amperwave-api
2026-04-15T20:02:23.404667+00:00 | Time | Pink Floyd | source:amperwave-api
2026-04-15T20:03:04.715317+00:00 | Time | Pink Floyd | source:amperwave-api
2026-04-15T20:03:45.489496+00:00 | Time | Pink Floyd | source:amperwave-api
2026-04-15T20:04:24.955315+00:00 | Time | Pink Floyd | source:amperwave-api
2026-04-15T20:05:04.378830+00:00 | Another Brick In The Wall | Pink Floyd | source:amperwave-api
2026-04-15T20:05:45.002639+00:00 | Another Brick In The Wall | Pink Floyd | source:amperwave-api
2026-04-15T20:06:27.314550+00:00 | Another Brick In The Wall | Pink Floyd | source:amperwave-api
2026-04-15T20:07:08.131885+00:00 | Another Brick In The Wall | Pink Floyd | source:amperwave-api
2026-04-15T20:07:51.020080+00:00 | Another Brick In The Wall | Pink Floyd | source:amperwave-api
2026-04-15T20:08:29.714561+00:00 | Another Brick In The Wall | Pink Floyd | source:amperwave-api
2026-04-15T20:09:14.409282+00:00 | Another Brick In The Wall | Pink Floyd | source:amperwave-api
2026-04-15T20:09:56.234693+00:00 | Another Brick In The Wall | Pink Floyd | source:amperwave-api
2026-04-15T20:10:58.574550+00:00 | Young Lust | Pink Floyd | source:amperwave-api
2026-04-15T20:11:40.344123+00:00 | Young Lust | Pink Floyd | source:amperwave-api
2026-04-15T20:12:22.820779+00:00 | Young Lust | Pink Floyd | source:amperwave-api
2026-04-15T20:13:03.044389+00:00 | Young Lust | Pink Floyd | source:amperwave-api
2026-04-15T20:13:43.096039+00:00 | Young Lust | Pink Floyd | source:amperwave-api
2026-04-15T20:14:24.656050+00:00 | Love Hurts | Nazareth | source:amperwave-api
2026-04-15T20:15:07.473934+00:00 | Love Hurts | Nazareth | source:amperwave-api
2026-04-15T20:15:49.901264+00:00 | Love Hurts | Nazareth | source:amperwave-api
2026-04-15T20:16:31.212293+00:00 | Love Hurts | Nazareth | source:amperwave-api
2026-04-15T20:17:10.991543+00:00 | Love Hurts | Nazareth | source:amperwave-api
2026-04-15T20:17:53.061225+00:00 | Love Hurts | Nazareth | source:amperwave-api
2026-04-15T20:18:32.303549+00:00 | Jumpin Jack Flash | Rolling Stones | source:amperwave-api
2026-04-15T20:19:14.962305+00:00 | Jumpin Jack Flash | Rolling Stones | source:amperwave-api
2026-04-15T20:19:56.897108+00:00 | Jumpin Jack Flash | Rolling Stones | source:amperwave-api
2026-04-15T20:20:38.592441+00:00 | Jumpin Jack Flash | Rolling Stones | source:amperwave-api
2026-04-15T20:21:19.233657+00:00 | Jumpin Jack Flash | Rolling Stones | source:amperwave-api
2026-04-15T20:22:29.565078+00:00 | Hard To Handle | Black Crowes | source:amperwave-api
2026-04-15T20:23:09.572565+00:00 | Hard To Handle | Black Crowes | source:amperwave-api
2026-04-15T20:23:51.778359+00:00 | Hard To Handle | Black Crowes | source:amperwave-api
2026-04-15T20:24:32.437495+00:00 | Hard To Handle | Black Crowes | source:amperwave-api
2026-04-15T20:25:16.429387+00:00 | Hard To Handle | Black Crowes | source:amperwave-api
2026-04-15T20:25:59.280768+00:00 | Runnin With The Devil | Van Halen | source:amperwave-api
2026-04-15T20:26:40.785416+00:00 | Runnin With The Devil | Van Halen | source:amperwave-api
2026-04-15T20:27:23.544191+00:00 | Runnin With The Devil | Van Halen | source:amperwave-api
2026-04-15T20:28:05.059293+00:00 | Runnin With The Devil | Van Halen | source:amperwave-api
2026-04-15T20:28:46.325483+00:00 | Runnin With The Devil | Van Halen | source:amperwave-api
2026-04-15T20:29:27.104853+00:00 | Man In The Box | Alice In Chains | source:amperwave-api
2026-04-15T20:30:07.805062+00:00 | Man In The Box | Alice In Chains | source:amperwave-api
2026-04-15T20:30:50.888448+00:00 | Man In The Box | Alice In Chains | source:amperwave-api
2026-04-15T20:31:35.393723+00:00 | Man In The Box | Alice In Chains | source:amperwave-api
2026-04-15T20:32:18.428326+00:00 | Man In The Box | Alice In Chains | source:amperwave-api
2026-04-15T20:33:01.776709+00:00 | Man In The Box | Alice In Chains | source:amperwave-api
2026-04-15T20:33:43.320269+00:00 | Man In The Box | Alice In Chains | source:amperwave-api
2026-04-15T20:34:22.940490+00:00 | Man In The Box | Alice In Chains | source:amperwave-api
2026-04-15T20:35:03.501552+00:00 | Man In The Box | Alice In Chains | source:amperwave-api
2026-04-15T20:35:45.157061+00:00 | Man In The Box | Alice In Chains | source:amperwave-api
2026-04-15T20:36:25.863915+00:00 | Man In The Box | Alice In Chains | source:amperwave-api
2026-04-15T20:37:09.171663+00:00 | Man In The Box | Alice In Chains | source:amperwave-api
2026-04-15T20:38:30.731091+00:00 | Man In The Box | Alice In Chains | source:amperwave-api
2026-04-15T20:39:09.457906+00:00 | Man In The Box | Alice In Chains | source:amperwave-api
2026-04-15T20:39:48.675549+00:00 | Man In The Box | Alice In Chains | source:amperwave-api
2026-04-15T20:40:29.234073+00:00 | Man In The Box | Alice In Chains | source:amperwave-api
2026-04-15T20:41:09.066719+00:00 | Man In The Box | Alice In Chains | source:amperwave-api
2026-04-15T20:41:48.481951+00:00 | Man In The Box | Alice In Chains | source:amperwave-api
2026-04-15T20:42:30.200341+00:00 | Runaway | Bon Jovi | source:amperwave-api
2026-04-15T20:43:10.479222+00:00 | Runaway | Bon Jovi | source:amperwave-api
2026-04-15T20:43:50.257739+00:00 | Runaway | Bon Jovi | source:amperwave-api
2026-04-15T20:44:32.257261+00:00 | Runaway | Bon Jovi | source:amperwave-api
2026-04-15T20:45:12.374724+00:00 | Runaway | Bon Jovi | source:amperwave-api
2026-04-15T20:45:52.773760+00:00 | Runaway | Bon Jovi | source:amperwave-api
2026-04-15T20:46:32.979102+00:00 | Rock N Roll Fantasy | Bad Company | source:amperwave-api
2026-04-15T20:47:16.257836+00:00 | Rock N Roll Fantasy | Bad Company | source:amperwave-api
2026-04-15T20:47:58.225385+00:00 | Rock N Roll Fantasy | Bad Company | source:amperwave-api
2026-04-15T20:48:38.965008+00:00 | Rock N Roll Fantasy | Bad Company | source:amperwave-api
2026-04-15T20:50:14.819456+00:00 | Rock N Roll Fantasy | Bad Company | source:amperwave-api
2026-04-15T20:50:57.623714+00:00 | Rock N Roll Fantasy | Bad Company | source:amperwave-api
2026-04-15T20:51:38.208861+00:00 | Rock N Roll Fantasy | Bad Company | source:amperwave-api
2026-04-15T20:52:28.761151+00:00 | Rock N Roll Fantasy | Bad Company | source:amperwave-api
2026-04-15T20:53:56.100806+00:00 | Rock N Roll Fantasy | Bad Company | source:amperwave-api
2026-04-15T20:54:37.233080+00:00 | Rock N Roll Fantasy | Bad Company | source:amperwave-api
2026-04-15T20:55:18.915277+00:00 | Rock N Roll Fantasy | Bad Company | source:amperwave-api
2026-04-15T20:55:58.534923+00:00 | Rock N Roll Fantasy | Bad Company | source:amperwave-api
2026-04-15T20:56:38.735854+00:00 | Rock N Roll Fantasy | Bad Company | source:amperwave-api
2026-04-15T20:57:55.530250+00:00 | The Waiting | Tom Petty | source:amperwave-api
2026-04-15T20:58:37.024130+00:00 | The Waiting | Tom Petty | source:amperwave-api
2026-04-15T20:59:17.577187+00:00 | The Waiting | Tom Petty | source:amperwave-api
2026-04-15T21:00:04.005346+00:00 | The Waiting | Tom Petty | source:amperwave-api
2026-04-15T21:00:44.999981+00:00 | The Waiting | Tom Petty | source:amperwave-api
2026-04-15T21:01:28.688455+00:00 | Heartbreaker | Pat Benatar | source:amperwave-api
2026-04-15T21:02:07.382266+00:00 | Heartbreaker | Pat Benatar | source:amperwave-api
2026-04-15T21:02:51.379170+00:00 | Heartbreaker | Pat Benatar | source:amperwave-api
2026-04-15T21:03:34.318594+00:00 | Heartbreaker | Pat Benatar | source:amperwave-api
2026-04-15T21:04:19.121696+00:00 | Heartbreaker | Pat Benatar | source:amperwave-api
2026-04-15T21:05:02.513821+00:00 | Heartbreaker | Pat Benatar | source:amperwave-api
2026-04-15T21:05:45.945717+00:00 | Live And Let Die | Guns N Roses | source:amperwave-api
2026-04-15T21:06:29.076733+00:00 | Live And Let Die | Guns N Roses | source:amperwave-api
2026-04-15T21:07:13.296586+00:00 | Live And Let Die | Guns N Roses | source:amperwave-api
2026-04-15T21:07:54.020290+00:00 | Live And Let Die | Guns N Roses | source:amperwave-api
2026-04-15T21:09:06.886363+00:00 | Magic Carpet Ride | Steppenwolf | source:amperwave-api
2026-04-15T21:09:47.393656+00:00 | Magic Carpet Ride | Steppenwolf | source:amperwave-api
2026-04-15T21:10:32.234558+00:00 | Magic Carpet Ride | Steppenwolf | source:amperwave-api
2026-04-15T21:11:15.619366+00:00 | Magic Carpet Ride | Steppenwolf | source:amperwave-api
2026-04-15T21:11:57.562640+00:00 | Magic Carpet Ride | Steppenwolf | source:amperwave-api
2026-04-15T21:12:36.936409+00:00 | Magic Carpet Ride | Steppenwolf | source:amperwave-api
2026-04-15T21:13:18.947098+00:00 | Take It On The Run | Reo Speedwagon | source:amperwave-api
2026-04-15T21:14:00.420552+00:00 | Take It On The Run | Reo Speedwagon | source:amperwave-api
2026-04-15T21:14:41.732779+00:00 | Take It On The Run | Reo Speedwagon | source:amperwave-api
2026-04-15T21:15:23.968096+00:00 | Take It On The Run | Reo Speedwagon | source:amperwave-api
2026-04-15T21:16:04.318069+00:00 | Take It On The Run | Reo Speedwagon | source:amperwave-api
2026-04-15T21:16:47.732409+00:00 | Take It On The Run | Reo Speedwagon | source:amperwave-api
2026-04-15T21:17:31.628641+00:00 | Shine | Collective Soul | source:amperwave-api
2026-04-15T21:18:13.274392+00:00 | Shine | Collective Soul | source:amperwave-api
2026-04-15T21:18:58.696782+00:00 | Shine | Collective Soul | source:amperwave-api
2026-04-15T21:19:48.829034+00:00 | Shine | Collective Soul | source:amperwave-api
2026-04-15T21:20:31.881785+00:00 | Shine | Collective Soul | source:amperwave-api
2026-04-15T21:21:55.696504+00:00 | Shine | Collective Soul | source:amperwave-api
2026-04-15T21:22:40.221961+00:00 | Foreplay Long Time | Boston | source:amperwave-api
2026-04-15T21:23:21.851488+00:00 | Foreplay Long Time | Boston | source:amperwave-api
2026-04-15T21:24:09.563162+00:00 | Foreplay Long Time | Boston | source:amperwave-api
2026-04-15T21:24:50.012011+00:00 | Foreplay Long Time | Boston | source:amperwave-api
2026-04-15T21:25:34.990708+00:00 | Foreplay Long Time | Boston | source:amperwave-api
